Time,Episode,Steps,Steps-RA,Steps-SA,ActorLoss,ActorLoss-RA,ActorLoss-SA,CriticLoss,CriticLoss-RA,CriticLoss-SA,AgentAC_reward,Reward-RA,Reward-SA,AgentAC_Win,Wins-RA,Wins-SA,Agent0_reward
1598867651.6616337,0,170,170.0,170.0,-0.0013174843043088913,-0.0013174843043088913,-0.0013174843043088913,0.885377824306488,0.885377824306488,0.885377824306488,18.65,18.65,18.65,0,0.0,0.0,-3.1499999999999972
1598867651.9006495,1,97,133.5,133.5,-0.0009323235717602074,-0.0011249039380345494,-0.0011249039380345494,0.5801325440406799,0.732755184173584,0.732755184173584,20.45,19.549999999999997,19.549999999999997,0,0.0,0.0,-1.300000000000001
1598867652.185503,2,100,122.33333333333333,122.33333333333333,-0.010116416029632092,-0.00412207463523373,-0.00412207463523373,1.213593602180481,0.8930346568425497,0.8930346568425497,-0.5000000000000006,12.866666666666665,12.866666666666665,0,0.0,0.0,20.5
1598867652.5331917,3,291,164.5,164.5,-0.046754539012908936,-0.014780190729652531,-0.014780190729652531,19.23426055908203,5.47834113240242,5.47834113240242,-5.24999999999999,8.3375,8.3375,0,0.0,0.0,15.700000000000014
1598867652.733723,4,105,152.6,152.6,-0.00028842902975156903,-0.011881838389672338,-0.011881838389672338,0.9541005492210388,4.573493015766144,4.573493015766144,-1.500000000000001,6.37,6.37,0,0.0,0.0,20.249999999999996
1598867652.9342482,5,172,155.83333333333334,155.83333333333334,-0.0019886400550603867,-0.010232972000570347,-0.010232972000570347,0.7970721125602722,3.9440895318984985,3.9440895318984985,-3.199999999999997,4.775000000000001,4.775000000000001,0,0.0,0.0,18.6
1598867653.150401,6,65,142.85714285714286,142.85714285714286,0.0008698568562977016,-0.00864685359244634,-0.00864685359244634,0.8327115178108215,3.499606958457402,3.499606958457402,21.2,7.121428571428573,7.121428571428573,0,0.0,0.0,-0.4500000000000003
1598867653.4672194,7,330,166.25,166.25,-0.0007003237842582166,-0.0076535373664228246,-0.0076535373664228246,0.4735296666622162,3.1213472969830036,3.1213472969830036,-7.199999999999983,5.331250000000003,5.331250000000003,0,0.0,0.0,14.700000000000017
1598867653.705504,8,164,166.0,166.0,-0.00458536297082901,-0.007312629100245734,-0.007312629100245734,0.686930239200592,2.850856512784958,2.850856512784958,-2.099999999999999,4.505555555555558,4.505555555555558,0,0.0,0.0,18.9
1598867653.9373097,9,79,157.3,157.3,-0.005694563966244459,-0.007150822586845606,-0.007150822586845606,0.48910802602767944,2.61468166410923,2.61468166410923,20.9,6.145000000000002,6.145000000000002,0,0.0,0.0,-0.8500000000000006
1598867654.106576,10,124,154.27272727272728,154.27272727272728,-0.005315645132213831,-0.006983988272788172,-0.006983988272788172,0.43675723671913147,2.416688534346494,2.416688534346494,-2.0000000000000013,5.404545454545457,5.404545454545457,0,0.0,0.0,19.799999999999997
1598867654.2380917,11,77,147.83333333333334,147.83333333333334,-0.004270977806299925,-0.006757904067247485,-0.006757904067247485,0.6741138100624084,2.2714739739894867,2.2714739739894867,-0.7500000000000006,4.891666666666668,4.891666666666668,0,0.0,0.0,20.9
1598867654.5923011,12,126,146.15384615384616,146.15384615384616,-0.030224032700061798,-0.008562990885156278,-0.008562990885156278,0.7105363607406616,2.151401849893423,2.151401849893423,-1.1500000000000012,4.426923076923079,4.426923076923079,0,0.0,0.0,19.849999999999998
