Time,Episode,Steps,Steps-RA,Steps-SA,ActorLoss,ActorLoss-RA,ActorLoss-SA,CriticLoss,CriticLoss-RA,CriticLoss-SA,AgentAC_reward,Reward-RA,Reward-SA,AgentAC_Win,Wins-RA,Wins-SA,Agent0_reward
1598869034.795925,0,102,102.0,102.0,-0.0005575607647188008,-0.0005575607647188008,-0.0005575607647188008,1.0520257949829102,1.0520257949829102,1.0520257949829102,11.94,11.94,11.94,0,0.0,0.0,0.019999999999999383
1598869035.0300019,1,121,111.5,111.5,-0.003949003294110298,-0.0022532820294145495,-0.0022532820294145495,1.0091084241867065,1.0305671095848083,1.0305671095848083,0.7999999999999989,6.369999999999999,6.369999999999999,0,0.0,0.0,11.78
1598869035.246156,2,85,102.66666666666667,102.66666666666667,0.0007052479195408523,-0.001267105379762749,-0.001267105379762749,0.8464211821556091,0.9691851337750753,0.9691851337750753,12.08,8.273333333333333,8.273333333333333,0,0.0,0.0,0.21999999999999936
1598869035.431096,3,83,97.75,97.75,0.0023166604805737734,-0.0003711639146786183,-0.0003711639146786183,0.8615474104881287,0.9422757029533386,0.9422757029533386,0.21999999999999936,6.26,6.26,0,0.0,0.0,12.12
1598869035.694164,4,88,95.8,95.8,0.01382441632449627,0.002467952133156359,0.002467952133156359,1.1148974895477295,0.9768000602722168,0.9768000602722168,12.08,7.4239999999999995,7.4239999999999995,0,0.0,0.0,1.1599999999999993
1598869035.948268,5,93,95.33333333333333,95.33333333333333,-0.003553643822669983,0.0014643528071853023,0.0014643528071853023,0.7515106797218323,0.9392518301804861,0.9392518301804861,12.02,8.19,8.19,0,0.0,0.0,0.1199999999999994
1598869036.1481385,6,144,102.28571428571429,102.28571428571429,0.004892575554549694,0.001954098913951644,0.001954098913951644,0.9151216149330139,0.9358046565737043,0.9358046565737043,-0.4200000000000007,6.96,6.96,0,0.0,0.0,11.54
1598869036.3330424,7,100,102.0,102.0,-0.005298226606100798,0.0010475582239450887,0.0010475582239450887,0.8764597773551941,0.9283865466713905,0.9283865466713905,1.0399999999999991,6.22,6.22,0,0.0,0.0,11.959999999999999
1598869036.4645593,8,89,100.55555555555556,100.55555555555556,-0.008847935125231743,-5.1941037074559266e-05,-5.1941037074559266e-05,0.7530847787857056,0.90890857246187,0.90890857246187,0.1599999999999994,5.546666666666666,5.546666666666666,0,0.0,0.0,12.059999999999999
1598869036.7500517,9,85,99.0,99.0,-0.0050960564985871315,-0.0005563525832258165,-0.0005563525832258165,0.5744668841362,0.875464403629303,0.875464403629303,12.14,6.2059999999999995,6.2059999999999995,0,0.0,0.0,1.1599999999999993
