Time,Episode,Steps,Steps-RA,Steps-SA,ActorLoss,ActorLoss-RA,ActorLoss-SA,CriticLoss,CriticLoss-RA,CriticLoss-SA,AgentAC_reward,Reward-RA,Reward-SA,AgentAC_Win,Wins-RA,Wins-SA,Agent0_reward
1598862711.7753937,0,400,400.0,400.0,-0.0016377234132960439,-0.0016377234132960439,-0.0016377234132960439,0.8041893839836121,0.8041893839836121,0.8041893839836121,-8.949999999999994,-8.949999999999994,-8.949999999999994,0,0.0,0.0,-8.049999999999988
1598862711.985963,1,155,277.5,277.5,0.0045103831216692924,0.0014363298541866243,0.0014363298541866243,0.8845162391662598,0.8443528115749359,0.8443528115749359,-1.8,-5.374999999999997,-5.374999999999997,0,0.0,0.0,19.05
1598862712.1865065,2,177,244.0,244.0,0.010042441077530384,0.004305033595301211,0.004305033595301211,1.0494698286056519,0.9127251505851746,0.9127251505851746,-3.2999999999999967,-4.683333333333331,-4.683333333333331,0,0.0,0.0,18.450000000000003
1598862712.4027045,3,135,216.75,216.75,-0.006611637771129608,0.0015758657536935061,0.0015758657536935061,0.9882640838623047,0.9316098839044571,0.9316098839044571,-2.2000000000000006,-4.062499999999998,-4.062499999999998,0,0.0,0.0,19.45
1598862712.618892,4,92,191.8,191.8,-0.00942403357475996,-0.0006241141119971872,-0.0006241141119971872,0.9204103350639343,0.9293699741363526,0.9293699741363526,-1.2500000000000009,-3.4999999999999987,-3.4999999999999987,0,0.0,0.0,20.65
1598862712.8819606,5,162,186.83333333333334,186.83333333333334,-0.003157626139000058,-0.0010463661164976656,-0.0010463661164976656,0.8212152123451233,0.911344180504481,0.911344180504481,18.75,0.2083333333333345,0.2083333333333345,0,0.0,0.0,-2.8499999999999983
1598862713.1046739,6,110,175.85714285714286,175.85714285714286,-0.002829947043210268,-0.0013011633917423232,-0.0013011633917423232,0.80843186378479,0.8966424209730965,0.8966424209730965,-1.7000000000000013,-0.06428571428571346,-0.06428571428571346,0,0.0,0.0,20.2
1598862713.2518237,7,100,166.375,166.375,0.007904638536274433,-0.0001504381507402286,-0.0001504381507402286,0.6436671614646912,0.8650205135345459,0.8650205135345459,-1.300000000000001,-0.2187499999999994,-0.2187499999999994,0,0.0,0.0,20.299999999999997
1598862713.5529854,8,400,192.33333333333334,192.33333333333334,-0.00010719363490352407,-0.00014563320453615033,-0.00014563320453615033,1.2899401187896729,0.9122338030073378,0.9122338030073378,-8.949999999999994,-1.1888888888888876,-1.1888888888888876,0,0.0,0.0,-8.049999999999978
1598862713.838405,9,81,181.2,181.2,-0.009538944810628891,-0.0010849643651454244,-0.0010849643651454244,0.7022348642349243,0.8912339091300965,0.8912339091300965,20.8,1.0100000000000011,1.0100000000000011,0,0.0,0.0,-0.8500000000000006
1598862714.2548027,10,138,177.27272727272728,177.27272727272728,-0.00969860702753067,-0.0018680227889986286,-0.0018680227889986286,0.5117366909980774,0.8567341620271857,0.8567341620271857,19.549999999999997,2.695454545454546,2.695454545454546,0,0.0,0.0,-1.4500000000000015
1598862714.5561433,11,246,183.0,183.0,-0.006422044709324837,-0.002247524615692479,-0.002247524615692479,0.3765886723995209,0.8167220378915468,0.8167220378915468,16.70000000000001,3.862500000000002,3.862500000000002,0,0.0,0.0,-4.999999999999991
1598862714.872757,12,400,199.69230769230768,199.69230769230768,0.003881991608068347,-0.0017760233677108772,-0.0017760233677108772,6.911241054534912,1.2855311930179596,1.2855311930179596,-8.049999999999978,2.94615384615385,2.94615384615385,0,0.0,0.0,-8.949999999999994
