Time,Episode,Steps,Steps-RA,Steps-SA,ActorLoss,ActorLoss-RA,ActorLoss-SA,CriticLoss,CriticLoss-RA,CriticLoss-SA,AgentAC_reward,Reward-RA,Reward-SA,AgentAC_Win,Wins-RA,Wins-SA,Agent0_reward
1598864839.8523304,0,259,259.0,259.0,-0.0003544114588294178,-0.0003544114588294178,-0.0003544114588294178,0.7660547494888306,0.7660547494888306,0.7660547494888306,16.50000000000001,16.50000000000001,16.50000000000001,0,0.0,0.0,-4.4499999999999895
1598864840.0628643,1,72,165.5,165.5,0.018442800268530846,0.009044194404850714,0.009044194404850714,1.4384478330612183,1.1022512912750244,1.1022512912750244,21.05,18.775000000000006,18.775000000000006,0,0.0,0.0,-0.6500000000000005
1598864840.3259017,2,182,171.0,171.0,-0.001965901115909219,0.005374162564597403,0.005374162564597403,0.6140736937522888,0.9395254254341125,0.9395254254341125,18.35,18.633333333333336,18.633333333333336,0,0.0,0.0,-3.449999999999996
1598864840.6113248,3,146,164.75,164.75,0.006781176198273897,0.0057259159730165266,0.0057259159730165266,0.6536893844604492,0.8680664151906967,0.8680664151906967,19.3,18.800000000000004,18.800000000000004,0,0.0,0.0,-1.600000000000002
1598864840.864984,4,87,149.2,149.2,-0.004054527264088392,0.0037698273255955426,0.0037698273255955426,0.662855863571167,0.8270243048667908,0.8270243048667908,20.799999999999997,19.200000000000003,19.200000000000003,0,0.0,0.0,-1.1500000000000008
1598864841.1123967,5,211,159.5,159.5,-0.016735302284359932,0.000352305723936297,0.000352305723936297,2.0689303874969482,1.034008651971817,1.034008651971817,-3.249999999999997,15.458333333333336,15.458333333333336,0,0.0,0.0,17.700000000000006
1598864841.3441787,6,218,167.85714285714286,167.85714285714286,0.006096232682466507,0.0011728667180120414,0.0011728667180120414,0.8604888916015625,1.0092201147760664,1.0092201147760664,-4.399999999999993,12.621428571428575,12.621428571428575,0,0.0,0.0,17.500000000000007
1598864841.9602058,7,400,196.875,196.875,-0.07791021466255188,-0.008712518454558449,-0.008712518454558449,35.181053161621094,5.280699245631695,5.280699245631695,-7.999999999999981,10.043750000000005,10.043750000000005,0,0.0,0.0,-7.999999999999977
1598864842.2297475,8,98,185.88888888888889,185.88888888888889,0.0047783930785954,-0.007213528284208021,-0.007213528284208021,0.7821072340011597,4.780855688783857,4.780855688783857,20.549999999999997,11.211111111111116,11.211111111111116,0,0.0,0.0,-0.4500000000000005
1598864842.445903,9,115,178.8,178.8,0.003786978544667363,-0.006113477601320483,-0.006113477601320483,0.9828964471817017,4.401059764623642,4.401059764623642,20.099999999999998,12.100000000000003,12.100000000000003,0,0.0,0.0,-1.8500000000000014
