Episode,Steps,ActorLoss,CriticLoss,Reward
0,344,0.0015780417868585953,0.02038026453709304,8.0
1,540,0.0015914945397526026,0.013483735241398967,8.0
2,249,0.0014451881253485937,0.008045246695777756,2.0
3,354,0.001549593821473125,0.021345748383262572,8.0
4,310,0.0013964301876483425,0.007119541609821013,2.0
5,480,0.0015244360586317877,0.012704290047191868,6.0
6,278,0.0016647649111507607,0.026473630499723955,8.0
7,415,0.0014682288562138397,0.009990411735594333,5.0
8,266,0.0016947555481771329,0.02527282811936085,8.0
9,542,0.0015389827995928782,0.0135789172988742,8.0
10,447,0.0015387163076641442,0.015836595916316205,7.0
11,302,0.0014910608489954512,0.006520740212138055,2.0
12,363,0.0015601101318584657,0.01869268311320354,6.0
13,253,0.001443986952113422,0.020186647412207548,5.0
14,476,0.0015203679418739151,0.015973125101419457,7.0
15,297,0.0015146596034242448,0.0103179170799237,4.0
16,376,0.0016656450808365294,0.01931158222030919,8.0
17,316,0.0014804101378150002,0.009681522472654283,3.0
18,315,0.0014468474594491814,0.010314152041494362,3.0
19,327,0.001598656768497615,0.02158826537584078,8.0
20,442,0.0014001693644000394,0.004838614770771445,2.0
21,355,0.0015736552453796627,0.017268425639361044,6.0
22,455,0.0015059422681128587,0.007178246827434147,3.0
23,245,0.0013358723638313157,0.00878733396470315,2.0
24,430,0.0014923590451998766,0.011958009288385911,5.0
25,394,0.0015367699921755168,0.015917042980158193,6.0
26,437,0.0015476184259904059,0.017754003863824155,7.0
27,461,0.001533058063892765,0.016214463027772866,7.0
28,339,0.0015707498136083636,0.02286325893925482,7.0
29,677,0.001539736245366768,0.010447168828910097,8.0
30,378,0.0015462951219724441,0.019797281603632897,8.0
31,404,0.0014597566839823924,0.009036557777295796,3.0
32,296,0.0014025654118331905,0.008050360565678106,2.0
33,355,0.001421022820483211,0.008990867495120519,3.0
34,420,0.0014882124128884503,0.012684887071130883,5.0
35,440,0.0015082619269378484,0.012540909813065118,6.0
36,471,0.0013891666397974369,0.007339642392917413,3.0
37,343,0.001460069278662389,0.013067083805148096,4.0
38,239,0.0013148617583899817,0.017694122221314026,4.0
39,475,0.0014768271148204804,0.011890808939694533,5.0
40,365,0.0015030595486702984,0.012450962994937418,4.0
41,411,0.0014699110885914369,0.011665604435305144,4.0
42,529,0.001443315878341464,0.01816013347971837,7.0
43,251,0.0013558335854593976,0.009665729468422006,2.0
44,855,0.0014020420858712748,0.0118522393532627,7.0
45,287,0.001291301068995888,0.009123542791369638,2.0
46,321,0.0015226127710367475,0.028225627008512427,7.0
47,486,0.0013478734097424358,0.01060902568006014,4.0
48,246,0.0015032254026945287,0.027627591591588837,6.0
49,292,0.0012627552193270563,0.012587966535761552,3.0
50,400,0.0012695574841927737,0.008235399974947235,2.0
51,306,0.0011402131362629481,0.010505708305168405,2.0
52,411,0.001151947058746342,0.01205858855936089,3.0
53,395,0.001074188942962055,0.007617585331401694,2.0
54,272,0.0010760513550314285,0.012271245485566188,2.0
55,293,0.0009107452303921302,0.01757710434580039,3.0
56,317,0.0008046461918541121,0.011420661867870377,2.0
57,446,0.0007448785724546426,0.01420658984026515,3.0
58,253,0.0007382042037890009,0.014980564061960052,2.0
59,265,0.0007630669806187727,0.015308257369364376,2.0
60,407,0.000633609744878051,0.011642512217321644,2.0
61,331,0.0006169169129004696,0.013474474169222359,2.0
62,424,0.0004319017245747228,0.010034346374463616,2.0
63,505,0.0004467945226634124,0.010099951006631191,2.0
64,319,0.00034553880294563023,0.01882080164420399,2.0
65,278,0.000342226516046702,0.01602868296029935,2.0
66,382,0.00033759155043422764,0.013918358937732463,2.0
67,444,0.00032252872928815497,0.011779573816420792,2.0
68,428,0.00028559469239689434,0.013190003726819421,2.0
69,409,0.0002927607091203216,0.015670358552933798,2.0
70,415,0.0001681131760730739,0.01524903195303131,2.0
71,531,0.00018061999282179765,0.013805421442081876,2.0
72,379,0.0002289240617847339,0.018538479232729683,2.0
73,257,0.0001943573423734674,0.020773415676526366,2.0
74,274,0.00020459225772462367,0.023839433921818327,2.0
75,359,0.00016186938556532173,0.017083224451729224,2.0
76,458,0.00011718573183895891,0.014706694897167399,2.0
77,314,0.00023707293685277996,0.01495386299376921,2.0
78,371,0.00016769211121737618,0.012932918482714852,2.0
79,476,0.00020609526180261366,0.013992698105999634,2.0
80,352,0.00013228298641107276,0.017634677584345063,2.0
81,241,0.0001963588596126973,0.02437448441291661,2.0
82,392,0.00015251478836656745,0.020014890850114736,2.0
83,372,0.0001637039995134679,0.01699484432667261,2.0
84,280,0.0001705607367999359,0.021801661016538024,2.0
85,352,0.00013522833465112234,0.020653967157607346,2.0
86,389,0.00011444766709162154,0.017730254535960943,2.0
87,358,0.00012717684269738033,0.01942675112067779,2.0
88,278,0.00015739825413930316,0.02069425015919034,2.0
89,416,0.00012016506083839956,0.018059900770028257,2.0
90,671,8.193644606764328e-05,0.011261289273025239,2.0
91,398,0.00010666672527114502,0.01858657587735567,2.0
92,388,0.00012881107653642569,0.01694295504558369,2.0
93,311,0.00013511310868955827,0.023691974154024437,2.0
94,403,0.00011662710316357663,0.016090381353084496,2.0
95,327,0.0001435623485302837,0.018261259744696418,2.0
96,299,0.00015509286651838337,0.021463720978606694,2.0
97,312,0.00015634133355072266,0.021933253138770717,2.0
98,392,0.00015134677712977667,0.016801776603294773,2.0
99,291,0.00014176864099898768,0.020504164223750124,2.0
100,394,0.00011340799599160104,0.02298071741737252,2.0
101,305,0.00015948179301273336,0.01985878226763533,2.0
102,625,7.62123478400099e-05,0.014827315239481687,2.0
103,313,0.00013712874053348954,0.018201895908523162,2.0
104,489,9.623138144788364e-05,0.016205600008202342,2.0
105,517,8.560734199967929e-05,0.014857472858781173,2.0
106,459,9.696665742595107e-05,0.018656318541933236,2.0
107,510,9.21753257216551e-05,0.015225795863707568,2.0
108,262,0.00017610061360290774,0.021206983193342032,2.0
109,394,0.0001304272953539712,0.014686039539877823,2.0
110,290,0.00014402201726633048,0.021746879072687644,2.0
111,774,6.381179821552085e-05,0.009617467967329625,2.0
112,250,0.0001897333627266562,0.02821164100414535,2.0
113,592,8.5474196986589e-05,0.011985714173519952,2.0
114,696,6.469373993895884e-05,0.014374956178983865,2.0
115,381,0.00012216984863617437,0.01664518427110739,2.0
116,321,0.00013785997391742313,0.021059351365408575,2.0
117,245,0.00018195598702509507,0.02247621479235727,2.0
118,405,0.00011188006432823026,0.01684958427231322,2.0
119,630,7.633907739148973e-05,0.01419064820936275,2.0
120,441,0.00010331882125657184,0.01788672195171762,2.0
121,302,0.0001461092667636048,0.022804008576143446,2.0
122,469,0.0001280656643444354,0.014365137710650032,3.0
123,314,0.00014351463851539124,0.01834653368028746,2.0
124,378,0.00011335010902990886,0.017282875099553882,2.0
125,399,0.00011735167329408298,0.015373955183776431,2.0
126,303,0.00015854246659410058,0.020037493598186552,2.0
127,694,8.471633030456585e-05,0.014091302640122785,3.0
128,325,0.0001407480021862284,0.01653976158022208,2.0
129,292,0.00015698989678335844,0.021473814686647087,2.0
130,223,0.0002054048454493515,0.02484377747193847,2.0
131,437,0.00010914788184434913,0.017829342186642536,2.0
132,278,0.00016658074221647943,0.01930468526252347,2.0
133,532,8.992182468864143e-05,0.010807295524702389,2.0
134,336,0.00014312056646777668,0.018448549826828076,2.0
135,398,0.00011500752134937938,0.014345097702360405,2.0
136,546,8.325662351136079e-05,0.014048765946817211,2.0
137,340,0.00014304026428416203,0.015362119575383183,2.0
138,235,0.00024240716270566175,0.022374134163816208,2.0
139,253,0.00017835327545025044,0.018512766972762558,2.0
140,239,0.00019515648775637472,0.022238220172953353,2.0
141,321,0.0001812853303374914,0.01696818325599112,2.0
142,415,0.00010678596315523442,0.014868752940157106,2.0
143,232,0.00017929950369295573,0.024250773776827828,2.0
144,272,0.00015217296785361695,0.02130815853439906,2.0
145,263,0.0001678444923549036,0.020713872532551147,2.0
146,232,0.00018827747105842131,0.02192592926853708,2.0
147,527,9.110372877073375e-05,0.013349718987031202,2.0
148,296,0.00019174388669694208,0.01930152710374955,2.0
149,247,0.00018731376420779962,0.02908008445476357,2.0
150,219,0.00020120719097439465,0.02264606877921333,2.0
151,239,0.00018643256003297325,0.018923255195855748,2.0
152,338,0.00013257814279469672,0.01745507759311246,2.0
153,278,0.00016830788740253738,0.020503607967813222,2.0
154,283,0.00015341550270167326,0.021370513749413022,2.0
155,509,9.070838755844149e-05,0.0129361283573432,2.0
156,305,0.00014689167575673563,0.020687356985891695,2.0
157,389,0.00011689769741877196,0.018756222345590264,2.0
158,323,0.0001418426534267864,0.02013800719665081,2.0
159,230,0.00019432061231762656,0.02473208818951009,2.0
160,279,0.00015988236896762137,0.018754029294792404,2.0
161,373,0.00011844809138704382,0.017465157000011194,2.0
162,358,0.00011718401878380831,0.02151236750041383,2.0
163,313,0.00014071065412065564,0.021079114487470078,2.0
164,593,7.629206655123502e-05,0.011308301184245768,2.0
165,651,6.833463378058057e-05,0.010063866656358531,2.0
166,381,0.00012110685132356212,0.015472009995811872,2.0
167,415,0.0001083107512720262,0.01614205740555128,2.0
168,290,0.00015816492863419187,0.02040209573493359,2.0
169,294,0.00014745615528086308,0.020482617438249754,2.0
170,681,6.657253222964062e-05,0.009891324392725456,2.0
171,317,0.00014003850397495787,0.019077068059126106,2.0
172,489,8.866692917331932e-05,0.012359825100569453,2.0
173,486,9.2708078242793e-05,0.013619088022611296,2.0
174,304,0.00014421072272360162,0.020641663632575632,2.0
175,262,0.00017505384292283848,0.02311266473875097,2.0
176,562,9.832443334788107e-05,0.013008516112396798,2.0
177,281,0.00015858928769647658,0.019857978602062128,2.0
178,360,0.00011622674868460889,0.017785395595680913,2.0
