Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward,Agent2_reward
163,321,1011.5750732421875,0.9209696650505066,-14.899999999999999,-4.0,-4.0,18.0
164,533,1021.1072387695312,1.0059349536895752,-19.899999999999977,18.0,-7.0,-3.0
165,278,154.6337890625,1.0093779563903809,-14.100000000000001,-8.0,-8.0,18.0
166,352,-783.3984375,0.9592800140380859,8.699999999999996,-7.0,-6.0,-5.0
167,324,236.92184448242188,1.0273770093917847,-14.0,-7.0,18.0,-5.0
168,264,-2396.915283203125,1.0411431789398193,11.0,-7.0,-3.0,-7.0
169,425,1038.5299072265625,1.0001708269119263,-15.399999999999988,18.0,-3.0,-6.0
170,370,-566.5994262695312,0.9741315245628357,-11.900000000000006,-8.0,-3.0,18.0
171,310,1849.029541015625,0.9847540259361267,-15.2,18.0,-3.0,-5.0
172,396,1191.347412109375,0.9684584140777588,-14.899999999999991,-8.0,18.0,-6.0
173,251,1403.8548583984375,1.006181240081787,-13.100000000000001,18.0,-6.0,-6.0
174,471,1001.5756225585938,0.9824792742729187,-18.899999999999984,-8.0,18.0,-4.0
175,374,1330.3270263671875,1.0158511400222778,-15.699999999999998,-8.0,-4.0,18.0
176,438,120.28398132324219,1.0084737539291382,-18.099999999999987,-3.0,18.0,-3.0
177,354,1184.14111328125,0.9548317790031433,-15.299999999999994,18.0,-6.0,-5.0
178,344,-205.15878295898438,1.018749713897705,9.299999999999995,-7.0,-3.0,-5.0
179,279,-2463.55322265625,1.0410709381103516,10.9,-7.0,-6.0,-5.0
180,347,1278.265380859375,0.943838894367218,-14.8,-5.0,18.0,-7.0
181,359,841.7337036132812,0.9639708399772644,-13.600000000000005,18.0,-7.0,-4.0
182,432,745.9664916992188,0.960472822189331,-13.599999999999998,-7.0,-5.0,18.0
183,465,-121.5845947265625,1.0318303108215332,6.399999999999998,-8.0,-6.0,-3.0
184,352,-352.6279602050781,0.9714117050170898,8.699999999999996,-8.0,-4.0,-7.0
185,516,1509.80078125,0.9548832178115845,-18.399999999999988,18.0,-5.0,-3.0
186,273,-982.9696044921875,1.0243538618087769,11.199999999999998,-5.0,-8.0,-4.0
187,318,-919.9645385742188,0.9380146861076355,-14.899999999999995,-8.0,18.0,-7.0
188,320,789.4067993164062,0.9975055456161499,-11.800000000000002,-5.0,-7.0,18.0
189,306,-355.29461669921875,1.0091943740844727,-14.899999999999999,-5.0,18.0,-8.0
190,610,932.8347778320312,0.98650062084198,-19.099999999999973,-7.0,-5.0,18.0
191,254,967.3285522460938,0.992378830909729,-13.600000000000001,-6.0,18.0,-8.0
192,261,2866.438232421875,0.9373026490211487,-12.900000000000002,-3.0,-6.0,18.0
193,341,1876.8084716796875,1.003719687461853,-12.200000000000003,18.0,-6.0,-5.0
194,221,732.5053100585938,0.9512770175933838,-12.900000000000002,-8.0,18.0,-8.0
195,317,1449.5968017578125,0.9852675199508667,-13.700000000000003,-8.0,-5.0,18.0
196,252,-1348.0936279296875,1.0200910568237305,11.2,-5.0,-8.0,-7.0
197,299,-629.464111328125,0.9141438007354736,-14.5,-4.0,18.0,-6.0
198,444,-794.2470703125,0.9711434841156006,-15.999999999999986,18.0,-6.0,-8.0
199,469,-663.4091796875,1.01292884349823,-16.399999999999984,-5.0,18.0,-6.0
200,429,628.0097045898438,0.9976717829704285,-13.7,-4.0,-7.0,18.0
201,233,-1059.9619140625,0.9935277104377747,11.7,-5.0,-8.0,-8.0
202,327,-1444.6026611328125,0.987707257270813,9.399999999999997,-5.0,-8.0,-8.0
203,633,1052.3052978515625,1.0180717706680298,-18.49999999999997,-5.0,-4.0,18.0
204,432,1348.047607421875,0.9565455913543701,-16.59999999999999,18.0,-7.0,-3.0
205,327,-129.33604431152344,1.0140653848648071,-11.300000000000004,-7.0,18.0,-8.0
206,265,-976.4160766601562,1.0019139051437378,11.1,-6.0,-6.0,-7.0
207,310,-995.3762817382812,1.0193852186203003,9.999999999999998,-3.0,-8.0,-8.0
208,276,237.83718872070312,0.9281832575798035,-12.000000000000004,18.0,-6.0,-8.0
209,345,-281.960693359375,0.9455571174621582,-11.600000000000001,18.0,-5.0,-8.0
210,307,1760.05908203125,0.9868264198303223,-14.400000000000002,18.0,-5.0,-4.0
211,315,323.42315673828125,0.9927481412887573,-15.0,-8.0,18.0,-6.0
212,381,-1154.9556884765625,1.0095144510269165,8.899999999999995,-5.0,-3.0,-7.0
213,417,920.504638671875,0.9494150280952454,-16.699999999999992,-4.0,-7.0,18.0
214,467,-487.616943359375,1.0087330341339111,-14.799999999999988,-8.0,18.0,-6.0
215,299,2153.080078125,0.9832399487495422,-12.800000000000004,-4.0,-8.0,18.0
216,381,1283.56494140625,0.9940291047096252,-16.199999999999992,-7.0,18.0,-8.0
217,337,368.50872802734375,0.9722112417221069,-13.900000000000002,-8.0,18.0,-6.0
218,357,742.6302490234375,1.123789668083191,8.799999999999995,-3.0,-8.0,-6.0
219,462,1809.9212646484375,0.967521071434021,-14.400000000000004,18.0,-6.0,-6.0
220,205,567.3043823242188,0.8767604231834412,-11.700000000000001,-7.0,-7.0,18.0
221,269,-479.40496826171875,0.9552069306373596,-13.800000000000002,-7.0,18.0,-5.0
222,272,-740.7467651367188,1.0619471073150635,10.899999999999997,-7.0,-5.0,-7.0
223,335,792.94775390625,0.9994246363639832,-14.299999999999995,-5.0,18.0,-8.0
224,340,-1070.16259765625,1.0449516773223877,9.299999999999995,-6.0,-7.0,-4.0
225,270,-28.07230567932129,1.0269246101379395,-13.400000000000002,-6.0,-8.0,18.0
226,282,1402.3221435546875,0.957901120185852,-13.600000000000003,-6.0,-6.0,18.0
227,445,-517.2699584960938,1.030507206916809,6.9999999999999964,-5.0,-3.0,-5.0
228,234,-934.0391845703125,1.0026171207427979,-11.200000000000001,-8.0,-8.0,18.0
229,484,-1658.4202880859375,1.0063012838363647,5.800000000000015,-6.0,-5.0,-5.0
230,530,-134.09024047851562,0.9873645901679993,-15.999999999999996,18.0,-4.0,-5.0
231,310,434.83392333984375,0.9497838616371155,-14.400000000000002,18.0,-3.0,-6.0
232,333,739.4580078125,0.9796658754348755,-14.399999999999999,18.0,-3.0,-8.0
233,404,23.161216735839844,0.9996455311775208,-16.099999999999987,-8.0,18.0,-6.0
234,304,1227.278564453125,0.9348044991493225,-14.7,-5.0,-8.0,18.0
235,289,924.8587036132812,0.9611175060272217,-14.3,18.0,-8.0,-6.0
236,328,1503.6552734375,0.9711155891418457,-14.000000000000004,18.0,-7.0,-3.0
237,294,-245.41818237304688,0.9598678350448608,-13.000000000000002,18.0,-8.0,-5.0
238,531,-154.47726440429688,1.012062430381775,-16.2,-6.0,18.0,-7.0
239,328,747.0086669921875,0.9604737758636475,-12.300000000000004,18.0,-3.0,-6.0
240,240,1728.3184814453125,0.9385609030723572,-13.400000000000002,-8.0,-7.0,18.0
241,296,1951.3966064453125,0.9356771111488342,-12.8,18.0,-8.0,-5.0
242,449,1785.3922119140625,1.0299324989318848,-17.699999999999985,-3.0,-4.0,18.0
243,315,930.490966796875,1.016963243484497,10.099999999999998,-3.0,-6.0,-8.0
244,295,2110.306640625,0.9437506794929504,-11.4,18.0,-7.0,-4.0
245,213,1121.27685546875,0.9196967482566833,-12.600000000000001,-8.0,-8.0,18.0
246,483,-38.61969757080078,1.0199185609817505,-15.899999999999986,-4.0,-8.0,18.0
247,410,803.6334838867188,0.9696015119552612,-17.09999999999999,-3.0,18.0,-3.0
248,479,-326.2252197265625,0.9761411547660828,-14.900000000000002,-5.0,-6.0,18.0
249,222,-2290.076171875,1.0351803302764893,11.7,-7.0,-8.0,-8.0
250,425,543.0675048828125,0.9932710528373718,-17.39999999999999,-3.0,18.0,-3.0
251,225,1142.1236572265625,0.9920963644981384,-13.200000000000003,-8.0,18.0,-8.0
252,446,640.8912963867188,1.1037713289260864,6.799999999999995,-6.0,-3.0,-3.0
253,279,53.64375305175781,1.0005583763122559,-11.700000000000003,-3.0,18.0,-7.0
254,315,-714.6799926757812,1.0014004707336426,-11.1,-7.0,18.0,-8.0
255,293,1511.4945068359375,0.972440779209137,-14.600000000000001,-7.0,-8.0,18.0
256,362,1872.3531494140625,0.9521080851554871,-14.7,18.0,-6.0,-5.0
257,402,272.308349609375,1.003265619277954,-14.499999999999998,-3.0,18.0,-6.0
258,181,-1292.5391845703125,0.9905783534049988,12.5,-8.0,-7.0,-8.0
259,584,-295.6875915527344,0.9595639109611511,-17.199999999999992,18.0,-6.0,-4.0
260,440,-351.1206359863281,0.9912635087966919,-15.79999999999999,-8.0,18.0,-4.0
261,286,741.283203125,0.9748743772506714,-13.100000000000003,18.0,-7.0,-7.0
262,314,1403.645263671875,0.9911590218544006,-14.399999999999999,-6.0,18.0,-5.0
263,277,1088.82470703125,0.9749806523323059,-14.8,-8.0,-8.0,18.0
264,322,-607.88671875,0.9743778705596924,-12.800000000000004,-4.0,-5.0,18.0
265,533,298.11956787109375,0.9746822118759155,-15.999999999999982,-5.0,-5.0,18.0
266,248,-96.81925964355469,0.9832583665847778,11.2,-7.0,-8.0,-8.0
267,252,85.8890609741211,0.995561957359314,-13.600000000000001,-7.0,18.0,-6.0
268,312,1759.4727783203125,0.9693212509155273,-14.100000000000001,-6.0,-5.0,18.0
269,502,-43.4699592590332,1.013615369796753,5.6000000000000085,-6.0,-3.0,-7.0
270,311,-604.22509765625,0.9787119626998901,9.799999999999997,-5.0,-7.0,-8.0
271,313,-1152.98486328125,0.9955101609230042,9.899999999999999,-7.0,-7.0,-6.0
272,355,-1127.560546875,0.9647861123085022,-16.599999999999994,18.0,-5.0,-8.0
273,424,-561.649658203125,0.9807679653167725,7.199999999999997,-6.0,-5.0,-6.0
274,244,1431.141357421875,0.9363183379173279,-12.600000000000001,-8.0,18.0,-3.0
275,208,-325.8553161621094,0.8998218774795532,-11.2,-5.0,-8.0,18.0
276,294,3418.006103515625,0.9977098703384399,-14.3,-3.0,-7.0,18.0
277,266,-756.330810546875,0.9808454513549805,10.899999999999999,-8.0,-7.0,-7.0
278,340,1801.3258056640625,0.9838133454322815,-14.499999999999996,-5.0,-6.0,18.0
279,278,715.6621704101562,0.9428021907806396,-12.800000000000002,-7.0,-5.0,18.0
280,249,-353.9211120605469,1.0280134677886963,-13.000000000000004,-8.0,18.0,-6.0
281,355,276.72137451171875,0.9688467383384705,-16.099999999999994,-7.0,-6.0,18.0
282,381,-1311.8646240234375,1.011466145515442,8.399999999999995,-5.0,-8.0,-6.0
283,349,526.2620239257812,1.0934998989105225,-14.1,-7.0,18.0,-4.0
284,189,1128.4993896484375,0.9835783243179321,-12.500000000000002,18.0,-6.0,-7.0
285,253,-1676.3553466796875,1.0109288692474365,11.299999999999999,-7.0,-7.0,-7.0
286,277,733.5670166015625,0.9899579882621765,-10.900000000000002,18.0,-8.0,-6.0
287,290,-1473.950439453125,0.9763571619987488,10.399999999999999,-7.0,-8.0,-7.0
288,382,212.55393981933594,1.0356277227401733,-16.499999999999993,-4.0,-8.0,18.0
289,277,2454.5947265625,0.9960572123527527,-11.900000000000004,-8.0,18.0,-6.0
290,199,31.289613723754883,0.9613499641418457,-12.400000000000002,-8.0,-7.0,18.0
291,250,-1386.4788818359375,0.9977200031280518,11.4,-3.0,-7.0,-6.0
292,261,10.196465492248535,0.9430297017097473,-13.900000000000002,18.0,-5.0,-8.0
293,479,1164.8057861328125,1.0157198905944824,-14.700000000000001,-4.0,-3.0,18.0
294,517,-153.0383758544922,0.9839879274368286,-19.799999999999983,18.0,-6.0,-3.0
295,316,1450.14990234375,0.9813282489776611,-10.900000000000004,-4.0,18.0,-8.0
296,284,2465.42578125,0.9791871309280396,-13.600000000000003,-7.0,18.0,-8.0
297,372,2003.0401611328125,1.0485503673553467,-15.099999999999994,-7.0,18.0,-8.0
298,319,-760.5478515625,1.0396958589553833,9.899999999999999,-8.0,-3.0,-7.0
299,299,-194.0281982421875,0.983216404914856,-15.0,18.0,-5.0,-8.0
300,462,-1838.3594970703125,1.0466691255569458,6.300000000000004,-5.0,-5.0,-7.0
301,309,-405.6943664550781,0.9938158988952637,-10.900000000000002,18.0,-8.0,-7.0
302,415,-1420.248779296875,1.0204492807388306,7.399999999999993,-3.0,-4.0,-7.0
303,361,1174.459228515625,0.9713601469993591,-15.299999999999999,18.0,-5.0,-4.0
304,374,277.6545715332031,0.9458359479904175,-14.699999999999994,-4.0,-5.0,18.0
305,312,-522.6365966796875,0.9661083221435547,-10.500000000000002,18.0,-3.0,-4.0
306,429,1879.4635009765625,0.965214192867279,-15.399999999999995,18.0,-6.0,-5.0
307,335,2157.327880859375,0.9754918217658997,-15.499999999999996,-3.0,18.0,-8.0
308,439,-1056.5885009765625,1.001230239868164,6.900000000000006,-5.0,-5.0,-6.0
309,376,577.13916015625,0.960210919380188,-14.200000000000003,-7.0,-5.0,18.0
310,303,629.884521484375,0.9503594636917114,-13.100000000000001,18.0,-7.0,-3.0
311,344,-503.77001953125,0.980834424495697,-15.899999999999995,-6.0,18.0,-5.0
312,397,-74.56281280517578,1.042293667793274,8.099999999999994,-7.0,-3.0,-5.0
313,334,2251.78564453125,1.0231722593307495,-13.200000000000005,18.0,-7.0,-5.0
314,617,110.04312896728516,1.0445442199707031,2.60000000000003,-6.0,-6.0,-5.0
315,216,1510.7503662109375,0.967350959777832,-11.5,-7.0,18.0,-3.0
316,211,-1262.1380615234375,0.9841007590293884,12.0,-8.0,-5.0,-8.0
