Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward,Agent2_reward
36,303,0.006096966564655304,0.0006551481783390045,-10.800000000000002,18.0,-6.0,-7.0
37,515,0.006096955388784409,0.0011093630455434322,-17.599999999999984,-5.0,-5.0,18.0
38,618,0.0060969446785748005,0.0001286571059608832,-18.19999999999997,-3.0,-6.0,18.0
39,418,0.006096933502703905,0.007767050061374903,7.399999999999995,-4.0,-8.0,-5.0
40,330,0.00609692232683301,0.006305950693786144,-13.800000000000002,-6.0,-7.0,18.0
41,256,0.006096911150962114,0.0027648438699543476,-13.000000000000002,18.0,-6.0,-8.0
42,445,0.006096900440752506,0.009562254883348942,-16.299999999999983,-6.0,18.0,-8.0
43,303,0.006096889264881611,0.0010886938543990254,-14.6,-7.0,-7.0,18.0
44,315,0.0060968780890107155,0.00038807091186754405,-12.300000000000004,-6.0,-4.0,18.0
45,344,0.006096866447478533,0.0011427642311900854,-11.400000000000006,18.0,-4.0,-7.0
46,341,0.006096855737268925,0.000595961872022599,9.199999999999996,-8.0,-5.0,-5.0
47,369,0.006096844095736742,0.0004530372389126569,-16.599999999999994,18.0,-6.0,-6.0
48,183,0.006096833385527134,6.0981274145888165e-05,-11.600000000000001,18.0,-8.0,-8.0
49,333,0.0060968222096562386,0.00012610988051164895,-15.599999999999998,-8.0,18.0,-5.0
50,300,0.0060968101024627686,0.0011724880896508694,9.999999999999998,-6.0,-8.0,-5.0
51,411,0.0060967993922531605,0.012212869711220264,-13.100000000000007,-7.0,-6.0,18.0
52,312,0.006096787750720978,0.0039511797949671745,-15.499999999999996,-8.0,18.0,-8.0
53,410,0.00609677704051137,0.0004901670035906136,-17.39999999999999,-5.0,-7.0,18.0
54,342,0.006096765398979187,0.0016057435423135757,-14.600000000000001,18.0,-4.0,-6.0
55,464,0.006096753757447004,8.445583807770163e-05,6.5000000000000036,-6.0,-5.0,-3.0
56,379,0.006096742581576109,0.0063771214336156845,8.399999999999995,-5.0,-8.0,-3.0
57,438,0.0060967314057052135,1.1368447303539142e-05,-16.599999999999987,-4.0,-7.0,18.0
58,450,0.006096719764173031,0.0030008319299668074,-17.399999999999988,-6.0,-8.0,18.0
59,505,0.0060967085883021355,0.004389781504869461,-18.799999999999983,-3.0,18.0,-6.0
60,652,0.006096696946769953,0.000887054018676281,-20.099999999999966,-5.0,-6.0,18.0
61,360,0.00609668530523777,0.004451119340956211,-15.899999999999995,-5.0,18.0,-5.0
62,396,0.0060966722667217255,0.007502526510506868,-14.200000000000005,-5.0,-5.0,18.0
63,344,0.006096660625189543,0.00026855856413021684,-13.300000000000004,-8.0,18.0,-5.0
64,248,0.006096649914979935,4.594287383952178e-05,-13.100000000000001,18.0,-7.0,-8.0
65,280,0.006096638273447752,9.793241770239547e-05,-13.100000000000001,-3.0,18.0,-4.0
66,342,0.006096626166254282,0.00029066926799714565,-13.299999999999997,18.0,-6.0,-7.0
67,254,0.006096614990383387,2.290602969878819e-05,11.399999999999999,-7.0,-8.0,-8.0
68,321,0.006096603348851204,0.00023436424089595675,9.999999999999998,-5.0,-8.0,-5.0
69,422,0.006096591707319021,0.011366995051503181,-17.69999999999999,-6.0,18.0,-3.0
70,261,0.0060965800657868385,4.5468463213182986e-05,-14.000000000000004,-8.0,-4.0,18.0
71,504,0.006096568424254656,0.0002916462253779173,-15.699999999999996,-6.0,18.0,-5.0
72,331,0.006096556782722473,0.01088254339993,9.599999999999996,-4.0,-5.0,-8.0
73,266,0.0060965451411902905,0.007694531697779894,-12.400000000000002,-7.0,-8.0,18.0
74,326,0.006096533499658108,0.003299873787909746,-15.099999999999998,-6.0,18.0,-5.0
75,395,0.006096521392464638,0.0031911213882267475,-12.800000000000004,18.0,-5.0,-6.0
76,358,0.006096509750932455,1.0915162420133129e-05,-15.099999999999994,18.0,-8.0,-5.0
77,362,0.00609649857506156,0.00010949291026918218,-15.499999999999998,18.0,-8.0,-7.0
78,221,0.006096486002206802,0.006567827425897121,-11.200000000000003,-8.0,18.0,-7.0
79,349,0.00609647436067462,0.006047228816896677,-13.400000000000006,18.0,-7.0,-3.0
80,472,0.006096462719142437,0.0004425355000421405,-17.199999999999992,-7.0,-3.0,18.0
81,403,0.006096450611948967,0.0004902456421405077,-15.0,-5.0,18.0,-5.0
82,273,0.006096439436078072,0.009293260052800179,10.499999999999998,-6.0,-7.0,-8.0
83,503,0.006096426863223314,0.0011531158816069365,-16.099999999999998,-3.0,18.0,-3.0
84,262,0.006096415221691132,0.0011624357430264354,10.999999999999998,-6.0,-6.0,-6.0
85,479,0.006096403580158949,0.006711492780596018,-19.399999999999984,18.0,-6.0,-4.0
86,340,0.006096391007304192,0.008106924593448639,9.599999999999998,-7.0,-6.0,-8.0
87,464,0.006096379831433296,0.000177255118614994,-14.099999999999994,18.0,-3.0,-3.0
88,482,0.006096366792917252,0.0003270023735240102,5.800000000000006,-6.0,-7.0,-3.0
89,256,0.006096354220062494,0.0017740430776029825,11.6,-7.0,-7.0,-4.0
90,473,0.006096342578530312,0.0031052923295646906,6.000000000000014,-5.0,-5.0,-4.0
91,485,0.006096330936998129,0.005544628947973251,-15.799999999999983,-7.0,18.0,-4.0
92,273,0.006096318829804659,4.059979801240843e-06,-10.700000000000001,18.0,-7.0,-7.0
93,300,0.006096307188272476,0.00035634709638543427,-12.200000000000003,18.0,-6.0,-6.0
94,343,0.006096294615417719,0.0036857377272099257,8.999999999999996,-7.0,-7.0,-7.0
95,338,0.006096282973885536,0.006520671304315329,-15.299999999999997,18.0,-7.0,-4.0
96,290,0.006096270401030779,0.00024050785577856004,-13.500000000000002,-5.0,18.0,-5.0
97,407,0.0060962592251598835,0.006272051017731428,-17.29999999999999,-4.0,-6.0,18.0
98,351,0.006096246652305126,8.164106111507863e-05,-11.700000000000003,-6.0,-5.0,18.0
99,233,0.0060962350107729435,0.008245458826422691,11.599999999999998,-8.0,-8.0,-8.0
100,335,0.006096222437918186,0.0020690136589109898,-13.600000000000005,-4.0,-7.0,18.0
101,409,0.0060962107963860035,0.0009089739760383964,-14.999999999999993,-3.0,-8.0,18.0
102,388,0.0060961986891925335,0.0054153380915522575,-15.599999999999998,-3.0,18.0,-8.0
103,343,0.0060961865819990635,0.002763215685263276,8.999999999999995,-8.0,-6.0,-7.0
104,274,0.0060961744748055935,0.0012707461137324572,10.999999999999998,-5.0,-6.0,-6.0
105,268,0.006096161901950836,0.0037899212911725044,-11.900000000000002,18.0,-7.0,-4.0
106,381,0.0060961502604186535,0.002705198246985674,-14.899999999999991,-6.0,-6.0,18.0
107,213,0.0060961381532251835,0.0029103208798915148,-11.700000000000001,-6.0,-6.0,18.0
108,398,0.006096125580370426,0.0005930812912993133,7.899999999999995,-4.0,-6.0,-6.0
109,325,0.0060961139388382435,0.001980825327336788,-13.900000000000002,-6.0,-7.0,18.0
110,289,0.0060961018316447735,0.004066568799316883,-11.700000000000003,-6.0,-4.0,18.0
111,431,0.006096089258790016,0.004005764611065388,7.299999999999997,-5.0,-6.0,-4.0
112,297,0.0060960776172578335,0.0028616832569241524,10.299999999999999,-7.0,-6.0,-7.0
113,484,0.0060960641130805016,0.0017562869470566511,-16.799999999999986,-4.0,18.0,-4.0
114,232,0.006096051540225744,0.003425223520025611,-13.500000000000002,18.0,-6.0,-7.0
115,428,0.006096038967370987,0.00011706182704074308,-13.500000000000007,-7.0,-5.0,18.0
116,197,0.006096026860177517,0.004251840524375439,-12.400000000000002,-8.0,-7.0,18.0
117,520,0.006096015218645334,0.007645534351468086,-19.599999999999984,18.0,-3.0,-3.0
118,466,0.006096003111451864,0.0004449925909284502,6.4999999999999964,-5.0,-8.0,-6.0
119,317,0.006095990538597107,0.003616852220147848,-14.5,-6.0,18.0,-6.0
120,525,0.00609597796574235,0.0010493738809600472,-16.799999999999983,-5.0,-5.0,18.0
121,583,0.00609596585854888,5.482804876777436e-09,-16.99999999999999,18.0,-4.0,-3.0
122,292,0.006095953285694122,0.004695062059909105,10.599999999999998,-3.0,-8.0,-8.0
123,265,0.00609594164416194,0.0012720223749056458,-9.8,-3.0,18.0,-8.0
124,397,0.00609592953696847,0.0003750105097424239,8.099999999999994,-6.0,-4.0,-3.0
125,182,0.006095916498452425,0.0025984705425798893,12.899999999999999,-8.0,-8.0,-8.0
126,260,0.006095904391258955,0.0005696140578947961,-13.000000000000004,18.0,-7.0,-7.0
127,385,0.006095892284065485,0.0005596465198323131,-14.400000000000002,-7.0,-5.0,18.0
128,339,0.006095879711210728,0.003230160102248192,-16.099999999999994,-6.0,18.0,-8.0
129,251,0.00609586713835597,0.006711216643452644,-12.600000000000001,18.0,-5.0,-5.0
130,534,0.006095854565501213,0.002244311384856701,5.00000000000001,-4.0,-5.0,-3.0
131,220,0.00609584292396903,0.008339009247720242,-12.900000000000002,18.0,-7.0,-8.0
132,348,0.006095830351114273,0.00022707306197844446,-14.9,-6.0,-6.0,18.0
133,286,0.006095817778259516,6.576152372872457e-05,10.6,-4.0,-6.0,-8.0
134,317,0.0060958052054047585,0.0015438894042745233,-15.099999999999998,18.0,-7.0,-3.0
135,358,0.006095793563872576,0.0016432051779702306,-13.800000000000002,-6.0,18.0,-5.0
136,311,0.0060957809910178185,0.00024774676421657205,-12.300000000000004,-3.0,-4.0,18.0
137,317,0.006095767021179199,0.005167633760720491,-15.2,18.0,-7.0,-7.0
138,344,0.006095753982663155,0.00019174441695213318,-15.2,18.0,-7.0,-7.0
139,415,0.006095741409808397,4.859340378970955e-07,-15.199999999999992,-7.0,18.0,-3.0
140,370,0.006095729302614927,4.884508598479442e-05,-14.8,-5.0,-3.0,18.0
141,281,0.00609571672976017,0.0007475208258256316,-13.900000000000002,18.0,-7.0,-5.0
142,604,0.0060957046225667,0.005762146320194006,-17.699999999999985,-5.0,-5.0,18.0
143,481,0.006095692049711943,0.0023313325364142656,5.900000000000009,-3.0,-7.0,-8.0
144,421,0.006095679476857185,0.0001868921535788104,7.599999999999998,-6.0,-5.0,-5.0
145,344,0.006095666904002428,0.0031909348908811808,-15.999999999999996,-7.0,-7.0,18.0
146,333,0.006095654331147671,4.665258893510327e-05,-11.700000000000003,-6.0,-8.0,18.0
147,482,0.0060956417582929134,3.193484735675156e-05,-18.899999999999984,-6.0,-4.0,18.0
148,598,0.0060956296510994434,0.0002726619131863117,-20.499999999999975,-4.0,18.0,-5.0
149,330,0.006095617078244686,0.001480781938880682,-12.300000000000004,-8.0,18.0,-8.0
150,384,0.0060956040397286415,0.004702603444457054,-15.699999999999996,-5.0,18.0,-7.0
151,357,0.006095591466873884,2.086844870063942e-05,9.099999999999998,-5.0,-8.0,-4.0
152,302,0.006095578894019127,0.0031909223180264235,-14.7,18.0,-8.0,-4.0
153,334,0.006095566786825657,0.007127953227609396,-12.000000000000004,-5.0,18.0,-5.0
154,441,0.006095553748309612,0.0020369200501590967,-16.799999999999986,-8.0,18.0,-6.0
155,338,0.006095541175454855,2.8755586754414253e-05,-15.799999999999997,18.0,-5.0,-7.0
156,639,0.006095529068261385,0.005501584615558386,-20.699999999999978,18.0,-3.0,-7.0
157,257,0.00609551602974534,0.001099739340133965,-12.100000000000003,18.0,-7.0,-6.0
158,305,0.00609550392255187,0.0017560443375259638,-11.800000000000002,-8.0,-6.0,18.0
159,414,0.006095491349697113,0.0002345734683331102,7.699999999999996,-5.0,-3.0,-5.0
160,338,0.006095478311181068,0.0010119585786014795,-15.499999999999996,-4.0,18.0,-7.0
161,829,0.006095464341342449,0.0013132444582879543,-25.09999999999995,18.0,-3.0,-5.0
162,470,0.006095451768487692,0.0023521934635937214,5.800000000000006,-7.0,-4.0,-7.0
163,354,0.006095439195632935,0.004360537976026535,-15.399999999999999,-8.0,-8.0,18.0
164,389,0.006095426622778177,0.0044855703599750996,-16.999999999999993,-6.0,-3.0,18.0
165,470,0.006095413584262133,0.002162488177418709,6.500000000000014,-3.0,-3.0,-6.0
166,445,0.006095401011407375,0.0005854825722053647,6.600000000000014,-8.0,-8.0,-4.0
167,208,0.006095388438552618,0.0009371942724101245,12.299999999999997,-8.0,-7.0,-7.0
168,265,0.006095375865697861,7.058345363475382e-05,-11.600000000000001,18.0,-8.0,-4.0
169,299,0.006095363292843103,0.0005057964008301497,10.1,-6.0,-7.0,-5.0
170,333,0.006095350254327059,0.00012848297774326056,9.1,-8.0,-6.0,-8.0
171,375,0.0060953376814723015,5.3929111345496494e-06,8.199999999999996,-6.0,-8.0,-8.0
172,270,0.006095325108617544,0.0011490092147141695,-11.900000000000002,-4.0,18.0,-8.0
173,295,0.0060953120701014996,0.000501153408549726,-13.800000000000004,-4.0,18.0,-8.0
174,448,0.006095299031585455,0.0015968671068549156,6.600000000000007,-6.0,-6.0,-6.0
175,321,0.006095286458730698,0.0028357855044305325,-15.099999999999998,18.0,-3.0,-5.0
176,445,0.006095273420214653,0.0013487800024449825,-14.000000000000007,-5.0,-5.0,18.0
177,439,0.006095261313021183,0.003454147605225444,7.099999999999994,-5.0,-3.0,-5.0
178,356,0.006095248274505138,0.0017928966553881764,-13.700000000000003,-7.0,-4.0,18.0
179,367,0.0060952347703278065,0.006305033806711435,8.799999999999997,-4.0,-7.0,-4.0
180,331,0.0060952226631343365,0.0004320329462643713,-11.800000000000004,-8.0,18.0,-5.0
181,383,0.006095209624618292,0.0035893991589546204,8.299999999999995,-5.0,-7.0,-8.0
182,296,0.006095197517424822,0.0005265552317723632,-14.7,-5.0,18.0,-7.0
183,274,0.00609518401324749,7.365529017988592e-05,-12.800000000000002,-7.0,-8.0,18.0
184,269,0.006095170974731445,0.0018684623064473271,-14.000000000000004,18.0,-4.0,-6.0
185,241,0.006095157004892826,0.0025036726146936417,-13.700000000000003,18.0,-8.0,-7.0
186,357,0.006095144432038069,0.006820749957114458,-13.900000000000002,-5.0,18.0,-6.0
187,517,0.006095130927860737,0.001766952103935182,-15.599999999999982,-5.0,-7.0,18.0
188,288,0.006095118820667267,0.00416787201538682,10.399999999999999,-6.0,-5.0,-6.0
189,417,0.006095105316489935,0.0028177376370877028,-14.299999999999995,18.0,-5.0,-7.0
190,376,0.006095092743635178,0.005326881073415279,-12.300000000000002,18.0,-3.0,-8.0
191,342,0.00609508017078042,0.002612515352666378,-13.300000000000004,-4.0,18.0,-7.0
192,396,0.006095067132264376,0.005588375497609377,8.099999999999994,-8.0,-4.0,-7.0
193,378,0.006095054093748331,0.0016878943424671888,-14.799999999999997,-3.0,-6.0,18.0
194,516,0.006095041520893574,0.006628222297877073,-19.299999999999983,-5.0,-7.0,18.0
195,379,0.0060950289480388165,0.0001579859381308779,-14.500000000000004,-7.0,18.0,-5.0
196,453,0.006095014978200197,0.0005212898831814528,-16.499999999999993,18.0,-4.0,-4.0
197,327,0.006095001939684153,0.005706991534680128,-11.000000000000002,-5.0,-4.0,18.0
198,418,0.006094989832490683,0.0004204412689432502,-15.299999999999986,18.0,-5.0,-8.0
199,445,0.006094976793974638,0.001979236025363207,-18.099999999999987,18.0,-4.0,-5.0
200,349,0.006094963755458593,0.006305598188191652,-15.199999999999996,18.0,-4.0,-7.0
201,285,0.0060949502512812614,0.001492561656050384,-10.000000000000002,18.0,-3.0,-8.0
202,545,0.006094937212765217,0.0021030402276664972,-20.79999999999998,18.0,-3.0,-5.0
203,319,0.006094925105571747,0.00039151712553575635,9.899999999999999,-7.0,-5.0,-5.0
204,295,0.006094912067055702,0.0003549967659637332,10.499999999999998,-7.0,-8.0,-5.0
205,297,0.006094899028539658,0.002548788907006383,-14.300000000000002,-6.0,18.0,-8.0
206,268,0.006094885524362326,0.000406978273531422,-14.100000000000001,18.0,-6.0,-4.0
207,417,0.006094872485846281,0.008978600613772869,-17.29999999999999,-8.0,-6.0,18.0
208,316,0.006094858516007662,0.0004973466857336462,-12.100000000000005,-8.0,18.0,-7.0
209,304,0.00609484501183033,0.004555268678814173,-13.900000000000004,-4.0,18.0,-8.0
210,339,0.00609483290463686,0.00020495190983638167,-14.2,-5.0,18.0,-8.0
211,573,0.006094819400459528,0.0021141115576028824,-19.099999999999987,18.0,-4.0,-7.0
212,222,0.006094806827604771,0.00020177624537609518,-8.8,18.0,-8.0,-6.0
213,391,0.006094793789088726,1.0517183909541927e-05,-15.599999999999994,-4.0,-4.0,18.0
214,486,0.006094780284911394,0.000445465644588694,-18.099999999999987,-8.0,-3.0,18.0
215,377,0.0060947672463953495,0.0015155489090830088,8.400000000000006,-7.0,-6.0,-4.0
216,241,0.006094754207879305,0.00624673580750823,-11.800000000000002,-6.0,18.0,-8.0
217,601,0.00609474116936326,0.0005170967779122293,3.200000000000027,-4.0,-5.0,-8.0
218,328,0.006094728130847216,0.00013814831618219614,9.5,-6.0,-6.0,-5.0
219,426,0.006094714626669884,0.001603640615940094,-15.100000000000001,-4.0,18.0,-8.0
220,1067,0.006094701588153839,0.0015249651623889804,-30.90000000000003,-3.0,-3.0,18.0
221,314,0.0060946885496377945,0.0023242123425006866,-14.000000000000004,-5.0,18.0,-4.0
222,257,0.00609467551112175,0.0022489470429718494,-11.900000000000002,18.0,-8.0,-7.0
223,534,0.006094662472605705,0.000317749276291579,4.40000000000002,-8.0,-7.0,-7.0
224,380,0.006094648968428373,0.0005063019343651831,-16.299999999999994,18.0,-4.0,-5.0
225,439,0.006094635929912329,0.0011357023613527417,-17.19999999999999,-8.0,18.0,-7.0
226,445,0.006094623357057571,0.008624532260000706,-14.0,-6.0,-5.0,18.0
227,291,0.0060946098528802395,0.0028606343548744917,-14.3,-5.0,-6.0,18.0
228,252,0.006094596814364195,0.0002040851686615497,-14.000000000000004,18.0,-8.0,-8.0
229,297,0.00609458377584815,0.001600941177457571,-14.8,-3.0,18.0,-8.0
230,364,0.006094570737332106,0.008704601787030697,-14.899999999999991,18.0,-8.0,-4.0
231,328,0.006094556301832199,0.0005285186925902963,-13.800000000000004,18.0,-7.0,-8.0
232,388,0.0060945432633161545,0.004099453333765268,-15.899999999999991,18.0,-5.0,-6.0
233,405,0.0060945297591388226,0.0018957307329401374,-13.100000000000005,18.0,-4.0,-6.0
234,325,0.006094516254961491,0.0004964089603163302,-13.200000000000005,-5.0,18.0,-8.0
235,287,0.006094502750784159,0.0008418051293119788,-14.000000000000004,18.0,-7.0,-8.0
236,206,0.006094489712268114,0.0006467790226452053,-12.100000000000001,-6.0,-8.0,18.0
237,323,0.0060944766737520695,0.0022079956252127886,-13.900000000000004,18.0,-6.0,-7.0
238,438,0.0060944631695747375,0.003731574397534132,-17.29999999999999,-5.0,-5.0,18.0
239,210,0.00609445059671998,0.0013119210489094257,-11.800000000000002,-8.0,-8.0,18.0
240,294,0.006094437558203936,0.0025874509010463953,-14.5,18.0,-6.0,-6.0
241,301,0.006094423588365316,0.000556058541405946,-13.000000000000004,-8.0,18.0,-4.0
242,390,0.0060944100841879845,0.006826563272625208,-13.700000000000005,18.0,-4.0,-8.0
243,265,0.00609439704567194,0.0037934414576739073,-13.500000000000004,-6.0,-5.0,18.0
244,295,0.006094384007155895,0.004609487485140562,-14.100000000000001,-5.0,18.0,-4.0
245,410,0.006094370968639851,0.002645578235387802,-14.000000000000005,18.0,-8.0,-5.0
246,328,0.006094356998801231,7.624513727932936e-06,-14.200000000000003,18.0,-3.0,-8.0
247,268,0.006094343960285187,0.0004809146048501134,-12.600000000000001,-8.0,18.0,-8.0
248,550,0.006094330921769142,9.917125862557441e-05,-16.599999999999987,-3.0,18.0,-5.0
249,277,0.0060943178832530975,0.00042100113932974637,-10.300000000000002,18.0,-7.0,-4.0
250,307,0.006094303913414478,0.0005280842888168991,10.199999999999998,-7.0,-4.0,-4.0
251,552,0.006094291340559721,0.0006940593011677265,-19.499999999999986,-5.0,18.0,-8.0
252,245,0.006094277836382389,0.0005168808856979012,-11.400000000000002,18.0,-7.0,-8.0
253,286,0.00609426386654377,8.462374535156414e-05,10.199999999999996,-8.0,-7.0,-8.0
254,481,0.006094249431043863,0.007524278946220875,-18.199999999999985,-8.0,18.0,-3.0
255,203,0.006094236392527819,0.0014194082468748093,12.299999999999997,-6.0,-7.0,-5.0
256,261,0.006094223354011774,2.0793977739685943e-07,11.0,-7.0,-6.0,-7.0
257,626,0.006094209849834442,0.004787829704582691,-19.39999999999997,-4.0,18.0,-4.0
258,276,0.00609419634565711,0.00015031507064122707,10.499999999999998,-7.0,-7.0,-8.0
259,460,0.006094183307141066,9.122428309638053e-05,-14.399999999999995,-5.0,-3.0,18.0
260,225,0.006094169802963734,0.005632555577903986,-10.700000000000003,-7.0,18.0,-8.0
261,559,0.006094156764447689,0.005803735926747322,3.90000000000002,-3.0,-4.0,-5.0
262,296,0.006094143260270357,0.0032905193511396646,-12.500000000000004,-7.0,18.0,-8.0
263,313,0.006094129756093025,0.0016640143003314734,-12.800000000000004,18.0,-8.0,-6.0
264,307,0.006094116717576981,0.013851144351065159,9.9,-8.0,-7.0,-6.0
265,344,0.006094103213399649,0.00033600584720261395,-15.899999999999995,-5.0,18.0,-7.0
266,490,0.0060940892435610294,0.0052072471007704735,-17.69999999999998,-5.0,-4.0,18.0
267,305,0.006094076205044985,0.0012367470189929008,9.999999999999995,-8.0,-6.0,-7.0
268,440,0.006094062235206366,0.010883416049182415,-13.300000000000002,18.0,-6.0,-4.0
269,373,0.006094049662351608,0.00023050224990583956,-13.899999999999995,-4.0,-5.0,18.0
270,210,0.006094035692512989,0.000247904536081478,-10.8,-8.0,18.0,-8.0
271,197,0.006094022188335657,0.006944658234715462,12.199999999999998,-5.0,-8.0,-8.0
272,330,0.0060940091498196125,5.958178735454567e-05,-12.500000000000004,18.0,-6.0,-5.0
273,299,0.006093995645642281,0.00020283591584302485,-13.200000000000005,-8.0,-5.0,18.0
274,279,0.006093982607126236,0.00010733640374382958,10.6,-3.0,-7.0,-8.0
275,285,0.006093968637287617,0.0006194817833602428,-12.600000000000001,-8.0,18.0,-6.0
276,308,0.00609395420178771,0.00425434485077858,10.099999999999998,-7.0,-7.0,-6.0
277,537,0.006093940697610378,0.003189393552020192,-18.799999999999983,-7.0,18.0,-3.0
278,323,0.006093927193433046,0.000389194319723174,9.599999999999998,-7.0,-6.0,-7.0
279,278,0.006093913223594427,0.0016115736216306686,-13.400000000000002,-8.0,-6.0,18.0
280,198,0.0060939001850783825,0.005485753528773785,-11.3,-5.0,-8.0,18.0
281,467,0.006093886680901051,0.002353780437260866,-14.899999999999983,-7.0,18.0,-8.0
282,427,0.006093873642385006,0.006234945263713598,6.999999999999993,-5.0,-6.0,-5.0
283,397,0.006093859672546387,0.00010932396980933845,-14.8,-5.0,18.0,-3.0
284,350,0.0060938457027077675,3.605423989938572e-05,9.099999999999996,-8.0,-5.0,-3.0
285,349,0.00609383312985301,8.506423910148442e-06,-14.3,-8.0,-6.0,18.0
286,324,0.006093819160014391,1.9684730432345532e-05,-13.700000000000003,18.0,-6.0,-6.0
287,305,0.006093805655837059,0.0034452714025974274,-14.400000000000002,-7.0,18.0,-6.0
288,520,0.00609379168599844,0.001409547752700746,-17.49999999999998,-5.0,-3.0,18.0
289,221,0.006093778647482395,0.005268523935228586,-12.900000000000002,-8.0,-7.0,18.0
290,245,0.006093765143305063,0.0010082987137138844,11.5,-8.0,-5.0,-8.0
291,428,0.006093751173466444,0.001915921806357801,-15.399999999999988,18.0,-5.0,-8.0
292,274,0.006093738134950399,0.005935002118349075,-12.300000000000002,-8.0,18.0,-3.0
293,396,0.00609372416511178,0.011091217398643494,-14.799999999999994,18.0,-8.0,-8.0
294,316,0.0060937111265957355,0.0011686730431392789,-15.0,-8.0,-4.0,18.0
295,421,0.006093697156757116,0.00024118545115925372,-16.099999999999994,-7.0,-3.0,18.0
296,416,0.006093683186918497,0.0004984752158634365,-15.200000000000001,-6.0,18.0,-3.0
297,289,0.0060936701484024525,4.317747152526863e-05,10.499999999999998,-3.0,-7.0,-7.0
298,259,0.006093655247241259,0.0008873800979927182,-13.400000000000002,18.0,-6.0,-7.0
299,266,0.006093641277402639,0.0048042284324765205,-9.6,18.0,-3.0,-8.0
300,651,0.006093628238886595,0.0048120999708771706,-18.79999999999997,18.0,-4.0,-3.0
301,419,0.0060936142690479755,0.0008054678910411894,-16.29999999999999,-5.0,-8.0,18.0
302,313,0.006093600764870644,3.7107554817339405e-05,-15.0,-7.0,18.0,-8.0
303,356,0.006093586795032024,6.911365198902786e-05,-12.500000000000004,18.0,-7.0,-5.0
304,519,0.00609357375651598,0.0026980494149029255,-19.199999999999985,-3.0,-3.0,18.0
