Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward,Agent2_reward
92,312,1323.7733154296875,0.9889163374900818,-12.900000000000002,-8.0,-3.0,18.0
93,355,-68.77490997314453,1.0132936239242554,9.099999999999996,-8.0,-5.0,-4.0
94,266,692.6500854492188,0.974827766418457,-13.300000000000002,-8.0,-8.0,18.0
95,284,1058.393798828125,0.9808939695358276,-14.200000000000003,18.0,-8.0,-8.0
96,231,-1508.737548828125,1.0092077255249023,11.5,-7.0,-8.0,-5.0
97,354,-1874.0474853515625,0.9996107220649719,9.099999999999996,-7.0,-4.0,-5.0
98,351,-881.2431640625,1.0082871913909912,-13.800000000000002,-8.0,18.0,-4.0
99,269,-114.37564849853516,0.9735729694366455,-14.600000000000001,-8.0,-8.0,18.0
100,619,1423.34228515625,0.9879342913627625,-18.099999999999984,-5.0,-3.0,18.0
101,336,299.6656799316406,0.9798014760017395,-14.299999999999997,-3.0,-7.0,18.0
102,509,664.9666748046875,0.9792532324790955,-18.299999999999983,18.0,-3.0,-5.0
103,460,-1481.3070068359375,1.0122030973434448,6.299999999999997,-4.0,-6.0,-5.0
104,238,853.5863647460938,0.9603003859519958,-12.500000000000002,-6.0,-7.0,18.0
105,357,98.7326889038086,1.025558352470398,-14.199999999999992,-8.0,18.0,-8.0
106,352,1389.8905029296875,0.9933962821960449,-14.2,-6.0,-3.0,18.0
107,338,-343.6219177246094,1.0175257921218872,9.399999999999999,-5.0,-6.0,-3.0
108,342,-376.69891357421875,1.0371681451797485,9.499999999999996,-7.0,-3.0,-3.0
