Episode,Steps,ActorLoss,CriticLoss,Reward
134,393,0.00012485270388368856,0.019862480147861114,2.0
135,354,0.00017486842440676056,0.01961971730601283,2.0
136,343,0.00014177980646317106,0.018171437950647698,2.0
137,373,0.0001359947974859233,0.022607679652960067,2.0
138,282,0.00017694926603500325,0.023494468741348022,2.0
139,505,0.00010406803932782357,0.015228411789806582,2.0
140,202,0.00024375633688803215,0.030194824324359732,2.0
141,445,0.0001410018534504539,0.016496336297320106,2.0
142,1141,4.556615924411585e-05,0.008624270829453268,2.0
143,317,0.00014609861146746889,0.01843767604536635,2.0
144,300,0.00015329456392464635,0.014178352301602975,2.0
145,376,0.0001355912743195965,0.01776750240618545,2.0
146,304,0.00015630198897485426,0.01884624172646454,2.0
147,366,0.0001312627125559028,0.016819592399368723,2.0
148,211,0.00022412074059756942,0.026523323894946802,2.0
149,282,0.00017396389584941553,0.018852128429230976,2.0
150,200,0.00023133184170546884,0.025571021314935934,2.0
151,301,0.00016534106241224104,0.018129864288484322,2.0
152,268,0.00016948920018021183,0.022066799939564778,2.0
153,299,0.00016053132227614964,0.019887993186517346,2.0
154,309,0.00015801204753685785,0.026260318244593805,2.0
155,415,0.00011674465708180712,0.01831941214965579,2.0
156,324,0.00019085240776741647,0.030664191737486485,2.0
157,309,0.00016167489988496716,0.01860644358252677,2.0
158,556,8.497475589461933e-05,0.015083244790095849,2.0
159,423,0.00011265492546918716,0.016214709911601788,2.0
160,387,0.00012283604848811503,0.021704314516851852,2.0
161,237,0.00020907126721956241,0.021092150865134586,2.0
162,327,0.0001486016921128986,0.019381616938871873,2.0
163,335,0.00017720978426244874,0.02494592546927786,2.0
164,435,0.0001061717784486764,0.00927397329623265,2.0
165,370,0.00013180847006485753,0.01606096890575004,2.0
166,301,0.00015417806369357075,0.013220199783953479,2.0
167,555,8.708021892612902e-05,0.01438157652827877,2.0
168,330,0.00015008752058995675,0.014160411518064324,2.0
169,506,9.322575709465534e-05,0.011793786460567782,2.0
170,491,0.0001037768422886293,0.011731255665478918,2.0
171,195,0.00023820050722721275,0.01551080113406517,2.0
172,587,8.406178713030882e-05,0.00885055176512505,2.0
173,298,0.00016596099562439916,0.02472853004657138,2.0
174,282,0.00016143329840744616,0.014918109519559686,2.0
175,379,0.00012408508246873276,0.014931108745376412,2.0
176,347,0.00014257351333899954,0.02663493237757134,2.0
177,479,0.00012611358682028032,0.010363544094191055,2.0
178,243,0.00019369862675113777,0.018539324487234953,2.0
179,780,6.352504841370086e-05,0.009433867750508107,2.0
180,382,0.00012610398657528031,0.010498027174274928,2.0
181,349,0.00013811438028636056,0.010519163833115639,2.0
182,503,9.341768825031337e-05,0.00632546974953251,2.0
183,257,0.00017752701284614618,0.024892566796477073,2.0
184,309,0.00015361616210229193,0.015543480293489986,2.0
185,313,0.0001535956249083941,0.017313414833323784,2.0
186,322,0.00014049037356994208,0.014090905101161212,2.0
187,280,0.00015835941243998216,0.012917865113013249,2.0
188,343,0.00013342421681488195,0.021175118788069457,2.0
189,347,0.0001358775080781875,0.0192561942123486,2.0
190,269,0.00016914286979903626,0.02032270940078596,2.0
191,389,0.00012352942726091614,0.014849915548206425,2.0
192,349,0.00013053928550834303,0.011044400573069145,2.0
193,392,0.00012378285686866417,0.015061881319532596,2.0
194,328,0.0001585410131067364,0.01637859389249602,2.0
195,301,0.00014991861273477017,0.01118131265610449,2.0
196,1242,3.9500734460954184e-05,0.005717144029016056,2.0
197,376,0.00015309869715391425,0.01074102978019591,2.0
198,297,0.000160844707716636,0.01366801785158313,2.0
199,501,0.00011713867140811007,0.014404823374641678,2.0
200,460,0.00010020449312536505,0.007493359508141665,2.0
201,248,0.00019380070241019836,0.01791972443692059,2.0
202,322,0.00017536704586514445,0.012393678076463155,2.0
203,291,0.00015827305124071166,0.021251060724137356,2.0
204,312,0.0001440803420583355,0.009373891842953,2.0
205,461,9.719487580408255e-05,0.009964466775931002,2.0
206,446,0.00010796544932004366,0.01358878410616853,2.0
207,300,0.0001585473452064434,0.011718784976455064,2.0
208,238,0.00019440383412151307,0.021461279393372373,2.0
209,285,0.00015395590336530612,0.010723527363408817,2.0
210,318,0.00013553608557013836,0.016114987350998106,2.0
211,294,0.00016493047788342937,0.014097669632096905,2.0
212,303,0.00014615405943456335,0.017286731040775705,2.0
213,223,0.00019804394432541137,0.01622503801597137,2.0
214,279,0.0001581335964358891,0.020455561245754646,2.0
215,190,0.00024348597801594895,0.026416097830808307,2.0
216,258,0.00017396720836903876,0.028962614385508383,2.0
217,209,0.00022023649706640522,0.020411541788195736,2.0
218,189,0.00023561397145424351,0.019895582889784304,2.0
219,261,0.00017575180656903046,0.02355900059937367,2.0
220,533,8.996864631612871e-05,0.0156004228344437,2.0
221,463,9.434446737607532e-05,0.004202855065973607,2.0
222,448,9.891679876769135e-05,0.014119479190230091,2.0
223,367,0.00011926845077290171,0.011826863529850684,2.0
224,476,9.104941300049039e-05,0.003038750957205461,2.0
225,441,0.00010174292431135021,0.012665750162775406,2.0
226,252,0.00016602973895686094,0.01499767733281142,2.0
227,468,9.902242641164804e-05,0.01066954194744793,2.0
228,419,0.00013592583028149076,0.013623429690118469,2.0
229,221,0.00025327859132289116,0.012608079504729636,2.0
230,274,0.00016938106261164669,0.012851945365191178,2.0
231,228,0.00020400625477709342,0.017890903273895305,2.0
232,298,0.00015385589963687796,0.030648868766615156,2.0
233,217,0.0002062524995967725,0.012455663201844781,2.0
234,527,8.985853230623705e-05,0.007173967325131846,2.0
235,395,0.00011427920213302773,0.0111073514550655,2.0
236,636,7.115667843744484e-05,0.009911176308089553,2.0
237,310,0.00014350759348388003,0.026131846481934146,2.0
238,377,0.00012062043057828283,0.013108481386485306,2.0
239,567,7.622688789840543e-05,0.004836223240283986,2.0
240,297,0.00014595639966804205,0.019231809337748356,2.0
241,879,6.852620421019482e-05,0.0057558271763387785,2.0
242,432,0.00013869633555798458,0.012705211321531136,2.0
243,448,0.00010311339975948337,0.008648541340098851,2.0
244,406,0.00010876028722931699,0.007183188883320311,2.0
245,293,0.00014703222233121915,0.016070906065290554,2.0
246,223,0.00020691089926839853,0.015292242785772889,2.0
247,286,0.00016117170021395517,0.008975166384140898,2.0
248,416,0.00010995793805079757,0.00836683054014045,2.0
249,308,0.00013196554412140605,0.006148733011144344,2.0
