Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward,Agent2_reward
100,235,0.006096222437918186,0.0,-13.800000000000002,-4.0,18.0,-7.0
101,296,0.0060962107963860035,0.0,-14.5,-6.0,18.0,-7.0
102,428,0.0060961986891925335,0.0,-15.3,-5.0,-6.0,18.0
103,411,0.0060961865819990635,0.0,-13.100000000000003,-4.0,18.0,-3.0
104,219,0.0060961744748055935,0.0,11.999999999999998,-6.0,-8.0,-7.0
105,510,0.006096161901950836,0.0,-17.49999999999998,-6.0,18.0,-6.0
106,396,0.0060961502604186535,0.0,8.099999999999994,-5.0,-4.0,-7.0
107,539,0.0060961381532251835,0.0,-15.999999999999986,-3.0,18.0,-3.0
108,265,0.006096125580370426,0.0,11.1,-8.0,-5.0,-7.0
109,450,0.0060961139388382435,0.0,-14.400000000000002,-8.0,18.0,-5.0
110,301,0.0060961018316447735,0.0,-14.200000000000003,18.0,-5.0,-7.0
111,233,0.006096089258790016,0.0,-13.100000000000001,18.0,-8.0,-8.0
112,329,0.0060960776172578335,0.0,-14.100000000000005,-7.0,-8.0,18.0
113,307,0.0060960641130805016,0.0,-14.600000000000001,18.0,-7.0,-8.0
114,474,0.006096051540225744,0.0,-17.29999999999999,-4.0,18.0,-5.0
115,182,0.006096038967370987,0.0,12.899999999999999,-6.0,-8.0,-6.0
116,384,0.006096026860177517,0.0,-15.899999999999997,-6.0,-4.0,18.0
117,218,0.006096015218645334,0.0,-11.3,18.0,-8.0,-8.0
118,345,0.006096003111451864,0.0,-15.399999999999999,-3.0,18.0,-8.0
119,436,0.006095990538597107,0.0,-16.299999999999997,18.0,-3.0,-4.0
120,396,0.00609597796574235,0.0,7.799999999999998,-5.0,-6.0,-7.0
121,379,0.00609596585854888,0.0,-16.199999999999996,-3.0,18.0,-5.0
122,309,0.006095953285694122,0.0,-15.0,18.0,-7.0,-5.0
123,510,0.00609594164416194,0.0,-18.199999999999985,18.0,-5.0,-3.0
124,297,0.00609592953696847,0.0,-12.800000000000002,18.0,-8.0,-7.0
125,425,0.006095916498452425,0.0,-13.300000000000004,18.0,-3.0,-5.0
126,216,0.006095904391258955,0.0,12.099999999999998,-6.0,-7.0,-7.0
127,288,0.006095892284065485,0.0,-13.800000000000002,18.0,-6.0,-8.0
128,398,0.006095879711210728,0.0,-13.400000000000002,-6.0,-4.0,18.0
129,294,0.00609586713835597,0.0,10.299999999999997,-5.0,-7.0,-8.0
130,320,0.006095854565501213,0.0,9.7,-6.0,-8.0,-8.0
131,324,0.00609584292396903,0.0,-14.700000000000001,18.0,-8.0,-8.0
132,399,0.006095830351114273,0.0,-15.999999999999996,-3.0,18.0,-4.0
133,482,0.006095817778259516,0.0,-18.399999999999984,-7.0,-4.0,18.0
134,288,0.0060958052054047585,0.0,-12.200000000000003,-7.0,-8.0,18.0
135,269,0.006095793563872576,0.0,-13.600000000000003,-8.0,-3.0,18.0
136,302,0.0060957809910178185,0.0,-14.0,-4.0,-5.0,18.0
137,221,0.006095767021179199,0.0,11.6,-8.0,-8.0,-7.0
138,217,0.006095753982663155,0.0,-13.100000000000001,-8.0,-8.0,18.0
139,417,0.006095741409808397,0.0,7.600000000000005,-7.0,-6.0,-3.0
140,353,0.006095729302614927,0.0,-13.500000000000002,-8.0,-5.0,18.0
141,526,0.00609571672976017,0.0,-18.39999999999998,-5.0,-5.0,18.0
142,435,0.0060957046225667,0.0,6.899999999999999,-3.0,-5.0,-8.0
143,304,0.006095692049711943,0.0,-13.700000000000003,-7.0,-8.0,18.0
144,254,0.006095679476857185,0.0,-13.500000000000002,-7.0,18.0,-7.0
145,340,0.006095666904002428,0.0,-11.400000000000002,-5.0,18.0,-7.0
146,347,0.006095654331147671,0.0,-12.900000000000006,-6.0,-6.0,18.0
147,396,0.0060956417582929134,0.0,7.799999999999995,-8.0,-6.0,-5.0
148,396,0.0060956296510994434,0.0,-16.999999999999993,-8.0,-8.0,18.0
149,340,0.006095617078244686,0.0,9.7,-4.0,-7.0,-6.0
150,331,0.0060956040397286415,0.0,-14.4,18.0,-8.0,-3.0
151,268,0.006095591466873884,0.0,-10.0,-8.0,18.0,-6.0
152,284,0.006095578894019127,0.0,-10.700000000000003,-3.0,-8.0,18.0
153,439,0.006095566786825657,0.0,6.899999999999995,-5.0,-5.0,-4.0
154,405,0.006095553748309612,0.0,-15.100000000000001,-8.0,18.0,-5.0
155,294,0.006095541175454855,0.0,10.4,-8.0,-4.0,-6.0
156,289,0.006095529068261385,0.0,-12.300000000000004,-3.0,18.0,-7.0
157,216,0.00609551602974534,0.0,-11.8,-8.0,-5.0,18.0
158,273,0.00609550392255187,0.0,-12.800000000000002,18.0,-8.0,-8.0
159,424,0.006095491349697113,0.0,-14.200000000000006,-3.0,18.0,-3.0
160,333,0.006095478311181068,0.0,-14.899999999999999,-6.0,-3.0,18.0
161,319,0.006095464341342449,0.0,-15.499999999999996,-6.0,18.0,-8.0
162,310,0.006095451768487692,0.0,-10.600000000000001,-6.0,-8.0,18.0
163,231,0.006095439195632935,0.0,-12.100000000000001,-7.0,-5.0,18.0
164,287,0.006095426622778177,0.0,-12.800000000000004,18.0,-4.0,-8.0
165,349,0.006095413584262133,0.0,-12.300000000000002,18.0,-3.0,-5.0
166,393,0.006095401011407375,0.0,-12.800000000000006,18.0,-8.0,-7.0
167,409,0.006095388438552618,0.0,-13.899999999999991,18.0,-6.0,-4.0
168,400,0.006095375865697861,0.0,-15.099999999999996,18.0,-7.0,-6.0
169,249,0.006095363292843103,0.0,11.3,-8.0,-8.0,-8.0
170,313,0.006095350254327059,0.0,-13.900000000000002,-8.0,18.0,-6.0
171,428,0.0060953376814723015,0.0,-14.5,-7.0,-5.0,18.0
172,262,0.006095325108617544,0.0,-11.0,-5.0,18.0,-4.0
173,286,0.0060953120701014996,0.0,-13.300000000000002,-3.0,18.0,-7.0
174,517,0.006095299031585455,0.0,-19.299999999999983,18.0,-5.0,-3.0
175,254,0.006095286458730698,0.0,11.1,-5.0,-8.0,-8.0
176,255,0.006095273420214653,0.0,11.4,-8.0,-7.0,-8.0
177,503,0.006095261313021183,0.0,-16.19999999999998,-3.0,18.0,-7.0
178,453,0.006095248274505138,0.0,-16.399999999999988,-6.0,18.0,-5.0
179,529,0.0060952347703278065,0.0,4.900000000000014,-4.0,-5.0,-3.0
180,321,0.0060952226631343365,0.0,10.2,-7.0,-3.0,-5.0
181,393,0.006095209624618292,0.0,-16.699999999999992,-6.0,-5.0,18.0
182,267,0.006095197517424822,0.0,-12.500000000000002,-7.0,-8.0,18.0
183,297,0.00609518401324749,0.0,10.899999999999997,-7.0,-6.0,-7.0
184,383,0.006095170974731445,0.0,7.999999999999994,-8.0,-7.0,-5.0
185,275,0.006095157004892826,0.0,-14.000000000000004,-6.0,-4.0,18.0
186,500,0.006095144432038069,0.0,-15.3,18.0,-5.0,-3.0
187,359,0.006095130927860737,0.0,-16.299999999999994,-8.0,-3.0,18.0
188,296,0.006095118820667267,0.0,10.6,-6.0,-7.0,-6.0
189,527,0.006095105316489935,0.0,-17.899999999999988,18.0,-6.0,-5.0
190,378,0.006095092743635178,0.0,-15.699999999999992,-3.0,-4.0,18.0
191,261,0.00609508017078042,0.0,-12.8,-8.0,-7.0,18.0
192,341,0.006095067132264376,0.0,9.399999999999997,-5.0,-5.0,-7.0
193,243,0.006095054093748331,0.0,-12.900000000000002,-5.0,-5.0,18.0
194,314,0.006095041520893574,0.0,-14.799999999999997,-8.0,18.0,-8.0
195,369,0.0060950289480388165,0.0,-13.300000000000002,-4.0,-5.0,18.0
196,383,0.006095014978200197,0.0,8.399999999999995,-6.0,-3.0,-5.0
197,397,0.006095001939684153,0.0,-17.199999999999992,-5.0,18.0,-4.0
198,329,0.006094989832490683,0.0,9.599999999999996,-5.0,-8.0,-5.0
199,415,0.006094976793974638,0.0,-15.199999999999989,-5.0,18.0,-7.0
200,831,0.006094963755458593,0.0,-23.299999999999976,18.0,-3.0,-3.0
201,301,0.0060949502512812614,0.0,-15.0,-8.0,18.0,-8.0
202,274,0.006094937212765217,0.0,-14.600000000000001,18.0,-6.0,-8.0
203,381,0.006094925105571747,0.0,8.499999999999996,-4.0,-7.0,-7.0
204,307,0.006094912067055702,0.0,-13.500000000000002,-5.0,-8.0,18.0
205,438,0.006094899028539658,0.0,-14.100000000000003,-7.0,-5.0,18.0
206,266,0.006094885524362326,0.0,11.2,-3.0,-8.0,-8.0
207,465,0.006094872485846281,0.0,-15.400000000000002,-4.0,18.0,-6.0
208,281,0.006094858516007662,0.0,10.399999999999997,-7.0,-7.0,-7.0
209,420,0.00609484501183033,0.0,-17.899999999999988,-5.0,18.0,-4.0
210,323,0.00609483290463686,0.0,-15.599999999999998,-6.0,18.0,-8.0
211,506,0.006094819400459528,0.0,-18.69999999999999,18.0,-3.0,-5.0
212,315,0.006094806827604771,0.0,-11.400000000000004,-6.0,-8.0,18.0
213,538,0.006094793789088726,0.0,-16.19999999999998,-4.0,-6.0,18.0
214,283,0.006094780284911394,0.0,-14.200000000000003,-4.0,18.0,-7.0
215,396,0.0060947672463953495,0.0,-17.199999999999992,-4.0,18.0,-6.0
216,334,0.006094754207879305,0.0,-11.700000000000005,-3.0,18.0,-6.0
217,307,0.00609474116936326,0.0,9.999999999999998,-8.0,-6.0,-7.0
218,207,0.006094728130847216,0.0,-10.8,-6.0,18.0,-8.0
219,383,0.006094714626669884,0.0,-12.300000000000004,18.0,-4.0,-3.0
220,279,0.006094701588153839,0.0,10.499999999999996,-7.0,-8.0,-6.0
221,484,0.0060946885496377945,0.0,-15.899999999999984,18.0,-4.0,-5.0
222,385,0.00609467551112175,0.0,8.399999999999995,-3.0,-7.0,-8.0
223,376,0.006094662472605705,0.0,8.100000000000001,-3.0,-8.0,-7.0
224,258,0.006094648968428373,0.0,-9.900000000000002,18.0,-8.0,-8.0
225,271,0.006094635929912329,0.0,11.0,-4.0,-8.0,-5.0
226,383,0.006094623357057571,0.0,-15.299999999999999,18.0,-6.0,-3.0
227,424,0.0060946098528802395,0.0,7.499999999999995,-3.0,-5.0,-3.0
228,296,0.006094596814364195,0.0,-12.400000000000002,18.0,-6.0,-5.0
229,279,0.00609458377584815,0.0,-13.700000000000003,-7.0,-7.0,18.0
230,316,0.006094570737332106,0.0,-15.299999999999997,-8.0,18.0,-8.0
231,273,0.006094556301832199,0.0,10.999999999999998,-7.0,-7.0,-4.0
232,360,0.0060945432633161545,0.0,-14.999999999999998,18.0,-5.0,-6.0
233,274,0.0060945297591388226,0.0,-10.700000000000001,-8.0,18.0,-5.0
234,240,0.006094516254961491,0.0,11.499999999999998,-7.0,-8.0,-8.0
235,495,0.006094502750784159,0.0,-15.899999999999991,-3.0,18.0,-4.0
236,428,0.006094489712268114,0.0,-16.39999999999999,-5.0,-5.0,18.0
237,334,0.0060944766737520695,0.0,9.399999999999997,-6.0,-4.0,-8.0
238,349,0.0060944631695747375,0.0,-13.700000000000005,-7.0,18.0,-6.0
239,200,0.00609445059671998,0.0,-12.3,-6.0,18.0,-7.0
240,284,0.006094437558203936,0.0,-13.700000000000003,-8.0,18.0,-7.0
241,366,0.006094423588365316,0.0,-16.299999999999994,18.0,-8.0,-7.0
242,375,0.0060944100841879845,0.0,-12.100000000000003,18.0,-6.0,-3.0
243,385,0.00609439704567194,0.0,-14.399999999999991,-5.0,-6.0,18.0
244,455,0.006094384007155895,0.0,-17.19999999999999,-8.0,-6.0,18.0
245,390,0.006094370968639851,0.0,-12.700000000000006,-8.0,18.0,-6.0
246,467,0.006094356998801231,0.0,-15.499999999999996,-4.0,18.0,-5.0
247,320,0.006094343960285187,0.0,-14.200000000000003,-7.0,18.0,-4.0
248,254,0.006094330921769142,0.0,11.799999999999999,-5.0,-7.0,-6.0
249,400,0.0060943178832530975,0.0,-17.69999999999999,-5.0,-7.0,18.0
250,277,0.006094303913414478,0.0,-14.400000000000002,-7.0,18.0,-7.0
251,395,0.006094291340559721,0.0,-16.89999999999999,18.0,-6.0,-7.0
252,465,0.006094277836382389,0.0,-16.099999999999987,-3.0,-5.0,18.0
253,307,0.00609426386654377,0.0,10.199999999999998,-3.0,-8.0,-5.0
254,270,0.006094249431043863,0.0,11.0,-4.0,-7.0,-8.0
255,256,0.006094236392527819,0.0,11.399999999999999,-5.0,-7.0,-4.0
256,822,0.006094223354011774,0.0,-23.19999999999996,-3.0,18.0,-6.0
257,411,0.006094209849834442,0.0,8.099999999999996,-3.0,-5.0,-5.0
258,304,0.00609419634565711,0.0,-14.899999999999999,18.0,-6.0,-3.0
259,445,0.006094183307141066,0.0,-13.900000000000006,-7.0,-3.0,18.0
260,412,0.006094169802963734,0.0,7.6,-7.0,-7.0,-3.0
261,405,0.006094156764447689,0.0,-17.39999999999999,18.0,-6.0,-4.0
262,218,0.006094143260270357,0.0,11.999999999999998,-8.0,-6.0,-8.0
263,528,0.006094129756093025,0.0,-15.999999999999979,-5.0,-8.0,18.0
264,316,0.006094116717576981,0.0,-14.100000000000003,-8.0,-8.0,18.0
265,354,0.006094103213399649,0.0,8.699999999999996,-8.0,-5.0,-8.0
266,348,0.0060940892435610294,0.0,8.799999999999997,-7.0,-8.0,-7.0
267,272,0.006094076205044985,0.0,-13.500000000000004,-7.0,-4.0,18.0
268,392,0.006094062235206366,0.0,-14.400000000000004,-5.0,-3.0,18.0
269,324,0.006094049662351608,0.0,-12.800000000000004,-6.0,-8.0,18.0
270,433,0.006094035692512989,0.0,-13.800000000000004,-4.0,18.0,-7.0
271,279,0.006094022188335657,0.0,-11.800000000000002,-7.0,18.0,-3.0
272,378,0.0060940091498196125,0.0,-14.999999999999993,-4.0,18.0,-6.0
273,391,0.006093995645642281,0.0,-15.799999999999997,-8.0,-5.0,18.0
274,399,0.006093982607126236,0.0,-15.299999999999999,18.0,-3.0,-4.0
275,355,0.006093968637287617,0.0,-12.900000000000004,-7.0,18.0,-5.0
276,424,0.00609395420178771,0.0,-15.899999999999988,18.0,-5.0,-5.0
277,271,0.006093940697610378,0.0,-11.200000000000001,-7.0,-5.0,18.0
278,565,0.006093927193433046,0.0,-18.49999999999999,18.0,-4.0,-4.0
279,491,0.006093913223594427,0.0,-16.099999999999984,18.0,-5.0,-3.0
280,428,0.0060939001850783825,0.0,-17.69999999999999,-5.0,-3.0,18.0
281,410,0.006093886680901051,0.0,-15.099999999999987,18.0,-8.0,-8.0
282,346,0.006093873642385006,0.0,9.299999999999997,-8.0,-4.0,-8.0
283,320,0.006093859672546387,0.0,-15.2,-3.0,18.0,-7.0
284,619,0.0060938457027077675,0.0,-19.69999999999998,18.0,-5.0,-5.0
285,423,0.00609383312985301,0.0,7.099999999999994,-5.0,-8.0,-8.0
286,394,0.006093819160014391,0.0,-16.29999999999999,18.0,-6.0,-3.0
287,327,0.006093805655837059,0.0,9.599999999999996,-7.0,-7.0,-3.0
288,410,0.00609379168599844,0.0,-15.899999999999993,-3.0,-7.0,18.0
289,437,0.006093778647482395,0.0,-14.799999999999994,-6.0,-3.0,18.0
290,299,0.006093765143305063,0.0,-12.400000000000002,-3.0,18.0,-7.0
291,308,0.006093751173466444,0.0,-15.0,-7.0,18.0,-8.0
292,427,0.006093738134950399,0.0,-16.99999999999999,18.0,-6.0,-5.0
293,259,0.00609372416511178,0.0,-13.600000000000001,-8.0,18.0,-8.0
294,323,0.0060937111265957355,0.0,-14.000000000000004,-4.0,-7.0,18.0
295,474,0.006093697156757116,0.0,-14.600000000000001,18.0,-3.0,-6.0
296,330,0.006093683186918497,0.0,9.799999999999999,-7.0,-5.0,-8.0
297,332,0.0060936701484024525,0.0,-12.400000000000006,-7.0,-6.0,18.0
298,903,0.006093655247241259,0.0,-26.299999999999955,-5.0,-5.0,18.0
299,355,0.006093641277402639,0.0,-14.100000000000001,18.0,-3.0,-7.0
300,317,0.006093628238886595,0.0,-14.899999999999999,-8.0,18.0,-5.0
301,307,0.0060936142690479755,0.0,-14.7,-5.0,-6.0,18.0
302,251,0.006093600764870644,0.0,-12.700000000000003,-5.0,18.0,-8.0
303,356,0.006093586795032024,0.0,-15.499999999999998,-7.0,-7.0,18.0
304,305,0.00609357375651598,0.0,-10.8,-7.0,-7.0,18.0
305,366,0.0060935597866773605,0.0,8.599999999999994,-8.0,-5.0,-3.0
306,360,0.006093546282500029,0.0,-16.199999999999996,-6.0,-6.0,18.0
307,385,0.006093533243983984,0.0,8.2,-6.0,-5.0,-8.0
308,413,0.006093519274145365,0.0,7.499999999999993,-6.0,-7.0,-4.0
309,372,0.006093504838645458,0.0,-16.199999999999996,18.0,-6.0,-5.0
310,426,0.006093491334468126,0.0,-15.499999999999998,-8.0,-5.0,18.0
311,391,0.006093478295952082,0.0,-13.500000000000004,-4.0,-5.0,18.0
312,339,0.0060934643261134624,0.0,-14.5,-8.0,18.0,-7.0
313,546,0.006093450356274843,0.0,-16.599999999999994,18.0,-5.0,-7.0
314,162,0.006093436852097511,0.0,13.599999999999996,-7.0,-8.0,-7.0
315,407,0.006093422882258892,0.0,-14.99999999999999,18.0,-6.0,-4.0
316,337,0.0060934098437428474,0.0,-11.200000000000001,-3.0,-7.0,18.0
317,225,0.006093395873904228,0.0,-12.3,-8.0,-8.0,18.0
318,328,0.006093381904065609,0.0,9.499999999999996,-7.0,-5.0,-7.0
319,429,0.006093368399888277,0.0,-14.599999999999998,-8.0,18.0,-4.0
320,425,0.006093353033065796,0.0,-13.300000000000006,18.0,-5.0,-5.0
321,508,0.006093339528888464,0.0,-15.499999999999984,18.0,-4.0,-8.0
322,302,0.006093326024711132,0.0,-13.200000000000005,18.0,-3.0,-7.0
323,255,0.0060933125205338,0.0,-12.500000000000002,-7.0,-7.0,18.0
324,311,0.006093298550695181,0.0,9.999999999999996,-3.0,-7.0,-3.0
325,490,0.006093285046517849,0.0,-19.69999999999998,-3.0,-7.0,18.0
326,435,0.00609327107667923,0.0,-15.3,18.0,-3.0,-8.0
327,399,0.006093257572501898,0.0,-12.700000000000005,18.0,-5.0,-5.0
328,446,0.006093243602663279,0.0,-16.099999999999987,18.0,-4.0,-7.0
329,244,0.006093229632824659,0.0,11.1,-7.0,-8.0,-8.0
330,341,0.00609321566298604,0.0,9.399999999999997,-6.0,-8.0,-4.0
331,430,0.006093201693147421,0.0,-16.099999999999998,-8.0,-4.0,18.0
332,385,0.006093187723308802,0.0,8.400000000000002,-4.0,-6.0,-5.0
333,494,0.006093174684792757,0.0,-18.29999999999999,-5.0,18.0,-4.0
334,312,0.006093160714954138,0.0,-10.600000000000001,18.0,-3.0,-7.0
335,341,0.006093147210776806,0.0,-11.900000000000006,-7.0,18.0,-8.0
336,258,0.006093133240938187,0.0,-11.300000000000002,-8.0,18.0,-8.0
337,425,0.006093119736760855,0.0,-13.400000000000004,18.0,-6.0,-5.0
338,253,0.0060931057669222355,0.0,10.999999999999998,-8.0,-8.0,-7.0
339,425,0.0060930922627449036,0.0,-17.49999999999999,18.0,-6.0,-5.0
340,335,0.006093078292906284,0.0,9.099999999999998,-6.0,-7.0,-5.0
341,336,0.006093064323067665,0.0,-14.400000000000002,-4.0,18.0,-5.0
342,363,0.006093048956245184,0.0,8.599999999999994,-5.0,-7.0,-6.0
343,369,0.006093035452067852,0.0,9.099999999999996,-6.0,-3.0,-4.0
344,400,0.006093021482229233,0.0,-15.099999999999994,18.0,-8.0,-5.0
345,311,0.0060930075123906136,0.0,9.999999999999998,-8.0,-7.0,-5.0
346,317,0.006092993076890707,0.0,-15.099999999999998,-5.0,-7.0,18.0
347,310,0.006092979572713375,0.0,-15.0,18.0,-8.0,-7.0
348,439,0.006092965602874756,0.0,-17.499999999999986,-3.0,18.0,-3.0
349,398,0.006092951633036137,0.0,-14.700000000000001,18.0,-7.0,-5.0
