Time,Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward
1597327138.5483706,0,371,0.019981645047664642,1.025529384613037,-13.324999999999992,13
1597327144.9644678,1,264,0.01998142898082733,0.9775335192680359,-11.15,13
1597327157.0040169,2,500,0.02000751532614231,2.1432376229313377e-07,-4.124999999999993,2
1597327163.2059164,3,258,0.01996961236000061,1.0443520545959473,-12.049999999999997,13
1597327167.7399862,4,194,0.02000095695257187,0.9242282509803772,-11.3,13
1597327175.022635,5,311,0.01998172700405121,0.9755606651306152,-12.599999999999996,13
1597327186.89421,6,500,0.019992893561720848,7.851002010283992e-05,-5.150000000000007,1
1597327194.6945531,7,315,0.019944198429584503,1.0135095119476318,9.125000000000005,-8
1597327206.7286682,8,500,0.01999395713210106,0.996487021446228,-5.000000000000004,1
1597327211.2323415,9,192,0.020012065768241882,1.0279483795166016,-11.25,13
1597327219.3399646,10,331,0.01984439790248871,3.747071332327323e-06,-12.049999999999997,13
1597327226.5126772,11,296,0.019925342872738838,1.0146396160125732,-12.574999999999996,13
1597327236.7702835,12,420,0.019852638244628906,0.9959726333618164,7.82500000000001,-9
1597327248.8261762,13,500,0.019869696348905563,2.451609179843217e-05,-5.050000000000005,1
1597327256.0454295,14,285,0.019848769530653954,4.763989272760227e-05,9.425000000000004,-9
1597327261.849583,15,238,0.019810615107417107,1.2103623703296762e-05,-11.799999999999999,13
1597327268.7314074,16,277,0.019744113087654114,1.3930872455603094e-06,9.650000000000002,-9
1597327280.626096,17,500,0.01966502144932747,1.7206080883624963e-05,-3.9499999999999913,1
1597327287.7272248,18,299,0.019976289942860603,1.0920941829681396,-12.449999999999996,13
1597327299.8540106,19,500,0.020021280273795128,1.0585055351257324,-3.974999999999991,1
1597327305.6460216,20,219,0.02020706981420517,1.075191855430603,10.299999999999999,-9
1597327317.4491973,21,500,0.01940971054136753,3.69892550224904e-05,-4.900000000000003,2
1597327329.1732845,22,500,0.0192341897636652,7.232491770992056e-05,-3.749999999999988,13
1597327339.6824698,23,428,0.01914765127003193,0.0002164974866900593,-13.874999999999991,13
1597327348.2510302,24,359,0.02022556960582733,1.0612488985061646,8.875000000000005,-9
1597327355.6403177,25,307,0.018534522503614426,0.0003788601025007665,-11.474999999999996,13
1597327367.0368114,26,456,0.01975921541452408,1.0281271934509277,7.850000000000009,-9
1597327374.7137902,27,328,0.017869990319013596,0.0012802733108401299,-12.574999999999996,13
1597327384.7651675,28,429,0.020458616316318512,1.023329734802246,-13.649999999999991,13
1597327397.1802793,29,500,0.016090014949440956,0.0023721433244645596,-4.249999999999994,2
1597327403.9249763,30,282,0.020581943914294243,1.0229072570800781,-11.5,13
1597327409.0205703,31,211,0.013787008821964264,0.0029674747493118048,-10.825000000000001,13
1597327420.8243823,32,500,0.020401498302817345,1.1055433750152588,-1.9249999999999978,1
1597327426.0906465,33,216,0.02118055522441864,1.0088083744049072,-10.05,13
1597327437.8833275,34,500,0.02145940437912941,1.0797170400619507,-2.8499999999999948,1
1597327450.1419585,35,500,0.021534059196710587,1.1108916997909546,0.19999999999999893,1
1597327456.7065144,36,292,0.008476466871798038,0.0032123953569680452,-10.425,13
1597327468.6626165,37,500,0.021891681477427483,1.247118353843689,-1.5499999999999992,2
