Time,Episode,Steps,ActorLoss,ActorLoss-RA,CriticLoss,CriticLoss-RA,AgentAC_reward,Agent0_reward
1597917810.100761,97,115,-14.694955825805664,42.995319985879625,0.9122431874275208,0.9456843753296013,11.4,-10.55
1597917810.9029486,98,106,86.5712661743164,43.4354810584901,0.9686469435691833,0.9459163204633344,11.45,-10.51
1597917813.0416257,99,300,20.698633193969727,43.208112579844894,0.9746086597442627,0.9462032438561436,-0.500000000000001,-0.5000000000000008
1597917815.1015377,100,300,12.122207641601562,42.90033134283258,1.1371824741363525,0.9480941273242646,-0.5000000000000008,-0.5000000000000008
1597917815.758747,101,93,7.901178359985352,42.55720239202035,1.0451265573501587,0.9490454256578518,-10.43,11.5
1597917816.6900153,102,136,15.0543851852417,42.2901847492361,1.0121710300445557,0.9496582956033537,-10.65,11.29
1597917818.4740613,103,248,37.36570739746094,42.24283400546903,1.0019280910491943,0.950160889790333,-10.24,10.76
1597917819.759712,104,124,223.12725830078125,43.965542808281526,1.0026291608810425,0.9506605876102445,11.36,-10.6
1597917821.2400498,105,212,17.158981323242188,43.71265071880002,0.9343737959861755,0.9505069386326589,10.94,-10.06
1597917822.0376465,106,101,81.89519500732422,44.069496927103984,0.9354872107505798,0.9503665673440413,11.46,-10.47
1597917823.1081302,107,141,0.05099887400865555,43.66191824142717,0.9978710412979126,0.950806423584355,-10.690000000000001,11.28
1597917825.2117727,108,300,19.094419479370117,43.436528344527574,1.0424052476882935,0.9516467797687947,-0.5100000000000008,-1.490000000000001
1597917826.283231,109,147,0.34031251072883606,43.04474456422031,0.8477810621261597,0.9507025459720435,11.26,-10.73
1597917827.1854506,110,128,2.9189534187316895,42.68325095029699,1.1901646852493286,0.9528598625421092,-10.61,11.33
1597917827.9654937,111,108,4.411233425140381,42.34153650810809,1.0696038007736206,0.953902219133462,-10.530000000000001,11.45
1597917828.7350554,112,94,122.88235473632812,43.05428711189765,0.9931175112724304,0.9542492571169927,11.53,-9.47
1597917829.4361105,113,92,52.31928634643555,43.13555903500763,0.9779817461967468,0.9544574368457625,11.53,-10.450000000000001
1597917831.3433146,114,278,5.166391849517822,42.805392363829455,1.0094759464263916,0.9549358586682027,-11.38,10.6
1597917833.4178205,115,300,-1.3019189834594727,42.42515692118042,0.0005415266496129334,0.9467083213232148,-1.500000000000001,-1.500000000000001
1597917835.5547183,116,300,0.5342417359352112,42.06711491105011,0.0005534208030439913,0.9386215273016749,-1.500000000000001,-0.5000000000000008
1597917837.674773,117,300,42.211917877197266,42.06834205483102,0.9974932670593262,0.9391204403504686,-0.5100000000000009,-1.490000000000001
1597917838.460703,118,111,13.351612091064453,41.82702499631198,1.0038070678710938,0.939664025455684,-10.530000000000001,11.42
1597917839.6800923,119,158,143.92752075195312,42.677862460942315,0.968140721321106,0.9399013312545624,11.2,-10.780000000000001
1597917840.3348224,120,92,-5.169833660125732,42.28242695580953,0.9978758096694946,0.940380459175347,-10.44,11.52
1597917841.1854217,121,117,69.21977233886719,42.50322486878541,1.0603171586990356,0.9413635468763608,-10.57,11.4
1597917842.2234416,122,137,81.46054077148438,42.81995101433581,0.8930822014808655,0.9409710156129828,11.28,-10.65
1597917844.3431742,123,300,155.21966552734375,43.726400324924576,0.9752131104469299,0.9412471615390631,-0.5000000000000008,-0.5000000000000008
1597917845.64607,124,167,-1.4110677242279053,43.36530058053136,0.9878104329109192,0.9416196677100379,-9.83,11.16
1597917846.896372,125,169,68.83482360839844,43.5674396521811,0.9971599578857422,0.9420604636638134,11.14,-10.83
1597917847.6808114,126,97,75.99403381347656,43.822767165262164,1.0569865703582764,0.9429653936377855,11.51,-9.48
1597917848.5378163,127,120,2.171034097671509,43.49736300067161,1.0083070993423462,0.9434758757136024,-10.57,11.37
1597917849.5145373,128,129,9.892402648925781,43.23685943205343,0.9806643128395081,0.9437641581719427,11.35,-10.64
1597917850.700276,129,151,157.02117919921875,44.11212343026239,1.0266176462173462,0.9444014926953689,11.219999999999999,-10.73
1597917852.5735333,130,258,78.1736831665039,44.37213533664591,0.947827935218811,0.9444276487451662,10.709999999999999,-10.290000000000001
1597917854.7071624,131,300,131.17665100097656,45.029745303799935,0.9768083691596985,0.944672957233155,-0.5100000000000008,-1.490000000000001
1597917855.29451,132,69,-13.581886291503906,44.58905634443675,0.9489063620567322,0.9447047873446105,11.620000000000001,-10.31
1597917856.514001,133,168,6.083076477050781,44.30169828572491,1.0149600505828857,0.9452290803538513,-10.81,11.129999999999999
1597917857.2540958,134,105,1.4928680658340454,43.98459583965165,1.032891035079956,0.9458784281666374,-10.5,11.45
1597917859.358036,135,300,15.615078926086426,43.77599645058132,0.9888125658035278,0.9461941203551438,-0.5100000000000008,-1.490000000000001
1597917860.1602623,136,107,97.60059356689453,44.16887672150331,0.9740349054336548,0.9463973377644761,11.46,-10.530000000000001
1597917860.9246266,137,102,47.046905517578125,44.18973200263429,1.0927999019622803,0.947458225910837,-10.49,11.47
1597917861.5629454,138,88,26.449283599853516,44.06210287743443,1.0033950805664062,0.9478606493256252,-10.41,11.53
1597917862.5436847,139,133,4.413736343383789,43.77890025933406,1.036665916442871,0.948494972662177,-10.64,11.31
1597917863.346577,140,100,42.26356887817383,43.768153228262,0.993694007396698,0.948815533192209,11.47,-10.47
1597917865.4715326,141,300,-0.6309195160865784,43.45548370189335,0.989793062210083,0.9491041073402222,-0.5100000000000011,-1.490000000000001
1597917866.1041129,142,80,8.06076717376709,43.207968201696666,0.9550306797027588,0.9491455519021981,11.58,-10.38
1597917868.355267,143,300,118.68677520751953,43.73212658368155,0.9755500555038452,0.9493289165105429,-0.5000000000000008,-1.500000000000001
1597917869.8833642,144,170,10.123888969421387,43.50034563461768,1.0572807788848877,0.9500734121131245,-10.83,11.129999999999999
1597917871.9554052,145,300,25.2800235748291,43.375548908180775,1.659147024154663,0.9549300806887515,-0.5000000000000009,-0.5000000000000008
1597917872.7798066,146,112,194.0953369140625,44.40085358849289,0.9554105401039124,0.9549333491201472,11.43,-10.55
1597917874.9040563,147,300,-2.415907859802246,44.08452411924766,0.001915816916152835,0.9484940414701202,-1.500000000000001,-0.5000000000000008
1597917875.40609,148,70,0.5554120540618896,43.792382427535,0.9664272665977478,0.9486143986857418,-10.33,11.63
1597917876.450001,149,146,15.593684196472168,43.60439110599458,0.9608845114707947,0.9486961994376422,11.27,-9.73
1597917878.4990394,150,300,2.017324447631836,43.32898006852198,0.0011397962225601077,0.9424209914693303,-1.500000000000001,-1.500000000000001
1597917880.1520643,151,228,23.60230255126953,43.199199295382165,0.985736608505249,0.9427059626340404,10.85,-11.13
1597917880.807442,152,81,266.0144348144531,44.65550802426498,0.9437358975410461,0.9427126942347397,11.56,-10.370000000000001
1597917881.5088565,153,91,81.39690399169922,44.89408851756001,0.9067923426628113,0.9424794451985584,11.53,-10.44
1597917882.7587824,154,177,218.79464721679688,46.01602760594218,1.0410213470458984,0.9431151994040251,11.1,-10.870000000000001
1597917883.73067,155,135,3.567894458770752,45.74392418833211,0.9823319315910339,0.9433665887129161,11.33,-10.68
1597917885.3860755,156,231,22.898700714111328,45.598413210789296,1.0610411167144775,0.9441161079995504,-10.15,10.84
1597917886.426288,157,143,-9.11234188079834,45.25214260894381,0.9415712356567383,0.9441000012125705,11.26,-10.690000000000001
1597917887.090394,158,82,166.5838623046875,46.015235185646596,0.8881704807281494,0.9437482432221025,11.55,-10.370000000000001
1597917889.1533394,159,300,-4.071193695068359,45.70219500514213,0.0008583954186178744,0.9378551816733307,-1.500000000000001,-1.500000000000001
1597917890.5891492,160,203,3.788966417312622,45.44186439279536,1.0637619495391846,0.9386372112874043,-10.99,10.959999999999999
1597917892.649894,161,300,179.86048889160156,46.27160898846701,1.0453269481658936,0.939295789910111,-0.500000000000001,-0.5000000000000008
1597917893.5164073,162,129,8.950494766235352,46.04264509753307,1.0357489585876465,0.9398875271412616,-10.61,11.32
1597917894.1335952,163,88,-0.20419831573963165,45.760652149891165,0.9827851057052612,0.9401490977422615,-10.41,11.53
1597917894.6896143,164,76,-5.630678653717041,45.449189538960205,1.048280119895935,0.9408044372704656,-10.36,11.6
1597917896.2948332,165,221,94.90679168701172,45.74712690129786,0.9832391738891602,0.9410600682139517,10.889999999999999,-10.1
1597917896.9816186,166,95,9.043078422546387,45.527342179868214,0.9983648657798767,0.9414032107143465,-10.46,11.51
1597917897.7693987,167,112,-9.843853950500488,45.19775172671126,1.0059468746185303,0.9417873991899667,-9.55,11.43
1597917898.8046212,168,142,21.29183006286621,45.05629656893703,0.9862192869186401,0.9420503097682428,11.28,-10.700000000000001
1597917899.6770666,169,115,94.04454803466797,45.344462754029564,1.079842448234558,0.9428608517592212,11.39,-10.540000000000001
1597917900.694703,170,136,-4.74777889251709,45.051525668377245,0.9465943574905396,0.942882685126071,11.3,-10.66
1597917902.8040922,171,300,18.435611724853516,44.89678198265908,1.0524718761444092,0.9435198315854799,-0.5000000000000008,-0.5000000000000008
1597917903.839068,172,144,-20.386377334594727,44.51942268024721,0.9022935032844543,0.9432815291097514,11.27,-10.71
1597917904.5890312,173,97,-35.45344924926758,44.059808473755744,0.9743252992630005,0.9434599415818965,11.49,-10.46
1597917905.373945,174,106,70.20860290527344,44.20923015622156,0.8369281888008118,0.9428511887088618,11.46,-10.52
1597917906.8494651,175,203,4.1321234703063965,43.98151932277886,1.0983608961105347,0.9437347665918258,-10.01,10.98
1597917907.737231,176,123,62.18962860107422,44.08438999666753,0.8720682263374329,0.9433298708841739,11.379999999999999,-10.61
1597917909.8066986,177,300,7.999610424041748,43.88166651592245,1.0077680349349976,0.9436918830417628,-0.5000000000000008,-0.5000000000000011
1597917911.920801,178,300,-1.7025333642959595,43.627006181396084,0.9952664375305176,0.9439800090444932,-0.5000000000000008,-0.5000000000000009
1597917913.990017,179,300,39.42982482910156,43.603688507216674,0.9683609008789062,0.9441154584435734,-0.5000000000000008,-0.500000000000001
1597917914.4068198,180,51,127.6856689453125,44.068229835603944,0.7761359810829163,0.943187395032741,11.73,-10.24
1597917915.463972,181,143,117.64474487304688,44.47249640174374,0.8927581906318665,0.9429103114920768,11.27,-10.700000000000001
1597917916.9537165,182,215,-15.336283683776855,44.145672466850186,1.188961386680603,0.9442548528865496,-11.07,10.92
1597917918.143203,183,159,-29.461639404296875,43.745632728420034,0.9464676976203918,0.9442668792166249,11.2,-9.790000000000001
1597917919.0233262,184,119,-64.62884521484375,43.15982473953753,0.9364275336265564,0.9442245043755975,11.39,-10.58
1597917919.62472,185,85,-35.85974884033203,42.73498832244145,1.1499429941177368,0.9453305177613079,-10.4,11.55
1597917920.5986917,186,142,-15.783585548400879,42.42205477233,1.0767207145690918,0.9460331391346115,-10.68,11.26
1597917922.6761775,187,300,64.43054962158203,42.53912123429411,1.0028210878372192,0.9463352026915403,-0.5000000000000008,-0.5000000000000008
1597917924.769514,188,300,-16.092267990112305,42.22890224368878,0.045988261699676514,0.9415714622630119,-1.490000000000001,-0.5100000000000008
1597917925.759537,189,136,-31.188508987426758,41.842494816156595,0.924599289894104,0.9414821350400177,11.31,-10.67
1597917927.7947876,190,300,0.11907003074884415,41.62404756597121,0.005772048141807318,0.9365831293494511,-1.490000000000001,-0.5100000000000011
1597917928.461946,191,88,12.984652519226074,41.47488405010275,1.0400277376174927,0.9371219033508472,-10.4,11.52
1597917930.521219,192,300,120.59191131591797,41.88481683386345,0.9550339579582214,0.9372147119239423,-0.5100000000000008,-1.490000000000001
1597917931.4568112,193,124,23.11335563659668,41.78805672459919,0.9103207588195801,0.937076083299693,11.35,-10.59
1597917932.358324,194,122,80.02422332763672,41.98413963025579,0.9206370711326599,0.9369917806731954,11.379999999999999,-10.6
1597917933.2975216,195,129,21.354862213134766,41.878888214862314,0.9297258853912354,0.9369547097788997,11.35,-10.64
1597917935.4073036,196,300,19.399606704711914,41.76478018689201,1.0084037780761719,0.9373173954047742,-0.5000000000000008,-0.5000000000000008
1597917937.477405,197,300,9.559605598449707,41.602127789980685,0.9249044060707092,0.9372547035394507,-0.5100000000000008,-1.490000000000001
1597917939.6108766,198,300,131.97186279296875,42.05624706135249,0.9635441303253174,0.9373868112117415,-0.5000000000000008,-0.5000000000000008
1597917941.6843276,199,300,-4.922015190124512,41.8213557500951,0.08648768067359924,0.9331323155590507,-1.500000000000001,-0.5000000000000008
1597917942.9908578,200,187,31.98323631286621,41.77240988224819,0.9773398041725159,0.9333522533133466,11.049999999999999,-10.92
1597917943.6776328,201,87,84.6367416381836,41.98460954440628,0.9660655856132507,0.9335142005029501,11.54,-9.41
1597917944.4426196,202,104,160.97193908691406,42.57075402491125,0.9117686152458191,0.933407079393309,11.48,-9.52
1597917945.71602,203,172,-18.054445266723633,42.273571675442454,1.0154805183410645,0.9338094001724647,-9.860000000000001,11.14
1597917947.7564766,204,300,2.5819778442382812,42.07995414455853,0.0067949253134429455,0.9292873783438841,-1.490000000000001,-0.5100000000000008
1597917948.2575963,205,64,-2.9498207569122314,41.86136300426013,0.9408776164054871,0.9293436416354454,11.67,-10.31
1597917950.3639536,206,298,107.5459213256836,42.178679711126904,0.9837549924850464,0.9296064984028347,10.51,-10.490000000000002
1597917952.423575,207,300,38.16446304321289,42.159380592531164,0.9664162397384644,0.9297834683131021,-0.5000000000000008,-0.5000000000000008
1597917954.477194,208,300,-15.598197937011719,41.883028542150576,0.00504668615758419,0.9253588904080519,-1.490000000000001,-0.5100000000000008
1597917955.497234,209,142,133.40289306640625,42.31883742083751,1.0081331729888916,0.9257530536584367,11.29,-9.71
1597917956.50012,210,126,-16.975305557250977,42.03782252520676,0.9262720942497253,0.9257555135664524,11.33,-10.59
1597917957.4251852,211,126,97.0665283203125,42.2973918921648,0.9051316976547241,0.9256582314159253,11.36,-10.620000000000001
1597917959.492329,212,300,11.004194259643555,42.150475471354845,1.0553816556930542,0.9262672615768508,-0.5000000000000008,-0.5000000000000008
1597917961.6019967,213,300,75.55230712890625,42.30655879685742,0.8933722972869873,0.9261135467904495,-0.5000000000000008,-0.5000000000000008
1597917962.003499,214,54,0.12064658850431442,42.11034525170229,1.1603978872299194,0.9272032413971448,-10.25,11.71
1597917962.9916377,215,140,21.616212844848633,42.01546500907797,1.056114912033081,0.927800054687126,-10.690000000000001,11.29
1597917965.0527987,216,300,-1.585452675819397,41.81453912112914,0.006148103158921003,0.9235528106708669,-1.500000000000001,-0.5000000000000009
1597917966.1566749,217,157,15.06784725189209,41.69184787402254,1.0450503826141357,0.9241101389825334,-9.780000000000001,11.209999999999999
1597917968.2793572,218,300,-0.0374227873980999,41.50130325913021,0.041762035340070724,0.9200811522079102,-1.500000000000001,-1.500000000000001
1597917970.374498,219,300,2.5214860439300537,41.32412227178839,1.009069561958313,0.9204856449795029,-0.5100000000000008,-1.490000000000001
1597917971.7615895,220,185,5.391975402832031,41.16153337192886,0.9475854635238647,0.9206082685928259,11.06,-10.91
1597917973.0711348,221,174,7.402688026428223,41.00946650100318,1.1286046504974365,0.9215451892320359,-10.850000000000001,11.11
1597917975.175491,222,300,154.55186462402344,41.51862523698085,1.08307945728302,0.9222695581470627,-0.5000000000000011,-0.5000000000000008
1597917975.93924,223,99,283.8934020996094,42.60065549083187,0.9687856435775757,0.9224772192427346,11.5,-9.49
1597917977.094624,224,155,29.25494384765625,42.5413412168622,0.9422793984413147,0.9225652289280616,11.2,-10.75
1597917978.2990942,225,162,11.144146919250488,42.402415578377195,0.9955693483352661,0.9228882560050846,-9.81,11.19
1597917978.9850314,226,92,13.48875904083252,42.27504264208845,0.9279276132583618,0.9229104558167731,11.54,-9.46
1597917981.0685227,227,300,-2.350611448287964,42.079316089060484,0.012575019150972366,0.9189177565331511,-1.500000000000001,-0.5000000000000008
1597917982.1240728,228,143,22.209068298339844,41.99254644805297,1.0013773441314697,0.919277842068515,11.28,-9.71
1597917984.3344514,229,300,9.631633758544922,41.851846827663806,1.049165964126587,0.9198425730339849,-0.5100000000000008,-1.490000000000001
1597917986.1689584,230,264,-4.40338134765625,41.65160774465376,1.0270923376083374,0.9203068577291119,-10.32,10.68
