Time,Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward
1597258169.2504356,0,288,5.350673198699951,1.0067955255508423,-12.424999999999997,13
1597258173.1294632,1,300,72.20054626464844,0.9981123208999634,-2.6499999999999955,1
1597258177.0933843,2,293,56.56289291381836,1.0133206844329834,9.400000000000004,-9
1597258180.483474,3,231,-13.57980728149414,1.0145117044448853,10.174999999999997,-9
1597258184.4189723,4,300,44.52022171020508,0.9868570566177368,-2.6999999999999953,1
1597258187.9600847,5,275,20.27526092529297,0.9429613351821899,9.725000000000001,-8
1597258191.7401776,6,300,150.75552368164062,1.005786657333374,-2.5999999999999956,1
1597258195.5666313,7,300,99.93592834472656,0.9946343302726746,-2.5749999999999957,1
1597258199.4768863,8,300,45.96535873413086,1.0016475915908813,-2.6999999999999953,1
1597258203.3731787,9,300,45.922706604003906,0.9881078600883484,-2.6749999999999954,1
1597258206.1458862,10,217,17.236839294433594,0.9853174686431885,-11.524999999999999,13
1597258209.9811544,11,300,151.3280792236328,0.9975768327713013,-2.5749999999999957,1
1597258213.8515642,12,292,-7.321056365966797,0.9954423904418945,9.400000000000004,-9
1597258217.275899,13,270,-1.1073819398880005,0.9430037140846252,-12.174999999999997,13
1597258221.072106,14,300,160.2119140625,0.9871768951416016,-2.6999999999999953,1
1597258224.9608178,15,300,0.7542341351509094,0.9827587008476257,-2.6999999999999953,1
1597258228.7937567,16,300,-0.3708782196044922,0.9854738116264343,-2.6249999999999956,1
1597258232.7537067,17,300,-0.46695125102996826,0.988499641418457,-2.6499999999999955,1
1597258236.0840025,18,257,16.27379608154297,1.0164133310317993,-12.099999999999998,13
1597258239.9293735,19,300,33.1450309753418,1.0060886144638062,-1.649999999999998,2
1597258243.8403466,20,300,29.498334884643555,1.0031416416168213,-1.6749999999999954,1
1597258247.8365276,21,300,29.9011173248291,0.9922563433647156,-1.624999999999998,1
1597258251.8326805,22,300,1.4753607511520386,1.0084308385849,-1.5749999999999995,1
1597258255.7055407,23,300,119.43355560302734,0.977964460849762,-2.5749999999999957,1
1597258259.354247,24,286,28.062576293945312,0.9838098883628845,-12.299999999999997,13
1597258263.1277108,25,300,77.80145263671875,0.9822857975959778,-2.6249999999999956,1
1597258267.040297,26,300,180.2760772705078,0.9820149540901184,-2.6249999999999956,1
1597258270.922658,27,300,9.715291976928711,1.0146667957305908,-1.649999999999998,1
1597258274.8183072,28,300,51.258880615234375,0.9828041791915894,-2.6749999999999954,1
1597258277.5960896,29,212,12.234575271606445,1.1052203178405762,10.549999999999999,-8
1597258280.635968,30,232,-59.609317779541016,0.995459258556366,-10.725,13
1597258284.5340605,31,300,30.243196487426758,0.9988046884536743,-1.6249999999999956,1
1597258288.475702,32,300,156.66310119628906,0.9922672510147095,-2.6749999999999954,1
1597258292.4415984,33,300,44.40547561645508,0.9936237335205078,-2.6999999999999953,1
1597258296.4835904,34,300,65.31183624267578,1.002923607826233,-1.7249999999999952,1
1597258299.1763654,35,210,5.439553260803223,0.9890866279602051,-11.524999999999999,13
1597258303.1465933,36,300,68.74516296386719,0.998832643032074,-2.5749999999999957,1
1597258307.1230876,37,300,-0.3163846731185913,0.9822534322738647,-2.6999999999999953,2
