Episode,Steps,ActorLoss,CriticLoss,Reward
0,285,0.006095278076827526,2.0927481969579276e-11,18.0
1,635,0.006102762185037136,6.261966336751357e-05,-3.0
2,373,0.006097327917814255,0.004498778842389584,-7.0
3,292,0.006095475517213345,0.0014756838791072369,-3.0
4,291,0.006097255740314722,0.007235088385641575,18.0
5,301,0.006097207311540842,0.015973210334777832,-8.0
6,242,0.0060908738523721695,0.001153444522060454,-3.0
7,306,0.006097101140767336,0.005710922181606293,-8.0
8,566,0.006097040604799986,0.0198162030428648,18.0
9,287,0.006096411496400833,0.0038500248920172453,-7.0
10,790,0.006101104896515608,1.2827526916225906e-05,-7.0
11,290,0.006095720920711756,0.00027789920568466187,-7.0
12,358,0.006087521091103554,0.00042941540596075356,-3.0
13,251,0.006093467120081186,0.000625436776317656,18.0
14,449,0.0061025661416351795,7.450646535289707e-06,18.0
15,449,0.006103248335421085,5.540172423934564e-05,-6.0
16,312,0.006100965663790703,0.0009294692426919937,-5.0
17,556,0.0060942810960114,0.0003680519002955407,-3.0
18,254,0.006105237640440464,0.00011870917660417035,18.0
19,301,0.006096656899899244,0.0026622519362717867,-6.0
20,528,0.006104032974690199,4.7793364501558244e-05,-5.0
21,320,0.006087303161621094,0.0001245859602931887,-7.0
22,286,0.006096601020544767,0.0005730360862798989,-7.0
23,353,0.006096366327255964,0.0003406380710657686,18.0
24,416,0.006096549332141876,0.0012664246605709195,-5.0
25,351,0.0060920617543160915,0.0012209145352244377,18.0
26,321,0.006095322780311108,0.001360474736429751,-7.0
27,314,0.006100207567214966,0.00026618634001351893,-5.0
28,380,0.006096452474594116,0.0024399824906140566,-8.0
29,310,0.006099402438849211,0.0007895290036685765,-5.0
30,362,0.006095422897487879,0.00014001726231072098,18.0
31,288,0.0060928622260689735,0.00018287649436388165,18.0
32,346,0.006096427794545889,0.000283173838397488,-5.0
33,205,0.0061064474284648895,0.00011002603423548862,18.0
34,474,0.006105971056967974,1.1662849601634662e-06,-5.0
35,239,0.006095184478908777,8.732419519219548e-05,18.0
36,339,0.006099068094044924,0.0007564555271528661,18.0
37,227,0.006096367724239826,0.015356079675257206,-8.0
38,504,0.00609636539593339,0.0030980664305388927,18.0
39,288,0.006096654571592808,2.1460635252879e-05,-7.0
40,352,0.0060890233144164085,1.1212798199267127e-05,-7.0
41,318,0.006102734711021185,0.0030396056827157736,-8.0
42,489,0.006096333265304565,0.013979018665850163,18.0
43,326,0.006096327677369118,0.01840565912425518,-6.0
44,439,0.006101682782173157,0.0002056428202195093,-8.0
45,201,0.006096737924963236,0.00043013287358917296,18.0
46,302,0.006095511838793755,0.0014316932065412402,-6.0
47,331,0.006088748574256897,0.00010362178727518767,-7.0
48,374,0.006096305791288614,0.00765498261898756,-5.0
49,267,0.006101633422076702,0.00014223701145965606,-8.0
50,465,0.006093377713114023,3.3638480090303347e-06,-7.0
51,394,0.006086238194257021,0.00062246632296592,-6.0
52,264,0.006097643170505762,0.00012527540093287826,-3.0
53,274,0.006104069296270609,0.0008645759080536664,-6.0
54,436,0.00609626667574048,0.010361051186919212,18.0
55,384,0.006093841977417469,0.00013066080282442272,-6.0
56,442,0.0060990494675934315,1.5409558500323328e-06,-7.0
57,279,0.006096242927014828,0.00021045129687990993,-8.0
58,402,0.006096224300563335,0.004958698060363531,-7.0
59,388,0.006098501849919558,0.0001407878880854696,-8.0
60,471,0.006103986408561468,1.291439821216045e-05,-5.0
61,356,0.00610208697617054,0.0009465886396355927,18.0
62,479,0.0060961442068219185,0.009004070423543453,-4.0
63,233,0.0060951621271669865,7.966450357344002e-05,-7.0
64,253,0.006096110213547945,0.00939800962805748,18.0
65,414,0.006096090655773878,0.0031858712900429964,18.0
66,234,0.006100581958889961,0.0006378538673743606,-4.0
67,395,0.0060960398986935616,0.01488522533327341,-3.0
68,353,0.00608702190220356,0.0011279230238869786,18.0
69,365,0.006092569325119257,0.0006548452074639499,-4.0
70,299,0.00611016433686018,0.0005148935015313327,18.0
71,341,0.006095964927226305,0.014241138473153114,18.0
72,369,0.0060959444381296635,0.01063159853219986,-5.0
73,242,0.006102749612182379,0.0006732563488185406,-8.0
74,291,0.006100094877183437,0.0010861522750928998,-5.0
75,248,0.006095866207033396,0.0065831453539431095,-7.0
76,387,0.006091277115046978,1.9405135390115902e-05,18.0
77,258,0.006103594787418842,0.0009276300552301109,-6.0
78,451,0.006099359598010778,4.795895074494183e-05,18.0
79,354,0.006098870187997818,0.0005673791747540236,-3.0
80,444,0.00609572883695364,0.011106770485639572,-5.0
81,354,0.006095699965953827,0.008635174483060837,18.0
82,347,0.006093705538660288,0.0018874770030379295,18.0
83,345,0.0060935490764677525,3.8706730265403166e-05,-3.0
84,346,0.006099754013121128,0.0003397915861569345,-6.0
85,317,0.006096772383898497,1.6123225350384018e-06,-3.0
86,414,0.006096852943301201,0.00015655272000003606,18.0
87,276,0.006095541175454855,0.00902486965060234,-6.0
88,419,0.006098570767790079,0.00010016625310527161,18.0
89,262,0.006095488090068102,0.013589773327112198,-8.0
90,331,0.0060954587534070015,0.010429519228637218,-7.0
91,199,0.0060953861102461815,0.0008001556852832437,18.0
92,422,0.006106251385062933,0.001201326260343194,-3.0
93,278,0.006095363758504391,0.001522352104075253,-3.0
