Episode,Steps,ActorLoss,CriticLoss,Reward
0,319,0.0015102261560604117,0.010892840475026377,3.0
1,352,0.001469549213652499,0.0193382742636097,4.0
2,343,0.0015496775228258646,0.03625728642516148,8.0
3,205,0.0013419909221006603,0.09676728611260088,2.0
4,337,0.0015570338890067018,0.036274140235257914,8.0
5,383,0.001458768377824645,0.09673535527600428,3.0
6,310,0.0012641809354986876,0.027355619562349016,2.0
7,526,0.0014993067363369148,0.02474036428114659,5.0
8,399,0.0014150685369314854,0.027297423694870617,3.0
9,551,0.0014723289027783052,0.01928215818919293,6.0
10,379,0.001379022201508441,0.025151971580611204,4.0
11,373,0.0013979795568650115,0.02474001299519896,5.0
12,419,0.00139502892581866,0.0321183216398767,4.0
13,342,0.0012789389407207744,0.016561412241045265,2.0
14,337,0.0013918475585074912,0.01832968745687353,5.0
15,407,0.0013067842786101949,0.014159084893035648,3.0
16,308,0.0013565226872270177,0.014739291698569962,4.0
17,315,0.0013591850457328654,0.020675007487008477,4.0
18,285,0.0010730910441723832,0.010862101293434989,3.0
19,1018,0.0012411405830982567,0.008793633225939542,6.0
20,725,0.0009124661779737678,0.0075257911578582625,3.0
21,350,0.0006870634614356926,0.017172279988947464,3.0
22,272,0.0007345571652609471,0.011273638890175467,2.0
23,419,0.0007002461768973225,0.01290258181161439,3.0
24,422,0.0006310107431681253,0.008910195790083295,3.0
25,362,0.0009420176680962551,0.009513508400595913,2.0
26,276,0.0007101898124834618,0.013940855591875374,2.0
27,274,0.0008353106485276965,0.011165073766763131,2.0
28,404,0.0009489411815581103,0.011441624593808713,3.0
29,207,0.0005797303761028161,0.016279393359213103,2.0
30,521,0.000676640864918356,0.0066603438168084525,2.0
31,579,0.00031808534091107694,0.006816463337586352,2.0
32,296,0.0003510082983297793,0.009375736453815332,2.0
33,249,0.0003393041140397652,0.016499401877263373,2.0
34,213,0.00028830868936017905,0.015922157423792174,2.0
35,346,0.0002223290508913113,0.005399350868068135,2.0
36,344,0.00027331917790354775,0.007783025532704958,2.0
37,408,0.00017463441022033186,0.004837626957836527,2.0
38,194,0.0004278508995835399,0.03202636132750629,2.0
39,314,0.00042518273551702193,0.005996207824614555,2.0
40,309,0.00042472820218334513,0.010752119387153106,2.0
41,293,0.000626966401532534,0.008823687643756453,2.0
42,453,0.00031880825142270504,0.007390002462620771,2.0
43,494,0.0005482490459795917,0.004872079980534094,2.0
44,547,0.00032483920555020034,0.006267946282085218,2.0
45,262,0.000453307733344572,0.014181667034351825,2.0
46,505,0.00023388464180900675,0.0067122311622490926,2.0
47,258,0.0005085802041540147,0.01117057818937707,2.0
48,224,0.0004986091888505533,0.009845319592047121,2.0
49,294,0.00035214705181084465,0.025041986651896803,2.0
50,309,0.00032338932858480795,0.006631114072315305,2.0
51,329,0.00023139070764131452,0.0047603756518004355,2.0
52,509,0.0001238581911032253,0.007466165732550424,2.0
53,298,0.0002404210623176704,0.01025666279537044,2.0
54,587,0.000225774440726172,0.004016847923033491,2.0
55,355,0.0003044937510373568,0.0051064531399762775,2.0
56,420,0.00015259465839378771,0.007513853290173752,2.0
57,373,0.0002764266729702076,0.0038401212140429537,2.0
58,333,0.00024971589834364694,0.01685498868720874,2.0
59,259,0.00031437564212658073,0.00795965132165116,2.0
60,1051,0.00010612914078930796,0.0022109383347802374,2.0
61,304,0.00020921549690462214,0.026188797937170837,2.0
62,509,0.00020609116042043826,0.003496365274331304,2.0
63,310,0.00019490085889716988,0.006638401591257456,2.0
64,426,0.0001236162741229386,0.005036610588540781,2.0
65,450,9.796204776380435e-05,0.002812436149311159,2.0
66,369,0.00020082078041635764,0.030496852591818842,2.0
67,339,0.00018389798416358304,0.0055656373346001055,2.0
68,444,0.00013790680269932588,0.0053764002612118975,2.0
69,311,0.00011122131673425033,0.0032681418497203106,2.0
70,301,0.00013884410101888513,0.008717150371028258,2.0
71,290,0.00013837110988568815,0.024628611896299574,2.0
72,381,0.00012639102140006163,0.006464577755597193,2.0
73,261,0.0005786559777891877,0.01303257453446872,2.0
74,177,0.0003811209790283769,0.019395903952674497,2.0
75,332,0.00017975677260355624,0.00288107136945055,2.0
76,453,0.00011955588127116755,0.007984019284465538,2.0
77,548,0.00026325968038802116,0.004314299525670628,2.0
78,400,0.00011552873831931265,0.011532343662777863,2.0
79,261,0.0002504245659560413,0.012432797060196897,2.0
80,330,0.0002046303083371833,0.006032556548742812,2.0
81,563,8.751889475828095e-05,0.007629928980600746,2.0
82,238,0.00020783679188314029,0.011238947594246256,2.0
83,272,0.0001445537771971317,0.008037299442429577,2.0
84,278,0.00017071851507778434,0.004919129863748224,2.0
85,499,7.128449097181731e-05,0.0012433298442898614,2.0
86,492,9.779832714390128e-05,0.012551621227027484,2.0
87,284,0.00012059232723705978,0.02522957500730567,2.0
88,354,0.00010774784611403242,0.005279966302205867,2.0
89,515,0.00010544834601367618,0.002940986304708025,2.0
90,300,0.00016391029264942365,0.010059789205652621,2.0
91,433,0.00011943761550009523,0.009249363183482387,2.0
92,363,0.0001447402201940284,0.007224035722070914,2.0
93,1007,3.7837087361259974e-05,0.003420373987430862,2.0
94,224,0.00017107587651020242,0.016545435704089253,2.0
95,284,0.00011799242620009033,0.012201374909023783,2.0
96,447,8.001010577396228e-05,0.008832639361512504,2.0
97,387,9.241320190531911e-05,0.0024033435129093895,2.0
98,390,8.41137612961044e-05,0.010627392396592264,2.0
99,756,5.4554676436479157e-05,0.006879661174202383,2.0
100,482,6.56456977614803e-05,0.0020063815602391045,2.0
101,320,0.00025271092862908515,0.011415238055078802,2.0
102,329,0.0001791441290895481,0.006952245070444073,2.0
103,459,0.00029557185705307587,0.004847866105977458,2.0
104,257,0.0001855325703331358,0.01024293945807595,2.0
105,314,0.00012269345363888156,0.0029372245449280584,2.0
106,775,7.949583626896129e-05,0.009805459390171318,2.0
107,335,0.00018424970108862364,0.007968312802574536,2.0
108,352,0.00017747870268891575,0.011449119478248166,2.0
109,545,9.87514883615963e-05,0.005891505251611678,2.0
110,657,5.8351722299754544e-05,0.0018743466031506347,2.0
111,318,0.00015671227401536784,0.017707737211526294,2.0
112,528,8.252882296168623e-05,0.005853484087962659,2.0
113,606,7.13660422005455e-05,0.004246722658686916,2.0
114,314,0.00012315534968818258,0.011694663002040494,2.0
115,329,0.00013870270061366402,0.008290091420699029,2.0
116,234,0.00013781571936383993,0.010116591608113233,2.0
117,203,0.0004097987582856615,0.03157834118159108,2.0
118,288,0.0001565719681337896,0.005517810292615937,2.0
119,277,0.00020734190523329915,0.011610547880951609,2.0
120,471,8.693249673660637e-05,0.013992539574561412,2.0
121,349,9.954574212740759e-05,0.0023514759406810773,2.0
122,497,7.432596913725285e-05,0.0039900643182985635,2.0
123,424,9.579032338040102e-05,0.011570188929110839,2.0
124,435,0.00017381425967374843,0.009177417525035363,2.0
125,439,0.00018576777318122866,0.006851498479543807,2.0
126,304,0.00015360102666686783,0.004889462770583985,2.0
127,401,0.0001372101296717625,0.017356506320440352,2.0
128,214,0.0001644170085368574,0.01843035671215525,2.0
129,366,0.00011674653697874532,0.006949229210813452,2.0
130,358,0.00012099471176973716,0.00860126414992283,2.0
131,428,0.00011458567304242228,0.007557661688525654,2.0
132,257,0.0002309357780815568,0.006833030921426968,2.0
133,251,0.00013320739808973776,0.006794875043176915,2.0
134,339,0.00011263172486138875,0.009040270915639857,2.0
135,475,7.187008884922138e-05,0.007316491357009976,2.0
136,399,0.00015219047342066063,0.014013467424387534,2.0
137,377,0.00011112300492008559,0.010264067772167654,2.0
138,330,0.0001449686944383619,0.010330732409746898,2.0
139,372,0.00011954951188848158,0.0061579428332607855,2.0
140,705,0.00010281222472598632,0.015854499607083156,2.0
141,262,0.00012970074080757832,0.004831273153595241,2.0
142,939,4.126867724765004e-05,0.0030160524093337474,2.0
143,394,0.00010705274303234578,0.011171779810735279,2.0
144,321,0.00015217848671471702,0.008999137391465531,2.0
145,531,7.908901299107846e-05,0.004906852509162182,2.0
146,463,7.804679986469004e-05,0.007049306658523556,2.0
