Episode,Steps,ActorLoss,CriticLoss,Reward
53,341,0.001035681563153688,0.01773382351894882,3.0
54,522,0.0007702012160985634,0.014476500936851648,4.0
55,293,0.0006431807301391819,0.01604961280936674,2.0
56,392,0.0007885814150225143,0.014458095844911069,2.0
57,465,0.0006918864610094217,0.013145828054797264,2.0
58,267,0.0005202246781905994,0.018002811442600207,2.0
59,227,0.0005187215142481292,0.01803160291411278,2.0
60,277,0.00044561727249840214,0.01720221066302771,2.0
61,692,0.0002247106984666161,0.014128719838712946,2.0
62,435,0.0003939686088833487,0.012202775409851952,2.0
63,787,0.00022370992635916374,0.012588601024511354,2.0
64,334,0.00022362220646711736,0.016870275764408225,2.0
65,233,0.0002549315632002172,0.017804508940856344,2.0
66,225,0.0002550354190882192,0.018025840785768295,2.0
67,358,0.00023626327725529266,0.01962533543229769,2.0
68,449,0.0001631777425980966,0.012876022499228904,2.0
69,460,0.00020802977960556745,0.012534761687983637,3.0
70,921,0.00011169284887759882,0.008825853742036188,2.0
71,379,0.00013540406037327197,0.015236149755820121,2.0
72,227,0.00027590348637977714,0.01502693487158956,2.0
73,332,0.00013936122086279174,0.017044679676911915,2.0
74,297,0.00017803228079648657,0.014974357403488674,2.0
75,232,0.0002045564251916246,0.014170199118811509,2.0
76,473,0.00012381524987967098,0.017028613145961317,2.0
77,360,0.00018011503637151488,0.01629587941699558,3.0
78,255,0.00020053033237904766,0.018510964337517234,2.0
79,238,0.00023619836456648138,0.01505127060814064,2.0
80,328,0.0001569716053703504,0.01103172960077844,2.0
81,269,0.00018813898021033507,0.015516766606653491,2.0
82,526,9.405299024987845e-05,0.012504896056969356,2.0
83,216,0.00020783618420291869,0.018068179350208352,2.0
84,393,0.0001254201452327038,0.01459182180824474,2.0
85,469,0.00011957319238213704,0.010334469934008014,2.0
86,378,0.00012884137019619828,0.011612006201945916,2.0
87,282,0.00021378013090389873,0.014950828560700654,2.0
88,465,0.00011190546951359964,0.009491338364539607,2.0
89,292,0.000162971828508676,0.013401199795611917,2.0
90,646,8.254499029777328e-05,0.009454650106629351,2.0
91,419,0.0001435934516117144,0.011818442182495371,2.0
92,475,0.00010748052174748362,0.011799160210709822,2.0
93,423,0.00014570555067922186,0.012451285262973032,2.0
94,250,0.0001779118603844836,0.012319402396678924,2.0
95,495,9.519405856818512e-05,0.011351627051228224,2.0
96,306,0.00015307551162324339,0.014508117294681617,2.0
97,189,0.0002449092989269365,0.01939309356862275,2.0
98,358,0.00013696707644574507,0.013141164410463925,2.0
99,389,0.00011982147121077144,0.011962198142374083,2.0
100,431,0.00011558941863970848,0.010929810112286057,2.0
101,209,0.00023135128853654345,0.013890461898163745,2.0
102,398,0.00014512401741337988,0.011864054292889696,2.0
103,825,5.913126315521588e-05,0.008447367701340806,2.0
104,520,9.132478334270043e-05,0.00978534415928432,2.0
105,380,0.0001299646815284991,0.010587085194052442,2.0
106,268,0.0001808732466346175,0.014719460722503823,2.0
107,295,0.00015869503632082773,0.012125412816718473,2.0
108,547,9.451463494497314e-05,0.014756747779989329,2.0
109,273,0.0001693582004498659,0.016042367568846805,2.0
110,430,0.00013764740204901183,0.012275404489577509,2.0
111,236,0.00019595070579217172,0.015269480373054818,2.0
112,314,0.00015208422651432707,0.011130867275308556,2.0
113,503,9.87510125547925e-05,0.01238322413894931,2.0
114,296,0.00016447277901509528,0.011680953207778165,2.0
115,425,0.00011216238781825643,0.011214082352269221,2.0
116,462,0.00010124831769925042,0.012677000218435912,2.0
117,535,8.901054169799752e-05,0.01016993485739298,2.0
118,278,0.00016381800777897872,0.015897714244804795,2.0
119,259,0.0001819681530690677,0.014956089283221017,2.0
120,312,0.00014186115581265148,0.01243751219366319,2.0
121,241,0.00019436002643812432,0.013465108252342992,2.0
122,553,8.283375498758096e-05,0.011316425477956197,2.0
123,454,0.00010971245161915293,0.01218997319393057,2.0
124,299,0.00015886506458859167,0.013753115227539404,2.0
125,334,0.0001387291379806882,0.013572459714208356,2.0
126,431,0.00011469152187326023,0.012441329327422753,2.0
127,295,0.00015913800846153778,0.01309894080258022,2.0
128,829,5.821699672593576e-05,0.010288596288070748,2.0
129,259,0.0001756513012464349,0.01239490308025744,2.0
130,266,0.00018142446379671928,0.01418451197039252,2.0
131,352,0.00012658943131653317,0.015080146260019816,2.0
132,631,9.065830093791891e-05,0.01249186812697802,2.0
133,296,0.0001600821776965195,0.016339921562403843,2.0
134,487,9.668071608537697e-05,0.01066062849653728,2.0
135,238,0.00019956494202806656,0.013372334017723548,2.0
136,249,0.00018360487473797826,0.015796583145856857,2.0
137,292,0.00019588322114854335,0.011727425563212943,2.0
138,441,0.0001376992598693763,0.010815481572937803,2.0
139,288,0.00016570604999641445,0.012911521402808527,2.0
140,462,0.00010169498995402802,0.00965096349187913,2.0
141,381,0.00012109274460121601,0.015111912283899747,2.0
142,410,0.00011207148853323016,0.009604931981643526,2.0
143,354,0.0001399155107816052,0.011432252221840754,2.0
144,556,8.742544659678303e-05,0.010103957424369111,2.0
145,211,0.00022043746777274063,0.015150398161633037,2.0
146,357,0.00012781684193339293,0.0108013657712135,2.0
147,248,0.00018455307854072002,0.014063560125988818,2.0
148,210,0.00022867438991029519,0.012643973349726625,2.0
149,289,0.00017001784727531277,0.011260889855674291,2.0
150,443,0.00010460185193177645,0.01005501792719903,2.0
151,599,9.850194111757337e-05,0.0073602170052196525,2.0
152,430,0.00010810139160428154,0.011054075996900455,2.0
153,309,0.00014612231165696046,0.013829254456358724,2.0
154,419,0.00010929116927878798,0.009744716136936357,2.0
155,391,0.00017717153010180528,0.012217364507391477,2.0
156,236,0.00019615211333221867,0.012261436565510802,2.0
157,347,0.00013503849744841395,0.011091924707273756,2.0
158,317,0.00014421779487733353,0.012930680853711319,2.0
159,273,0.00016904625413639683,0.012789902151067616,2.0
160,355,0.0001314822008645267,0.010165234093724843,2.0
161,352,0.00016215629967901307,0.013298300613479858,2.0
162,336,0.00013673424662081452,0.011271988349367998,2.0
163,379,0.00011992332130859415,0.010867697653658,2.0
164,269,0.0001709029167324985,0.01172006621846036,2.0
165,399,0.00014065476400110426,0.009512995639325757,2.0
166,468,9.841217816580523e-05,0.00950087309202068,2.0
167,337,0.00013971921884316522,0.012564798384885516,2.0
168,366,0.00012030159678406413,0.011946476969226707,2.0
169,564,8.093698621611894e-05,0.009385430365606831,2.0
170,369,0.00012206637941850687,0.011517070696959246,2.0
171,284,0.00015363934967337986,0.014154284779297215,2.0
172,323,0.00013355438317933478,0.011188433012541603,2.0
173,274,0.00016446101579004543,0.01189519462250445,2.0
174,328,0.000135839197927281,0.011571131415222204,2.0
175,337,0.00013451663567466124,0.011847690746840367,2.0
176,266,0.00016442324219250915,0.012549468795803929,2.0
177,505,8.815429935539484e-05,0.00823830110343671,2.0
178,266,0.00017515954398978172,0.011942382898405754,2.0
179,374,0.00012677191717894238,0.009926916030360097,2.0
180,398,0.000113086684833301,0.009842919869039526,2.0
181,870,5.8174452753608146e-05,0.007861383992579135,2.0
182,367,0.0001251864124367423,0.010652069783990324,2.0
183,321,0.0001404131064915373,0.010408777856366633,2.0
184,361,0.00012727991991475423,0.00866346415183881,2.0
185,261,0.00015940509822345795,0.014046841955804391,2.0
186,280,0.00016602574469532427,0.01173055524206055,2.0
187,265,0.0001764638967990391,0.011891153159568894,2.0
188,290,0.00015625934132411454,0.011200723260769556,2.0
189,349,0.00012112589911730356,0.010021607532969178,2.0
190,191,0.000229522099808201,0.014707514789462557,2.0
191,451,0.0001065374174458562,0.00838952419449247,2.0
192,550,8.293851920350128e-05,0.0077259955876930195,2.0
193,448,9.753120110416498e-05,0.010456885262101423,2.0
194,314,0.00013623268388757054,0.010562598218868492,2.0
195,224,0.00019428332896863156,0.011582416087289207,2.0
196,364,0.00012826381622896624,0.009646478199891255,2.0
197,295,0.0001399635390830014,0.010718980488383163,2.0
198,391,0.00011476735522994036,0.01006069762722763,2.0
199,264,0.00016760931148348502,0.012051498514748264,2.0
200,328,0.00012905095195007074,0.010592615338349034,2.0
201,319,0.00013791362824700957,0.010118686707929758,2.0
202,348,0.00012902275348691307,0.008596027385036665,2.0
203,315,0.0001712155419992332,0.010202324726352734,2.0
204,394,0.00011657425076762058,0.009820938587831665,2.0
205,632,7.249999952891546e-05,0.0076728747727325824,2.0
206,430,0.00010446438294778535,0.008349795308137356,2.0
207,454,0.0001254710469477522,0.008418382819339895,2.0
208,224,0.00019778884344593247,0.012286340551716941,2.0
209,337,0.0001240470723100892,0.010100243369929868,2.0
210,193,0.00021323834504789887,0.013584338408446065,2.0
211,342,0.00016142945048946327,0.011570519061976287,2.0
212,313,0.00015006965038726473,0.010594901043368271,2.0
213,324,0.00014032417696028968,0.01023974731553024,2.0
214,331,0.00013038489555918388,0.011632958770338502,2.0
215,420,0.00010849016692548373,0.00861303337816415,2.0
216,218,0.00019651235220199525,0.01392305163247938,2.0
217,314,0.00014145647859025817,0.010746374188708795,2.0
218,393,0.00011040110206193891,0.010948160833871092,2.0
219,232,0.00018385012477383183,0.012635767018294027,2.0
220,321,0.00013214444657151206,0.011364915556161204,2.0
221,458,9.171465995086096e-05,0.010752089364315875,2.0
222,447,9.731720016587934e-05,0.009596684157965035,2.0
223,359,0.00012084381465021204,0.009419247279758241,2.0
224,260,0.00017045664020105716,0.011187216044905093,2.0
225,261,0.00017364938339788503,0.01151822845654926,2.0
226,244,0.00017265894153951434,0.010591965269862263,2.0
227,283,0.0001556731777443209,0.01207593640426911,2.0
228,516,8.25509677445838e-05,0.008911250509292812,2.0
229,354,0.0001264134835240592,0.00873980734834058,2.0
230,270,0.00015804831110615312,0.013388222364570808,2.0
231,440,0.00010148592084817665,0.008680092177713629,2.0
232,269,0.0001665563745890651,0.014821708714762585,2.0
233,275,0.0001545157260573598,0.010492965379221873,2.0
234,309,0.00014095852796762063,0.010596358893751122,2.0
235,667,6.709942087860358e-05,0.007194231779522624,2.0
236,326,0.00013414885847502377,0.009281416200787013,2.0
237,411,0.00010752575755237921,0.009608158618528985,2.0
238,236,0.00018501709734155774,0.011064243337171058,2.0
239,283,0.000213183280817254,0.01106317244004664,2.0
240,297,0.0001412104786802295,0.01088514206742849,2.0
241,455,9.827693774772777e-05,0.010482432840617149,2.0
242,212,0.00021163638510281898,0.01431057142436434,2.0
243,373,0.00011421023784147237,0.010357249206076839,2.0
244,217,0.000193540361130465,0.012854402485702719,2.0
245,305,0.00017728693038466712,0.013022527987992421,2.0
246,219,0.0001930970656280702,0.014199940564289484,2.0
247,353,0.00012191437842710893,0.011562625030662453,2.0
248,247,0.00017752239290440977,0.011121380855499009,2.0
249,453,9.319517916795474e-05,0.008144113148570834,2.0
