Time,Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward,Agent2_reward
1597062976.3558693,33,429,271.7143859863281,1.019369125366211,-3.0,-7.0,-5.0,18.0
1597062984.1512144,34,618,1683.3497314453125,0.9261945486068726,-7.0,18.0,-3.0,-5.0
1597062990.0733342,35,442,1084.4595947265625,0.9545202851295471,-3.0,-4.0,-5.0,18.0
1597063000.4515867,36,812,1169.5394287109375,0.9073253870010376,-7.0,-3.0,-6.0,18.0
1597063004.330763,37,261,-131.95616149902344,1.0230159759521484,18.0,-6.0,-7.0,-6.0
1597063010.7109966,38,491,427.38629150390625,0.8760511875152588,-5.0,-3.0,-3.0,18.0
1597063013.3448744,39,195,1933.757568359375,0.9938808679580688,-8.0,18.0,-4.0,-8.0
1597063017.9572952,40,333,347.0365295410156,0.9826468229293823,-7.0,-6.0,18.0,-4.0
1597063023.3217525,41,358,196.3012237548828,0.987209141254425,18.0,-5.0,-7.0,-6.0
1597063030.8590953,42,573,2154.905517578125,0.9332671165466309,-8.0,-6.0,-5.0,18.0
1597063035.0335252,43,275,88.03706359863281,1.0165181159973145,18.0,-4.0,-6.0,-8.0
1597063039.1622589,44,314,1046.3646240234375,0.9730402827262878,-8.0,18.0,-6.0,-8.0
1597063042.318987,45,215,81.52542877197266,0.9196659326553345,-7.0,18.0,-8.0,-8.0
1597063047.509246,46,342,801.5232543945312,0.9770041108131409,-3.0,-6.0,18.0,-4.0
1597063051.4996214,47,315,173.5038299560547,0.9667689800262451,-6.0,-7.0,-5.0,18.0
1597063058.2308645,48,526,586.7666625976562,0.9290157556533813,-6.0,18.0,-5.0,-6.0
1597063061.203475,49,237,662.41796875,1.0290952920913696,-7.0,-4.0,18.0,-6.0
1597063064.9077687,50,265,1256.0679931640625,0.994050145149231,-5.0,-8.0,18.0,-8.0
1597063069.6356788,51,351,-137.70822143554688,0.9933804869651794,18.0,-3.0,-5.0,-6.0
1597063075.3849726,52,443,520.634521484375,0.9780736565589905,-4.0,18.0,-3.0,-5.0
1597063079.9588642,53,322,2050.597412109375,1.0349096059799194,18.0,-3.0,-6.0,-7.0
1597063085.1768978,54,382,497.6991882324219,1.061385989189148,-3.0,-4.0,18.0,-5.0
1597063090.683372,55,398,1136.0604248046875,1.0153757333755493,-4.0,18.0,-4.0,-4.0
1597063098.0450466,56,526,138.80824279785156,1.0222033262252808,18.0,-6.0,-5.0,-3.0
1597063101.8954465,57,265,402.5064392089844,0.9684605002403259,-6.0,-6.0,-7.0,18.0
1597063108.0726252,58,398,-155.323486328125,1.0066605806350708,18.0,-3.0,-3.0,-5.0
1597063112.542064,59,276,-426.8463439941406,1.014744758605957,18.0,-7.0,-4.0,-8.0
1597063117.0705519,60,317,633.3380126953125,1.007027506828308,-8.0,-4.0,18.0,-6.0
1597063120.962478,61,269,-508.6480407714844,0.9573025703430176,-6.0,-5.0,18.0,-5.0
1597063125.3280525,62,312,30.079078674316406,0.9729486703872681,-8.0,-6.0,-8.0,18.0
1597063132.7665067,63,534,-31.527122497558594,0.9621616005897522,-8.0,-3.0,18.0,-5.0
1597063136.983859,64,254,-143.60906982421875,0.9974309206008911,18.0,-8.0,-7.0,-8.0
1597063142.3047245,65,365,28.26549530029297,1.0004384517669678,-6.0,18.0,-4.0,-6.0
1597063151.6395333,66,647,110.44926452636719,1.014561414718628,18.0,-3.0,-4.0,-3.0
1597063157.5023022,67,389,21.394115447998047,1.0226304531097412,18.0,-7.0,-6.0,-6.0
1597063163.8256428,68,459,-239.04310607910156,0.9461139440536499,-7.0,-5.0,-5.0,18.0
1597063171.5688012,69,511,1063.014892578125,0.9758009910583496,-4.0,-5.0,18.0,-5.0
1597063178.1692483,70,451,21.53919792175293,1.021293044090271,18.0,-3.0,-4.0,-5.0
1597063184.508216,71,391,593.6060791015625,0.9674708843231201,-4.0,18.0,-7.0,-3.0
1597063190.470652,72,329,-219.17489624023438,0.9997930526733398,-5.0,-7.0,-8.0,18.0
1597063195.7988617,73,338,-209.7798614501953,0.9889576435089111,18.0,-8.0,-7.0,-5.0
1597063201.4609833,74,378,-41.29962921142578,1.0124863386154175,18.0,-4.0,-7.0,-3.0
1597063205.6324677,75,285,-80.78852844238281,0.9880719184875488,-8.0,18.0,-7.0,-5.0
1597063209.5914478,76,252,413.31341552734375,1.0198974609375,-7.0,-8.0,-7.0,18.0
1597063215.2243762,77,348,-379.6264343261719,1.0148794651031494,18.0,-5.0,-8.0,-5.0
1597063224.3945148,78,649,426.3760681152344,0.984420895576477,-3.0,-6.0,18.0,-3.0
1597063230.1680906,79,333,-72.02505493164062,1.0222162008285522,18.0,-5.0,-7.0,-7.0
1597063237.2525156,80,439,34.02350997924805,1.0138126611709595,18.0,-3.0,-5.0,-4.0
1597063242.2527232,81,325,626.39208984375,0.955796480178833,-5.0,-7.0,18.0,-3.0
1597063247.4636958,82,343,195.65342712402344,1.0102155208587646,-7.0,-5.0,18.0,-7.0
1597063254.8339448,83,482,434.2691955566406,1.0164119005203247,-4.0,18.0,-5.0,-3.0
1597063259.9394722,84,331,648.3736572265625,0.9829789996147156,-6.0,-5.0,18.0,-8.0
1597063264.2630453,85,207,-552.883056640625,0.986829400062561,18.0,-8.0,-8.0,-7.0
1597063268.481701,86,281,222.83790588378906,0.954824686050415,-6.0,-8.0,18.0,-7.0
1597063274.6855521,87,396,342.69598388671875,1.003167986869812,-6.0,-5.0,18.0,-3.0
1597063279.155215,88,235,-353.5375671386719,1.0203831195831299,18.0,-8.0,-7.0,-8.0
1597063283.00838,89,260,-467.06982421875,1.0072520971298218,-6.0,-8.0,18.0,-6.0
1597063289.3720307,90,347,2308.806640625,0.9280746579170227,-8.0,-5.0,-7.0,18.0
1597063296.383493,91,445,390.1952209472656,1.0004979372024536,-3.0,-7.0,-8.0,18.0
1597063300.7676225,92,272,571.9638671875,0.9646978974342346,-7.0,-6.0,18.0,-7.0
1597063307.0902495,93,415,143.4630889892578,1.0174857378005981,-3.0,-6.0,-7.0,18.0
1597063310.706367,94,256,752.4061279296875,0.9951344132423401,-8.0,18.0,-6.0,-7.0
1597063319.5334418,95,560,-34.132999420166016,1.019535779953003,18.0,-8.0,-3.0,-6.0
1597063326.1960597,96,425,195.02752685546875,0.9944800734519958,-3.0,-3.0,-3.0,18.0
1597063330.4801424,97,272,-711.96142578125,0.9363763332366943,-6.0,-8.0,-6.0,18.0
1597063337.2853553,98,358,303.0545959472656,0.9673050045967102,-8.0,18.0,-6.0,-5.0
1597063347.4143457,99,432,606.14306640625,0.976855456829071,-3.0,-4.0,-7.0,18.0
1597063356.161655,100,489,289.8294372558594,0.9971017837524414,-3.0,-5.0,-5.0,18.0
1597063361.1848693,101,288,3265.732421875,0.9987063407897949,-8.0,-7.0,-6.0,18.0
1597063367.867311,102,361,12.869315147399902,0.9935213923454285,18.0,-8.0,-3.0,-8.0
1597063374.6772544,103,316,874.2577514648438,0.9698371291160583,-8.0,-6.0,18.0,-8.0
1597063383.387197,104,456,99.0443344116211,0.9682176113128662,-8.0,-7.0,18.0,-3.0
1597063390.9585097,105,329,113.61750793457031,0.9937092661857605,-5.0,18.0,-7.0,-8.0
1597063397.9219294,106,403,-49.870418548583984,1.0067737102508545,18.0,-8.0,-5.0,-3.0
1597063406.6428192,107,512,-129.22625732421875,0.9852080941200256,-5.0,-3.0,-6.0,18.0
1597063412.7436216,108,326,913.6984252929688,0.968174397945404,-8.0,-8.0,18.0,-6.0
1597063421.2454362,109,443,-8.37071704864502,0.9879735708236694,18.0,-4.0,-5.0,-4.0
1597063425.6587343,110,219,-444.54620361328125,0.988248884677887,-6.0,18.0,-7.0,-8.0
1597063433.6955664,111,422,-111.86542510986328,1.0123740434646606,18.0,-7.0,-8.0,-8.0
1597063438.6045015,112,323,67.27811431884766,0.9665522575378418,-8.0,-5.0,-7.0,18.0
1597063444.008186,113,334,-176.14443969726562,0.9889470338821411,18.0,-8.0,-8.0,-7.0
1597063448.391795,114,280,1971.431396484375,0.9527106881141663,-8.0,-7.0,-5.0,18.0
1597063453.5073001,115,301,-121.39639282226562,1.0023010969161987,18.0,-6.0,-8.0,-8.0
1597063459.3467436,116,344,-237.32943725585938,1.0208879709243774,18.0,-8.0,-8.0,-5.0
1597063466.6727731,117,455,576.2706909179688,0.9834175109863281,-5.0,18.0,-3.0,-4.0
1597063477.0646796,118,557,733.9446411132812,0.9853670597076416,-5.0,-5.0,18.0,-7.0
1597063484.2247,119,423,70.3565444946289,0.98256516456604,-5.0,18.0,-8.0,-3.0
1597063491.7159038,120,430,53.05177688598633,0.9277040362358093,-7.0,18.0,-3.0,-6.0
1597063501.3041213,121,526,198.19923400878906,1.0240721702575684,18.0,-5.0,-3.0,-7.0
1597063507.012181,122,333,483.7835388183594,0.9396740794181824,-5.0,-8.0,-6.0,18.0
1597063513.9290142,123,375,632.5504150390625,1.0054389238357544,-5.0,-5.0,-7.0,18.0
1597063521.8389425,124,452,255.06546020507812,0.9779224395751953,-3.0,-4.0,18.0,-7.0
1597063529.392405,125,443,-53.97105407714844,1.0410760641098022,18.0,-3.0,-7.0,-3.0
1597063533.3282425,126,213,-355.8365478515625,1.0101696252822876,18.0,-8.0,-7.0,-6.0
1597063539.3129075,127,386,549.5562744140625,0.9938331842422485,-4.0,-4.0,18.0,-6.0
1597063544.2740014,128,308,899.006591796875,0.9736030101776123,-8.0,-7.0,18.0,-7.0
1597063550.7387185,129,417,1430.6351318359375,1.005386233329773,-8.0,18.0,-3.0,-7.0
1597063563.351549,130,510,1659.2744140625,0.9609867930412292,-6.0,-5.0,-5.0,18.0
1597063569.6260529,131,376,1082.30224609375,0.9643617272377014,-5.0,-7.0,18.0,-5.0
1597063574.9710708,132,298,1268.8236083984375,0.9938649535179138,-7.0,18.0,-3.0,-3.0
1597063580.3983004,133,392,30.00242805480957,1.0359022617340088,-8.0,-8.0,18.0,-5.0
1597063586.4241395,134,379,2435.544921875,0.9975811839103699,-8.0,-5.0,-3.0,18.0
1597063592.4104712,135,361,-163.83033752441406,1.0237202644348145,18.0,-6.0,-5.0,-5.0
