Episode,Steps,ActorLoss,CriticLoss,Reward
0,274,0.0013790332175193042,0.016182498448956622,3.0
1,275,0.001396492076191035,0.02046721192923459,4.0
2,276,0.0014350411019868393,0.020445922092683075,4.0
3,374,0.0016133273182247572,0.02600393703277098,7.0
4,236,0.001704785661077348,0.03829211356528735,8.0
5,354,0.0013942316156091159,0.011488551031903358,2.0
6,249,0.0013939412890458442,0.01883334403176863,3.0
7,364,0.001488435445455732,0.01533018580668575,3.0
8,647,0.001543578603254542,0.018770961882618516,8.0
9,370,0.0014797444795132488,0.019874902401824254,5.0
10,387,0.0014461509159041776,0.017146029675653738,4.0
11,371,0.0015414453430397492,0.02260017034037897,6.0
12,405,0.001547050075950446,0.022041626200999743,5.0
13,310,0.001451660473380358,0.012763827798828002,2.0
14,526,0.0014558124166520264,0.00950268109261763,3.0
15,343,0.0013812022832148973,0.017154919271392656,2.0
16,237,0.0016164005663293073,0.02203151876036125,4.0
17,395,0.001613392875400148,0.02447001009802275,8.0
18,435,0.0014339995003123393,0.016341132679204833,4.0
19,362,0.0016083949327839343,0.02899973164441177,8.0
20,223,0.0015784262913391997,0.019167931892412126,3.0
21,341,0.0014037500132869415,0.014627636986568876,3.0
22,428,0.001371743650367118,0.010015282379550355,2.0
23,550,0.0014835062335160647,0.01116657090458003,2.0
24,377,0.001588467254108238,0.026288533044746765,8.0
25,410,0.001502628440446243,0.021468148653100178,6.0
26,253,0.00124178773984902,0.016435566273602573,3.0
27,497,0.0014912572172161198,0.009244825349937022,2.0
28,482,0.001510351934930101,0.021778631290706858,7.0
29,459,0.0014314012975312266,0.015899076992909635,4.0
30,359,0.0015729603534019592,0.029689454164843705,8.0
31,359,0.0013995650730259238,0.015547867864370346,3.0
32,370,0.0015914167982299585,0.029058265786718676,8.0
33,393,0.0014189024628839116,0.015407869094655713,3.0
34,244,0.0013976122775557832,0.018623355226438553,3.0
35,255,0.001426339058168963,0.013455263218458961,2.0
36,337,0.001299052996677001,0.012044729040355286,2.0
37,380,0.0014825293034511178,0.0242735025521956,6.0
38,400,0.0015642016183119267,0.02463685441762209,8.0
39,479,0.001484700960801265,0.021136444800830833,7.0
40,413,0.001400500172907013,0.013472353105972234,3.0
41,345,0.001471793785205354,0.020207473398118778,4.0
42,419,0.0013747226940312362,0.013810916988263552,3.0
43,363,0.001379269344562834,0.013056804572255158,2.0
44,455,0.0013206959405279422,0.011690339740816054,2.0
45,356,0.001410265913588947,0.019009661431727786,4.0
46,315,0.0012468211101515898,0.016831425873060076,3.0
47,456,0.0012804522902067554,0.010667465888617332,2.0
48,548,0.0010923840951881487,0.01193709579044885,2.0
49,515,0.0011539245196120831,0.01308968281282962,2.0
50,684,0.0009508527453160948,0.01138188424166183,3.0
51,532,0.0008144158096651413,0.010742941997329095,2.0
52,494,0.0007033185006603825,0.013720635143730805,2.0
53,310,0.0007969437764146395,0.013133277191269782,2.0
54,407,0.0005860299335939109,0.01274552146837811,2.0
55,454,0.0004883940109320494,0.01592492832420681,2.0
56,643,0.00030151483608072284,0.012967398804416923,2.0
57,543,0.00024853596547091104,0.009894402262036094,2.0
58,350,0.0002268307716959888,0.012938114500471524,2.0
59,422,0.0003422757358123632,0.012837328873045072,2.0
60,464,0.00016635478800316347,0.011401972139318442,2.0
61,318,0.00028381612781162884,0.015461669239045689,2.0
62,394,0.0001177867576606687,0.012115728097665241,2.0
63,330,0.00021030345541283058,0.01766665466583976,2.0
64,308,0.00021857528409699708,0.013456144243140112,2.0
65,320,0.0002010489753274669,0.013616629887837916,2.0
66,348,0.00020178354608869158,0.011773780408454523,2.0
67,263,0.00023426634529313364,0.01333335476144865,2.0
68,589,0.00012085759197435885,0.009065733462768165,2.0
69,298,0.0001952265037527236,0.015271546344129031,2.0
70,655,8.570140888260185e-05,0.007330134802476595,2.0
71,449,0.00016331196000055672,0.012569113120121388,2.0
72,358,0.00013036069845818614,0.012085663620382547,2.0
73,469,0.00010821240603559721,0.010429240242917654,2.0
74,342,0.0001266313350067337,0.012056916383332,2.0
75,287,0.00016854100745418844,0.01393606494917479,2.0
76,736,0.00014395795521446198,0.012687685575498186,3.0
77,262,0.00017305758024642746,0.013194397164736199,2.0
78,382,0.00011998635103384518,0.012900936528820916,2.0
79,326,0.00013913178493963263,0.010802749574378682,2.0
80,422,0.0001090436737029458,0.01280611145455761,2.0
81,335,0.00015251957974309768,0.010983289344542062,2.0
82,223,0.00019864403920326066,0.01502669678641809,2.0
83,413,0.0001479784251798978,0.01096166328010634,2.0
84,323,0.00013351381009061943,0.012441723293195199,2.0
85,299,0.00016209044099887128,0.012916615886931436,2.0
86,320,0.00013973722172835323,0.00875094928778708,2.0
87,436,0.00011389280988636312,0.011822047681812572,2.0
88,441,0.00010556293012843707,0.012370401653387243,2.0
89,325,0.00013788253304972806,0.011110489735236534,2.0
90,220,0.00019963385094673536,0.012719521775249053,2.0
91,306,0.0001708556960882864,0.0118903954835986,2.0
92,612,0.00010472850120769936,0.008681306417641881,2.0
93,749,6.0379389513709114e-05,0.01060170714727271,2.0
94,240,0.00017725101224262593,0.012350281607359648,2.0
95,211,0.00020630994661332075,0.015199107457817449,2.0
96,524,8.616283079732057e-05,0.008868796228811515,2.0
97,404,0.00011137821158147538,0.01170332547240328,2.0
98,470,9.687639345662909e-05,0.010072156447580362,2.0
99,344,0.00012732350664469607,0.010334575995477999,2.0
100,382,0.00019172362373189158,0.0115058878561633,2.0
101,590,9.376370921927446e-05,0.00720929061531255,2.0
102,249,0.00018317628532768358,0.01425418338502746,2.0
103,279,0.00016094468907133344,0.01135197456585624,2.0
104,341,0.00012897013540242712,0.01216266177529114,2.0
105,998,5.589552206138363e-05,0.006939432728393582,2.0
106,393,0.00011692495872753644,0.012130851793380184,2.0
107,363,0.00011465565207045174,0.012184490485645358,2.0
108,252,0.00017799170914795722,0.013373467376426099,2.0
109,350,0.00012213165024442266,0.012804057441119636,2.0
110,866,5.578343388523135e-05,0.007907521266245023,2.0
111,403,0.00010746222164255721,0.010625276719185318,2.0
112,661,6.733652234657896e-05,0.010593407506295078,2.0
113,370,0.0001461751429667709,0.010323256400187273,2.0
114,434,0.00014180314946638499,0.009723903642417991,2.0
115,333,0.00013131154598788718,0.012659065728145721,2.0
116,418,0.0001105317475123363,0.011380836195490684,2.0
117,395,0.00011295056844201272,0.009871895772794003,2.0
118,361,0.00012502816817144225,0.014210366336964174,2.0
119,251,0.00017650707560818433,0.012926961531847775,2.0
120,270,0.00016079736780393768,0.011526763604746925,2.0
121,315,0.00014096248926090906,0.011830601037021667,2.0
122,264,0.00015577249588457934,0.01224433186915562,2.0
123,273,0.00015682937460716637,0.015421795621241406,2.0
124,376,0.00012176564892891951,0.009623235215413127,2.0
125,401,0.00010283559989384775,0.011588304665315886,2.0
126,319,0.00014475319912522004,0.012008366261121341,2.0
127,347,0.00015500851332809812,0.012524821462716253,2.0
128,453,9.450467801600357e-05,0.010632804580542688,2.0
129,388,0.00011273554479885792,0.012739690141896381,2.0
130,356,0.00011925375568881883,0.01040234802071047,2.0
131,305,0.00014979847203337203,0.012221679671621714,2.0
132,349,0.00012035235584854414,0.014138788616626301,2.0
133,462,0.00012311966709279112,0.01013067676746226,2.0
134,362,0.00011680994387127558,0.012407495417035293,2.0
135,325,0.00013201578313853064,0.011948739295968642,2.0
136,359,0.00014465559866482604,0.011850508097247909,2.0
137,262,0.0001701114156067881,0.011895914967278487,2.0
138,447,9.665144669347184e-05,0.011028958105334233,2.0
139,279,0.00016090611197951376,0.013483067727430747,2.0
140,250,0.00015807139562016914,0.014833426157012582,2.0
141,356,0.00012709565793129213,0.012211152636236773,2.0
142,245,0.00017459504228846916,0.011051384161929695,2.0
143,334,0.00012968032184401413,0.014227743357807554,2.0
144,579,7.445160336877544e-05,0.008116003222416101,2.0
145,706,6.269505005133694e-05,0.009490586492752725,2.0
146,671,9.313640169038476e-05,0.00810413495616657,2.0
147,288,0.00014562051030895005,0.011888213268119015,2.0
148,353,0.0001628540240105804,0.012757501831389014,2.0
149,252,0.00016241500304794325,0.013579522147160282,2.0
150,310,0.00014206083174727726,0.01161744173075403,2.0
151,227,0.00019911865188939498,0.014743600953534443,2.0
152,491,9.382367517323075e-05,0.009263787133137405,2.0
153,307,0.00015490430771871247,0.014114319780653386,2.0
154,319,0.0001345943135712107,0.012400680692387646,2.0
155,428,0.00010798739603952977,0.01088478955305312,2.0
156,374,0.0001153835380147968,0.009695520253483464,2.0
157,421,0.00010490449885499744,0.015245087643877345,2.0
