0,249,0.0013687090656484466,0.009404309694140151,2.0
1,374,0.001594766412916429,0.022119156567210658,8.0
2,392,0.0013975110000037417,0.07219247099573879,3.0
3,287,0.0013579913019121524,0.05436733774940908,2.0
4,473,0.0015014940429770292,0.039464391973507165,8.0
5,323,0.001412243024379753,0.10675005778147276,2.0
6,303,0.0013635737987438051,0.04033039080658824,3.0
7,348,0.001536404078387409,0.0741175755451668,5.0
8,306,0.00144562019747408,0.0598662739405828,2.0
9,345,0.0015950031524551087,0.04666192868157059,8.0
10,417,0.0015241560041547107,0.0452345152805401,7.0
11,364,0.001512846232719392,0.05609763187079629,7.0
12,449,0.0015098932572538842,0.06062931919072545,5.0
13,491,0.0015536706397677876,0.03839042836630967,6.0
14,337,0.0013999061863482528,0.02099253465197943,2.0
15,281,0.0014590931794476892,0.025076230898863364,3.0
16,323,0.0015906487928916795,0.035999591688049025,8.0
17,353,0.0015377300242674417,0.039319882352082856,5.0
18,294,0.0015412857787696277,0.026193794248636087,4.0
19,736,0.0015121434110409134,0.01431482063329935,6.0
20,289,0.0015110683411514471,0.028619967331847074,3.0
21,368,0.0014638460706919432,0.014184359092249233,4.0
22,380,0.0015998502127139976,0.03327130447937709,8.0
23,252,0.0014136445298347446,0.025904666665097928,3.0
24,372,0.0014458635761853188,0.008785981515645915,3.0
25,262,0.0014723825254228733,0.022700104263559708,4.0
26,341,0.0014001593864973515,0.009429490473422258,2.0
27,605,0.001531797407333516,0.013137093754436844,8.0
28,369,0.0014107950766214996,0.021071877248017908,3.0
29,279,0.001301892373817689,0.012704901496372944,2.0
30,461,0.001535946198227995,0.01829284240231253,6.0
31,280,0.0014496744327646281,0.011445326872327704,3.0
32,347,0.0014842040729453998,0.0070234843283412274,3.0
33,337,0.0015276336520136464,0.016878934242248754,6.0
34,411,0.001431884022017175,0.026694520963387314,2.0
35,292,0.0013917326251019354,0.028372927855265864,2.0
36,494,0.0015539516834353628,0.018698800819933983,8.0
37,355,0.0015101016905735916,0.025875521210965532,7.0
38,309,0.0013866254541432203,0.01925757567364952,2.0
39,336,0.0015598829361676639,0.031041276809617102,8.0
40,229,0.0013186583645218846,0.04673559262148332,3.0
41,276,0.0013162254295109408,0.02155669025973136,2.0
42,407,0.0015020962067735576,0.0263697889867206,5.0
43,264,0.001740395114404347,0.033015754984375284,8.0
44,333,0.0015544724963918641,0.036126383279028035,7.0
45,382,0.0015624464131131065,0.03136165706982639,8.0
46,567,0.0014655880360639074,0.010082061166557181,2.0
47,408,0.0014981487161005098,0.01885574152571307,2.0
48,431,0.001561977125903086,0.015518586337342235,8.0
49,373,0.0015070001387484271,0.02682519904729772,7.0
50,523,0.0015039825927729703,0.014235575984102493,5.0
51,269,0.0014603501843586286,0.02138366586053739,4.0
52,297,0.0015080698173154485,0.017067204567277745,4.0
53,865,0.0014968886266252554,0.012282903489737707,5.0
54,385,0.0013698325589202442,0.007701899413700372,2.0
55,308,0.0015914908673783596,0.016507772076374157,4.0
56,313,0.0014885870454172357,0.016241959599930862,4.0
57,366,0.0015369581269822975,0.019494880323611657,7.0
58,323,0.0014198964848053345,0.01648682122017708,2.0
59,223,0.0014106067077093861,0.013661837001127587,2.0
60,183,0.0013195725661687187,0.02069318707795563,2.0
61,324,0.001420786038018119,0.013066621569571257,4.0
62,172,0.0018671598491193943,0.07818856710547722,8.0
63,271,0.001491213487151914,0.025446621268567664,4.0
64,305,0.0015432435866506373,0.029644912840149862,5.0
65,399,0.0015026417416158626,0.0148256665169093,4.0
66,251,0.001466640261970312,0.020064987601294687,4.0
67,348,0.0013853908909870118,0.017246307397489096,4.0
68,471,0.0014718459116298934,0.015612530434750981,5.0
69,538,0.001476474418772253,0.007805981732711676,4.0
70,349,0.0014003248295525255,0.017338977542354028,4.0
71,329,0.0014173597066258405,0.00668818535780074,2.0
72,400,0.001552733724238351,0.022741144689737213,8.0
