Episode,Steps,ActorLoss,CriticLoss,Reward
73,336,0.006094575393944979,0.009258780628442764,-5.0
74,347,0.006092568393796682,0.012427546083927155,18.0
75,296,0.006097002420574427,0.0330929309129715,18.0
76,435,0.006094460375607014,0.11227858066558838,-7.0
77,385,0.0060992855578660965,0.01845530793070793,-7.0
78,232,0.006104132626205683,0.006773456931114197,-8.0
79,401,0.0061012874357402325,0.030845075845718384,18.0
80,291,0.00609549880027771,0.008770092390477657,-7.0
81,335,0.006093613337725401,0.004766881465911865,-3.0
82,762,0.006102697923779488,0.0239713117480278,-5.0
83,341,0.0060859802179038525,0.016659706830978394,18.0
84,418,0.0061006988398730755,0.018851034343242645,-5.0
85,393,0.006094320211559534,0.1515086591243744,18.0
86,554,0.0060989754274487495,0.013977311551570892,-5.0
87,292,0.006103855557739735,0.018481194972991943,-4.0
88,561,0.006093061063438654,0.055795758962631226,-5.0
89,241,0.006098846904933453,0.0013534948229789734,-7.0
90,384,0.006109267007559538,0.013666223734617233,-7.0
91,362,0.006095782853662968,0.014944673515856266,-8.0
92,351,0.0060941907577216625,0.08271021395921707,-7.0
93,243,0.006094533950090408,0.017701521515846252,18.0
94,305,0.006101740058511496,0.05146902799606323,-6.0
95,273,0.006094115786254406,0.20890569686889648,-5.0
96,455,0.006102614104747772,0.046275269240140915,-8.0
97,392,0.006090552546083927,0.021900136023759842,-5.0
98,362,0.006094017997384071,0.003649262711405754,-8.0
99,303,0.006093963049352169,0.058100029826164246,18.0
100,488,0.006093892734497786,0.2768441140651703,18.0
101,301,0.006096949800848961,0.05445483699440956,18.0
102,411,0.006092463154345751,0.002154913730919361,-5.0
103,298,0.006093214266002178,0.014111414551734924,-8.0
104,416,0.006106261629611254,0.018982606008648872,-3.0
105,292,0.006102500483393669,0.02756984904408455,-6.0
106,522,0.006098620593547821,0.013887681066989899,-3.0
107,279,0.006093532778322697,0.016532860696315765,-7.0
108,386,0.006088543683290482,0.0007944256067276001,-3.0
109,469,0.006099137011915445,0.012939296662807465,-8.0
110,334,0.006096902769058943,0.02271948754787445,-7.0
111,320,0.0060933721251785755,0.04723621904850006,-5.0
112,366,0.0060933236964046955,0.07955719530582428,18.0
113,280,0.0061005535535514355,0.02742922306060791,18.0
114,485,0.006103879306465387,0.02242255210876465,-7.0
115,341,0.006104953121393919,0.024124089628458023,-8.0
116,354,0.006093130446970463,0.11797375977039337,18.0
117,411,0.0060965754091739655,0.05614916980266571,-8.0
118,318,0.006099269259721041,0.005925297737121582,-8.0
119,253,0.006086314562708139,0.03441847860813141,18.0
120,297,0.006100005935877562,0.003413371741771698,18.0
121,217,0.00609682546928525,0.0016848891973495483,-8.0
122,498,0.0060928985476493835,0.020125631242990494,-3.0
123,340,0.0061013721860945225,0.025812149047851562,18.0
124,284,0.006101522129029036,0.009103059768676758,-6.0
125,268,0.006098361685872078,0.0006964802742004395,18.0
126,432,0.006097142118960619,0.05131595581769943,18.0
127,297,0.006095637567341328,0.01994878053665161,18.0
128,362,0.0060869138687849045,0.02765543758869171,18.0
129,761,0.006107119377702475,0.013068392872810364,-3.0
130,449,0.006103164982050657,0.026376686990261078,-5.0
131,331,0.006104028783738613,0.03464357554912567,-8.0
132,371,0.006095767952501774,0.032788023352622986,18.0
133,305,0.006088565569370985,0.0021764039993286133,18.0
134,436,0.006092655006796122,0.14126747846603394,-3.0
135,350,0.00609262241050601,0.2828156054019928,18.0
136,285,0.0060941921547055244,0.0047754645347595215,18.0
137,373,0.006106007844209671,0.07058897614479065,18.0
138,285,0.006108987145125866,0.0024366378784179688,-7.0
139,309,0.006101076956838369,0.0012481510639190674,-7.0
140,318,0.006105134263634682,0.019818544387817383,-8.0
141,319,0.006092424970120192,0.3360495865345001,-4.0
142,219,0.006091577932238579,0.055044323205947876,-7.0
143,281,0.0060928198508918285,0.0016364753246307373,18.0
144,361,0.006091512739658356,0.03321385383605957,-6.0
145,341,0.006099905353039503,0.006008028984069824,18.0
146,338,0.006092256400734186,0.2883129417896271,18.0
147,293,0.006105778738856316,0.04782909154891968,-8.0
148,527,0.0061142295598983765,0.007120072841644287,-4.0
149,296,0.0060850707814097404,0.05101940035820007,-6.0
150,295,0.006096298340708017,0.02959790825843811,-8.0
151,325,0.006092080846428871,0.21047106385231018,-6.0
152,281,0.006092033348977566,0.37246817350387573,-6.0
153,369,0.006095018703490496,0.034529149532318115,-8.0
154,358,0.006091907154768705,0.24039730429649353,-5.0
155,251,0.006102211773395538,0.018555045127868652,-3.0
156,350,0.006104207597672939,0.007467210292816162,-6.0
157,336,0.006089240312576294,0.02190577983856201,18.0
158,631,0.0060967267490923405,0.034189462661743164,18.0
159,328,0.006092424970120192,0.011246979236602783,-6.0
160,242,0.006091544404625893,0.3570563793182373,18.0
161,244,0.006096140947192907,0.01957717537879944,-6.0
162,309,0.0060934824869036674,0.06107902526855469,18.0
163,261,0.006085476838052273,0.007403165102005005,-7.0
164,618,0.00610116682946682,0.02818244695663452,-3.0
165,296,0.006092918571084738,0.016420602798461914,-8.0
166,244,0.006095274817198515,0.016004860401153564,18.0
167,365,0.006107000634074211,0.03547966480255127,18.0
168,242,0.00609719380736351,0.05026519298553467,-7.0
169,355,0.006098905578255653,0.0014456510543823242,-8.0
170,388,0.006091701798141003,0.03534314036369324,-4.0
171,314,0.006097251083701849,0.0021530985832214355,-5.0
172,263,0.006089125759899616,0.019211232662200928,18.0
173,251,0.006090984214097261,0.03281337022781372,18.0
174,289,0.006091007497161627,0.3691052794456482,-8.0
175,268,0.006085352040827274,0.03507363796234131,-3.0
176,490,0.006084989756345749,0.016666054725646973,-7.0
177,321,0.006090881768614054,0.455763041973114,-8.0
178,381,0.006097403820604086,0.06072014570236206,18.0
179,272,0.006090759299695492,0.3499795198440552,18.0
180,414,0.006095997057855129,0.0005111098289489746,-6.0
181,348,0.0060944994911551476,0.03146392107009888,18.0
182,593,0.006090540438890457,0.5239213109016418,-4.0
183,271,0.0060904561541974545,0.5316188931465149,-8.0
184,275,0.006093286443501711,0.03570854663848877,-7.0
185,338,0.006072717253118753,0.06930756568908691,18.0
186,324,0.006093937903642654,0.04382741451263428,-5.0
187,306,0.006099374499171972,0.016096055507659912,-7.0
188,444,0.006090038921684027,0.56319260597229,-8.0
189,372,0.006093938834965229,0.02722221612930298,18.0
190,370,0.006111337803304195,0.12395244836807251,-6.0
191,310,0.006103126332163811,0.017278313636779785,-5.0
192,330,0.0060953740030527115,0.014509379863739014,18.0
193,322,0.0060897027142345905,0.48128944635391235,-3.0
194,438,0.006110940594226122,0.04638391733169556,18.0
195,396,0.0060934750363230705,0.011762619018554688,-4.0
196,553,0.0060895150527358055,0.559990644454956,-3.0
197,377,0.0061010452918708324,0.004222989082336426,18.0
198,268,0.006099587772041559,0.02730885148048401,-8.0
199,366,0.0061006247997283936,0.03251349925994873,-5.0
200,334,0.006104042287915945,0.02695104479789734,-7.0
201,558,0.006089166272431612,0.29801416397094727,-3.0
202,474,0.006101198494434357,0.0172843337059021,18.0
203,388,0.006104455795139074,0.01947563886642456,-5.0
204,759,0.006088947411626577,0.3917728662490845,-4.0
205,266,0.006096282042562962,0.0008019804954528809,-7.0
206,303,0.006097158417105675,0.014542490243911743,-8.0
207,367,0.0060951285995543,0.021614938974380493,-6.0
208,306,0.006104700267314911,0.02526646852493286,-6.0
209,416,0.006094041280448437,0.06745967268943787,-6.0
210,347,0.006103006657212973,0.025149405002593994,-8.0
211,316,0.00609186664223671,0.039942026138305664,-5.0
212,366,0.006088425405323505,0.41574710607528687,-3.0
213,447,0.006100724451243877,0.02979201078414917,-5.0
214,346,0.006093479227274656,0.02533668279647827,-6.0
215,320,0.006088196765631437,0.5502355098724365,-4.0
216,326,0.006088100839406252,0.4935450553894043,-7.0
217,215,0.006105923093855381,0.016708016395568848,-7.0
218,375,0.006097626872360706,0.08123064041137695,-8.0
219,269,0.006090232636779547,0.047105491161346436,-8.0
220,375,0.006104592699557543,0.0032657384872436523,-5.0
221,350,0.0060912431217730045,0.01332789659500122,18.0
222,408,0.006087545305490494,0.5563277006149292,18.0
223,1234,0.006100144237279892,0.013148903846740723,18.0
224,253,0.006095486227422953,0.07323300838470459,-6.0
225,506,0.006104211322963238,0.0014382004737854004,-5.0
226,255,0.006093624047935009,0.007174134254455566,-5.0
227,270,0.006086922250688076,0.040064096450805664,-6.0
228,313,0.006096536293625832,0.02239704132080078,18.0
229,379,0.006092887371778488,0.016166627407073975,-8.0
230,327,0.006089786067605019,0.004039347171783447,-7.0
231,392,0.006086927372962236,0.7474402189254761,-6.0
232,353,0.006086848210543394,0.6173186302185059,-8.0
233,315,0.006091403774917126,0.02432727813720703,18.0
234,347,0.006086635868996382,0.5270243883132935,-7.0
235,329,0.006080080755054951,0.03301405906677246,-5.0
236,402,0.006103817839175463,0.015040874481201172,-6.0
237,272,0.006086296867579222,0.715782105922699,18.0
238,357,0.006086169742047787,0.6924490928649902,18.0
239,540,0.006086010951548815,0.5733628273010254,-6.0
240,360,0.006101354956626892,0.015524864196777344,-8.0
241,468,0.006090362556278706,0.029211461544036865,-3.0
242,316,0.006085522472858429,0.30729222297668457,-8.0
243,442,0.006087706424295902,0.0031371712684631348,-3.0
244,419,0.006105796899646521,0.049235761165618896,-7.0
245,320,0.006096026860177517,0.003679931163787842,-6.0
246,372,0.0060906605795025826,0.0007532238960266113,-3.0
247,233,0.006108911707997322,0.028047144412994385,-7.0
248,367,0.006085699424147606,0.012404024600982666,18.0
249,364,0.006088955793529749,0.07101964950561523,-5.0
250,298,0.006084500811994076,0.20680932700634003,18.0
251,331,0.006083368323743343,0.015076100826263428,-5.0
252,349,0.0060923220589756966,0.02173835039138794,-8.0
253,425,0.006122913211584091,0.015169501304626465,-7.0
254,422,0.00608409196138382,0.5029326677322388,-3.0
255,202,0.00608396902680397,0.5627443790435791,-8.0
256,274,0.006091621704399586,0.0717095136642456,-8.0
257,423,0.006099816411733627,0.05794018507003784,-5.0
258,261,0.006089039612561464,0.021254658699035645,-7.0
259,312,0.006083420477807522,0.38102227449417114,18.0
260,377,0.006097638513892889,0.07993119955062866,-6.0
261,396,0.006084626540541649,0.0009701848030090332,-6.0
262,426,0.006080085411667824,0.0034148991107940674,-3.0
263,285,0.006102687679231167,0.0060783326625823975,-7.0
264,369,0.006099766585975885,0.0009427666664123535,-7.0
265,391,0.006110712885856628,0.0063301920890808105,18.0
266,251,0.00608811154961586,0.08257192373275757,-8.0
267,340,0.006089494563639164,0.030851244926452637,-6.0
268,431,0.006082490552216768,0.3947124481201172,-5.0
269,438,0.00609926600009203,0.008088260889053345,-6.0
270,275,0.006097831763327122,0.011325716972351074,-8.0
271,343,0.0061026099137961864,0.04813903570175171,-4.0
272,299,0.006096739321947098,0.01616966724395752,-8.0
273,314,0.006082053296267986,0.23860982060432434,-7.0
274,429,0.006105363368988037,0.022326290607452393,-4.0
275,324,0.006081222556531429,0.026221871376037598,-5.0
276,249,0.006095355376601219,0.01975029706954956,-5.0
277,448,0.0060816495679318905,0.15763196349143982,-5.0
278,249,0.006100670900195837,0.0349956750869751,-8.0
279,537,0.006094727665185928,0.0038566291332244873,-4.0
280,508,0.006081335246562958,0.447170227766037,-6.0
281,330,0.006101561710238457,0.008541285991668701,-8.0
282,625,0.006084748078137636,0.011723220348358154,-3.0
283,378,0.006098504643887281,0.006811022758483887,-7.0
284,361,0.00608084024861455,0.33595767617225647,-3.0
285,270,0.006092448718845844,0.019962072372436523,-5.0
286,262,0.006080508232116699,0.10988786816596985,-6.0
287,328,0.00608918908983469,0.0512620210647583,-4.0
288,824,0.006082671694457531,0.008291125297546387,-3.0
289,344,0.006079872604459524,0.3080759048461914,-7.0
290,557,0.006079615093767643,0.5271162390708923,18.0
291,289,0.006079302169382572,0.4234302341938019,-8.0
292,339,0.0060789440758526325,0.44469597935676575,-6.0
293,518,0.006086586508899927,0.0285494327545166,-4.0
294,319,0.006078176200389862,0.2121509611606598,-6.0
295,409,0.006078694481402636,0.045725345611572266,18.0
296,414,0.00607736362144351,0.16104573011398315,18.0
297,303,0.006081561557948589,0.007078826427459717,-5.0
298,223,0.006077695172280073,0.011381864547729492,-6.0
299,285,0.006076107732951641,0.2601509392261505,18.0
300,464,0.006094432435929775,0.027100443840026855,18.0
301,424,0.006090689916163683,0.04075443744659424,-5.0
302,433,0.006105103995651007,0.009493708610534668,-7.0
303,316,0.006074647419154644,0.6211063861846924,-7.0
304,357,0.006098377052694559,0.0428011417388916,18.0
305,406,0.0060738991014659405,0.5076708793640137,-5.0
306,268,0.006078094244003296,0.0269545316696167,-8.0
307,492,0.006082209292799234,0.027565419673919678,18.0
308,473,0.00607258640229702,0.6345323324203491,-5.0
309,405,0.0061097233556210995,0.012127041816711426,-3.0
310,286,0.0060867746360599995,0.03006136417388916,-5.0
311,455,0.006095134187489748,0.00949627161026001,18.0
312,508,0.006084342487156391,0.027005672454833984,-3.0
313,322,0.006104642525315285,0.03486430644989014,-5.0
314,334,0.006089997477829456,0.0789528489112854,-7.0
315,254,0.006096437573432922,0.031687021255493164,-7.0
316,471,0.006089037749916315,0.02471548318862915,18.0
317,334,0.006095293443650007,0.0036143064498901367,-8.0
318,332,0.006106505170464516,0.01191246509552002,-8.0
319,408,0.006107727065682411,0.030848383903503418,-7.0
320,386,0.006114918738603592,0.03035867214202881,18.0
321,310,0.00611215690150857,0.10651719570159912,-3.0
322,275,0.006077455822378397,0.02433145046234131,18.0
323,475,0.006090535316616297,0.05691349506378174,-6.0
324,450,0.0060989162884652615,0.09675532579421997,-3.0
325,248,0.006093906704336405,0.046560049057006836,-8.0
326,340,0.006103698629885912,0.024738788604736328,-8.0
327,321,0.006068806629627943,0.5472136735916138,-6.0
328,497,0.006088544148951769,0.05824136734008789,-6.0
329,441,0.006068537011742592,0.4472869634628296,-7.0
330,427,0.006087112240493298,0.012896895408630371,-7.0
331,276,0.0060882274992764,0.02951502799987793,-7.0
332,391,0.0061099654994904995,0.06501507759094238,-6.0
333,355,0.006089566741138697,0.026924312114715576,18.0
334,304,0.00610101455822587,0.02151310443878174,-8.0
335,417,0.006067520473152399,0.5344518423080444,-3.0
336,545,0.0060844700783491135,0.05322384834289551,-4.0
337,444,0.006066976580768824,0.5482195019721985,18.0
338,280,0.00609577214345336,0.0676417350769043,-3.0
339,569,0.006074715405702591,0.010819077491760254,-7.0
340,366,0.006065846420824528,0.3287050724029541,-7.0
341,361,0.006075070705264807,0.024852275848388672,-5.0
342,365,0.006064819637686014,0.4386916756629944,-5.0
343,340,0.006094645243138075,0.015379190444946289,-5.0
344,306,0.006098822690546513,0.0072782039642333984,-7.0
345,352,0.00607737572863698,0.0649871826171875,-5.0
346,385,0.006096179131418467,0.0398637056350708,-7.0
347,313,0.006096544209867716,0.03865891695022583,-8.0
348,317,0.00606177281588316,0.4028903841972351,-7.0
349,896,0.00610455172136426,0.04672205448150635,-5.0
350,302,0.006092622876167297,0.013233542442321777,-8.0
351,372,0.006096621043980122,0.04263770580291748,-7.0
352,376,0.006098631303757429,0.011459589004516602,-4.0
353,370,0.0060883620753884315,0.051734328269958496,18.0
354,791,0.006099417805671692,0.017860054969787598,-8.0
355,248,0.006096669007092714,0.04145920276641846,-8.0
356,236,0.00605855043977499,0.3565447926521301,-6.0
357,180,0.006077327765524387,0.04761850833892822,-7.0
358,230,0.006097149103879929,0.014766216278076172,-8.0
359,511,0.006102053914219141,0.02855968475341797,-5.0
360,335,0.00609569763764739,0.18051624298095703,18.0
361,397,0.006091711577028036,0.025150418281555176,-6.0
362,256,0.006079719867557287,0.06548917293548584,-6.0
363,202,0.006094788201153278,0.010295391082763672,-8.0
364,369,0.0060551767237484455,0.41879236698150635,18.0
365,294,0.0060814544558525085,0.0006110668182373047,-7.0
366,304,0.00605388730764389,0.7894102334976196,18.0
367,355,0.00609683757647872,0.045946359634399414,-7.0
368,244,0.006052152719348669,0.2970765233039856,-8.0
369,640,0.006051084958016872,0.48109138011932373,18.0
370,368,0.006060865242034197,0.0234835147857666,-6.0
371,394,0.006048572715371847,0.6551187634468079,-4.0
372,347,0.006088379770517349,0.026085972785949707,-7.0
373,259,0.006045827642083168,0.6394193768501282,-8.0
374,254,0.006062411703169346,0.0020575523376464844,-7.0
375,228,0.006123642437160015,0.0623401403427124,-7.0
376,312,0.00612323172390461,0.021990418434143066,-5.0
377,407,0.0061088744550943375,0.07534265518188477,-4.0
378,235,0.0060863192193210125,0.027090907096862793,-8.0
379,363,0.006090744398534298,0.06702792644500732,-7.0
380,235,0.006078770384192467,0.00992119312286377,-8.0
381,346,0.006067729089409113,0.0054132938385009766,-3.0
382,250,0.00611293176189065,0.046445369720458984,-7.0
383,287,0.006110127549618483,0.0320056676864624,18.0
384,564,0.006032442208379507,0.6607656478881836,-3.0
385,486,0.006031120661646128,0.5484603047370911,-5.0
386,285,0.006101484876126051,0.02029287815093994,-5.0
387,326,0.006059172097593546,0.01047360897064209,-8.0
388,541,0.0061065093614161015,0.010962247848510742,18.0
389,444,0.0060241264291107655,0.7849057912826538,-5.0
390,319,0.0060650985687971115,0.04462277889251709,-6.0
391,240,0.006020134314894676,0.3309372663497925,-8.0
392,351,0.006069272756576538,0.05828583240509033,-5.0
393,399,0.006046624388545752,0.015456318855285645,-3.0
394,336,0.006080747582018375,0.00046646595001220703,18.0
395,437,0.006011264398694038,0.7737365961074829,-8.0
396,518,0.00600847601890564,0.7465707063674927,-6.0
397,196,0.006095553282648325,0.11333918571472168,-8.0
398,253,0.0061227488331496716,0.03421461582183838,-7.0
399,396,0.006073808763176203,0.18517613410949707,-8.0
400,249,0.0061269416473805904,0.12990105152130127,-7.0
401,442,0.006102072540670633,0.006240248680114746,-3.0
402,408,0.006089604925364256,0.0838388204574585,-3.0
403,224,0.005989092402160168,0.6239720582962036,-6.0
404,381,0.006120514590293169,0.04250633716583252,-8.0
405,235,0.006090354640036821,0.14069747924804688,-8.0
406,533,0.005980695132166147,0.13292181491851807,18.0
407,306,0.005976690910756588,0.19506216049194336,-6.0
408,286,0.006115546450018883,0.015580177307128906,-8.0
409,488,0.006086413282901049,0.027904033660888672,-5.0
410,332,0.006085526198148727,0.011118531227111816,-3.0
411,388,0.006096117198467255,0.07529115676879883,-5.0
412,321,0.005951613653451204,0.0558629035949707,-7.0
413,438,0.006113475654274225,0.017611265182495117,18.0
414,193,0.006089324131608009,0.010333538055419922,-8.0
415,348,0.005933045409619808,0.07348251342773438,-6.0
416,313,0.0060829357244074345,0.16077589988708496,-7.0
417,247,0.006079042796045542,0.053009748458862305,-8.0
418,352,0.006100865080952644,0.0006756782531738281,-8.0
419,273,0.006118084769695997,0.08284270763397217,-7.0
420,254,0.005897474009543657,0.21550917625427246,18.0
421,306,0.006116376258432865,0.04407763481140137,-8.0
422,393,0.006120467558503151,0.18272650241851807,-7.0
423,897,0.006085685454308987,0.025875210762023926,-4.0
424,426,0.00609172647818923,0.002662062644958496,-6.0
425,404,0.006052283104509115,0.06588983535766602,-8.0
426,443,0.005862281657755375,0.4919348955154419,-3.0
427,342,0.006105033215135336,0.021234750747680664,-7.0
428,340,0.006090187933295965,0.09525763988494873,-7.0
429,202,0.005845200270414352,0.453485369682312,-7.0
430,199,0.006113793235272169,0.13087213039398193,-8.0
431,434,0.0061165629886090755,0.059569597244262695,-8.0
432,199,0.006121128331869841,0.0457533597946167,18.0
433,328,0.00611306494101882,0.06804025173187256,-4.0
434,380,0.006087455432862043,0.08148360252380371,-5.0
435,535,0.006115923635661602,0.227167010307312,18.0
436,368,0.006115009542554617,0.05984807014465332,-6.0
437,532,0.006117524579167366,0.014674782752990723,-7.0
438,383,0.006089744623750448,0.040731191635131836,-7.0
439,347,0.00578722869977355,0.3967154026031494,-8.0
440,185,0.006114874966442585,0.020325064659118652,-8.0
441,367,0.006088920868933201,0.0017014741897583008,18.0
442,296,0.006123678293079138,0.01581430435180664,-7.0
443,560,0.00612054206430912,0.0007398128509521484,-7.0
444,249,0.006111373193562031,0.03837180137634277,-7.0
445,256,0.006092750001698732,0.11831867694854736,-6.0
446,539,0.006070679519325495,0.022713303565979004,-3.0
447,304,0.005750234238803387,0.24527883529663086,-8.0
448,272,0.006111837457865477,0.043055176734924316,18.0
449,272,0.006091976072639227,0.054046034812927246,-8.0
450,251,0.005726617295295,0.8370453119277954,-7.0
451,187,0.006069829687476158,0.07165610790252686,-8.0
452,398,0.00609197374433279,0.1531733274459839,-6.0
453,164,0.005691762547940016,0.9455612897872925,-8.0
454,298,0.006066120695322752,0.0106278657913208,-6.0
455,244,0.005660405382514,0.5189411640167236,-8.0
456,710,0.006091498304158449,0.0035251379013061523,-6.0
457,404,0.006082292180508375,0.04759478569030762,-8.0
458,346,0.006081809755414724,0.002362966537475586,-5.0
459,288,0.006112334318459034,0.07587337493896484,-7.0
460,350,0.006073096301406622,0.0846102237701416,-7.0
461,399,0.006062100641429424,0.04363811016082764,-8.0
462,316,0.0061250473372638226,0.031920790672302246,-6.0
463,243,0.006097679957747459,0.06588256359100342,-8.0
464,336,0.006080663297325373,0.3417375087738037,-8.0
465,353,0.005514834076166153,0.9331130981445312,-5.0
466,321,0.006069058086723089,0.005880117416381836,-5.0
467,206,0.005474884994328022,1.0724222660064697,-8.0
468,347,0.005443942733108997,0.7718850374221802,-5.0
469,334,0.005402430891990662,1.1322460174560547,-8.0
470,597,0.0061029489152133465,0.002825498580932617,-4.0
471,473,0.006074752192944288,0.02743929624557495,-3.0
472,239,0.006114264950156212,0.01535111665725708,-7.0
473,229,0.006083174142986536,0.3381193280220032,-7.0
474,330,0.006069646682590246,0.024608910083770752,18.0
475,202,0.006089415866881609,0.001061856746673584,-6.0
476,505,0.006092687137424946,0.011468648910522461,-5.0
477,482,0.006119427736848593,0.06078541278839111,18.0
478,375,0.006075784098356962,0.05410653352737427,-5.0
479,305,0.005015828646719456,0.7876522541046143,-5.0
480,272,0.006085866130888462,0.0560755729675293,-8.0
481,402,0.006077170837670565,0.14901745319366455,-6.0
482,207,0.0048567489720880985,1.366013526916504,-7.0
483,335,0.006082227453589439,0.018051624298095703,-7.0
484,432,0.0060831219889223576,0.01054304838180542,-7.0
485,240,0.004617788828909397,1.268288254737854,-6.0
486,414,0.006042471155524254,0.015117406845092773,-8.0
487,343,0.006074994802474976,0.00023686885833740234,-7.0
488,344,0.006059116218239069,0.18064546585083008,-8.0
489,301,0.0061112260445952415,0.06736761331558228,-7.0
490,446,0.00610435800626874,0.06549376249313354,-6.0
491,415,0.006070567294955254,0.1361708641052246,-6.0
492,353,0.0061159864999353886,0.012478828430175781,-7.0
493,597,0.006115063093602657,0.0174410343170166,-6.0
494,390,0.00608864426612854,0.06260377168655396,-6.0
495,288,0.0060819643549621105,0.06031006574630737,-7.0
496,318,0.0036898667458444834,1.598338007926941,-7.0
497,238,0.0035550002939999104,1.4649131298065186,-8.0
498,388,0.006101301405578852,0.1550736427307129,-6.0
499,391,0.006120020989328623,0.031154334545135498,-8.0
500,260,0.006081427447497845,0.026822209358215332,-6.0
501,337,0.006078607402741909,0.02558732032775879,-7.0
502,496,0.006105481646955013,0.019608736038208008,-3.0
503,429,0.006088746711611748,0.046155571937561035,18.0
504,318,0.00606101518496871,0.022336363792419434,-8.0
505,384,0.006087235640734434,0.040087997913360596,-5.0
506,256,0.002291769487783313,1.677354335784912,-8.0
507,198,0.006107558961957693,0.04285106062889099,-8.0
508,313,0.00608680909499526,0.09767210483551025,-8.0
509,309,0.0018074410036206245,1.9224170446395874,-7.0
510,502,0.006078351754695177,0.03587603569030762,-7.0
511,331,0.0014362656511366367,2.143725633621216,-5.0
512,662,0.006052704527974129,0.028869688510894775,-4.0
513,591,0.006125037558376789,0.04629236459732056,-5.0
514,384,0.00608964404091239,0.04091110825538635,-6.0
515,489,0.0061075687408447266,0.09499335289001465,-4.0
