Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward,Agent1_reward,Agent2_reward
138,265,0.006115543190389872,0.0045469761826097965,18.0,-5.0,-6.0,-4.0
139,355,0.0060928091406822205,0.003822652157396078,-3.0,-8.0,18.0,-6.0
140,322,0.006101259030401707,0.012047267518937588,-5.0,18.0,-6.0,-7.0
141,293,0.006094538606703281,0.6174205541610718,-8.0,18.0,-6.0,-8.0
142,351,0.00609449902549386,0.2120569795370102,18.0,-8.0,-3.0,-5.0
143,260,0.006095421966165304,0.0006351936608552933,-8.0,18.0,-7.0,-4.0
144,342,0.006098404061049223,0.00137580547016114,-3.0,18.0,-7.0,-5.0
145,371,0.006104127038270235,0.00028873930568806827,-7.0,-5.0,18.0,-6.0
146,295,0.0060893516056239605,0.0006775331567041576,-7.0,-7.0,-8.0,18.0
147,304,0.006107379216700792,0.00020959085668437183,-8.0,18.0,-5.0,-8.0
148,392,0.006097913719713688,1.5239237654895987e-05,-6.0,-7.0,18.0,-8.0
149,342,0.006094225216656923,0.07347935438156128,-7.0,18.0,-6.0,-8.0
150,350,0.006101616192609072,9.447197953704745e-05,18.0,-4.0,-7.0,-8.0
151,341,0.006100815255194902,0.011093879118561745,-7.0,18.0,-5.0,-4.0
152,394,0.006115011405199766,0.010830430313944817,-5.0,-4.0,18.0,-3.0
153,289,0.006089400500059128,0.00014207870117388666,18.0,-5.0,-7.0,-8.0
154,466,0.0060872286558151245,0.0003313846536912024,-5.0,-8.0,18.0,-5.0
155,224,0.006093984004110098,0.7924187183380127,-5.0,-8.0,18.0,-8.0
156,516,0.006093923468142748,0.610856831073761,-6.0,18.0,-5.0,-4.0
157,301,0.006078390870243311,0.0012339426903054118,-5.0,-8.0,-6.0,18.0
158,289,0.006108143366873264,0.00017297675367444754,18.0,-6.0,-7.0,-5.0
159,422,0.00610091257840395,0.0005674512358382344,-8.0,-4.0,18.0,-5.0
160,394,0.0060936338268220425,0.30295172333717346,-5.0,-7.0,-4.0,18.0
161,519,0.00609354954212904,0.5902526378631592,-6.0,18.0,-4.0,-4.0
162,321,0.0060934401117265224,0.521801769733429,-6.0,-8.0,-4.0,18.0
163,279,0.006081159692257643,0.0002929924812633544,-7.0,-8.0,-8.0,18.0
164,328,0.0060962229035794735,0.0018192398129031062,-3.0,18.0,-7.0,-7.0
165,288,0.006093084812164307,0.3608468174934387,-6.0,-7.0,18.0,-6.0
166,397,0.00611333129927516,0.012822353281080723,-7.0,-3.0,-4.0,18.0
167,314,0.006092813331633806,0.8139059543609619,-7.0,18.0,-5.0,-6.0
168,239,0.00608981354162097,0.004024357069283724,-8.0,18.0,-6.0,-7.0
169,324,0.006092508789151907,0.15211980044841766,-8.0,18.0,-3.0,-8.0
170,749,0.006083101034164429,0.0055047073401510715,-7.0,-3.0,18.0,-3.0
171,265,0.006090864073485136,0.0009208095725625753,-6.0,-7.0,18.0,-6.0
172,318,0.006088355090469122,6.592860154341906e-05,-7.0,-8.0,-5.0,18.0
173,587,0.006091876421123743,0.662247896194458,-4.0,18.0,-6.0,-3.0
174,203,0.006091690622270107,0.4826293885707855,-8.0,18.0,-7.0,-8.0
175,325,0.00610456382855773,0.02330455183982849,-6.0,-6.0,18.0,-8.0
176,352,0.006098749581724405,2.8745014788000844e-05,-6.0,18.0,-6.0,-4.0
177,310,0.006091084331274033,0.22421519458293915,18.0,-8.0,-6.0,-6.0
178,308,0.006101496517658234,0.004874922335147858,-3.0,-7.0,-8.0,18.0
179,363,0.006097541656345129,0.010040123015642166,-7.0,-6.0,-8.0,18.0
180,314,0.006100847851485014,0.029212774708867073,-3.0,-3.0,-5.0,18.0
181,454,0.006083712913095951,0.0013594673946499825,-4.0,-4.0,18.0,-5.0
182,316,0.006094717420637608,2.4618634597572964e-06,-6.0,18.0,-5.0,-8.0
183,420,0.006116887554526329,0.001596446498297155,18.0,-7.0,-8.0,-7.0
184,270,0.006089911330491304,0.02243455871939659,-4.0,-7.0,-7.0,18.0
185,578,0.006085054483264685,0.0008936402155086398,18.0,-5.0,-7.0,-8.0
186,309,0.006087920628488064,0.0030446562450379133,-6.0,-5.0,-8.0,18.0
187,356,0.006102472543716431,8.073628123383969e-06,-7.0,-6.0,-8.0,18.0
188,412,0.0060956538654863834,3.644964817794971e-05,18.0,-3.0,-5.0,-5.0
189,310,0.006110409740358591,0.00025203017867170274,-7.0,18.0,-3.0,-4.0
190,284,0.006100795231759548,0.017161261290311813,-6.0,-5.0,-7.0,18.0
191,282,0.00608897814527154,0.03595095872879028,-8.0,-7.0,-7.0,18.0
192,469,0.0060887993313372135,0.0039085750468075275,-5.0,18.0,-5.0,-4.0
193,413,0.006088579539209604,0.6950011253356934,18.0,-5.0,-6.0,-4.0
194,386,0.006080340594053268,0.005362130701541901,-6.0,-7.0,-7.0,18.0
195,322,0.00608799047768116,0.10759452730417252,-7.0,18.0,-8.0,-6.0
196,316,0.006088981404900551,0.010450378060340881,-6.0,-7.0,18.0,-6.0
197,425,0.006088593043386936,0.005360097158700228,-7.0,18.0,-5.0,-8.0
198,499,0.00608720351010561,0.035843946039676666,-3.0,-5.0,-4.0,18.0
199,362,0.006100173573940992,0.012209915556013584,-6.0,-4.0,18.0,-5.0
200,231,0.006099980790168047,0.0033742093946784735,18.0,-5.0,-8.0,-7.0
201,311,0.006101570092141628,0.0019858446903526783,-5.0,18.0,-7.0,-8.0
202,315,0.006084744352847338,0.0032546536531299353,18.0,-7.0,-4.0,-3.0
203,355,0.006118509918451309,0.004814682528376579,-8.0,-3.0,-8.0,18.0
204,365,0.006106432061642408,0.0002812090970110148,18.0,-6.0,-3.0,-8.0
205,190,0.0060784462839365005,0.018481550738215446,18.0,-8.0,-6.0,-8.0
206,417,0.006083345506340265,0.006136678159236908,18.0,-3.0,-4.0,-8.0
207,322,0.006089570466428995,3.147331517538987e-05,18.0,-5.0,-4.0,-8.0
208,456,0.006085085682570934,0.0009917006827890873,-5.0,18.0,-6.0,-4.0
209,373,0.006077805999666452,0.002998433308675885,-5.0,-3.0,-5.0,18.0
210,303,0.006062939763069153,0.0254536010324955,-8.0,18.0,-7.0,-6.0
211,512,0.006102080922573805,0.00865479838103056,18.0,-5.0,-8.0,-4.0
212,238,0.006097038276493549,0.00022411531244870275,-6.0,-8.0,-7.0,18.0
213,308,0.006095783319324255,0.00784838292747736,-3.0,-7.0,18.0,-3.0
214,342,0.0061034210957586765,2.886401671275962e-05,18.0,-7.0,-6.0,-6.0
215,413,0.006083293352276087,0.02860563062131405,18.0,-4.0,-3.0,-3.0
216,283,0.006100730039179325,0.00013549404684454203,-8.0,-7.0,-5.0,18.0
217,381,0.006083435378968716,2.1126914024353027,-6.0,-8.0,18.0,-7.0
218,396,0.0060830991715192795,3.380645275115967,-3.0,-7.0,18.0,-5.0
219,236,0.006097183562815189,0.008087930269539356,-7.0,-7.0,-8.0,18.0
220,319,0.006093249190598726,0.0048319692723453045,18.0,-7.0,-5.0,-8.0
221,304,0.00609673373401165,0.0009999918984249234,-4.0,-8.0,18.0,-8.0
222,374,0.006087627727538347,0.003008507424965501,-5.0,18.0,-3.0,-7.0
223,401,0.006071447394788265,0.009608215652406216,-5.0,-7.0,-3.0,18.0
224,395,0.006080419756472111,2.727323055267334,-7.0,18.0,-5.0,-5.0
225,263,0.006112292874604464,0.001091487123630941,18.0,-8.0,-4.0,-4.0
226,453,0.0060792784206569195,3.0239031314849854,18.0,-5.0,-3.0,-6.0
227,343,0.006078506354242563,4.4009199142456055,18.0,-3.0,-8.0,-8.0
228,317,0.006108630448579788,0.017357148230075836,-4.0,18.0,-8.0,-7.0
229,306,0.006096124183386564,0.001901965239085257,-8.0,18.0,-6.0,-7.0
230,345,0.006075622979551554,2.665736436843872,-6.0,-7.0,-5.0,18.0
231,517,0.006143905688077211,0.4816449284553528,-5.0,-3.0,-4.0,18.0
232,268,0.006069511640816927,0.0003664584655780345,-6.0,-8.0,-6.0,18.0
233,410,0.00611826591193676,0.02063150331377983,-4.0,-7.0,18.0,-7.0
234,263,0.006137410644441843,0.17484858632087708,-8.0,-6.0,18.0,-5.0
235,363,0.006135711446404457,0.013609694316983223,-4.0,18.0,-3.0,-7.0
236,417,0.0060389903374016285,0.008076698519289494,18.0,-7.0,-5.0,-6.0
237,382,0.006069017108529806,16.732173919677734,-7.0,-4.0,-3.0,18.0
238,425,0.006076511926949024,0.015351193957030773,-6.0,-4.0,18.0,-4.0
239,482,0.00608838303014636,0.01640995591878891,-3.0,-5.0,-6.0,18.0
240,437,0.006164556834846735,0.02313516102731228,-4.0,-8.0,18.0,-3.0
241,244,0.00598924420773983,0.16181641817092896,-8.0,-6.0,-6.0,18.0
242,265,0.006063539069145918,14.996673583984375,18.0,-7.0,-8.0,-6.0
243,478,0.006099672522395849,0.03205547481775284,-8.0,-3.0,-5.0,18.0
244,311,0.006155247334390879,0.005069764330983162,18.0,-4.0,-7.0,-7.0
245,471,0.006133645307272673,0.00040659704245626926,-4.0,18.0,-5.0,-4.0
246,502,0.006045877933502197,0.0045576817356050014,-3.0,18.0,-6.0,-5.0
247,237,0.00610222527757287,0.1296299695968628,-8.0,-7.0,-8.0,18.0
248,324,0.0061229136772453785,0.07408484816551208,-5.0,-4.0,-6.0,18.0
249,351,0.006124999839812517,0.6511738300323486,-4.0,-6.0,-3.0,18.0
250,374,0.006053605116903782,41.63322830200195,-6.0,18.0,-3.0,-3.0
251,643,0.0060334824956953526,0.9370654225349426,18.0,-3.0,-5.0,-4.0
252,368,0.006128955166786909,0.1360459178686142,-4.0,-5.0,18.0,-6.0
253,318,0.006093503441661596,0.2829185426235199,-8.0,-5.0,-8.0,18.0
254,420,0.006159850396215916,0.08598834276199341,18.0,-6.0,-5.0,-3.0
255,415,0.0060962531715631485,0.029199430719017982,-5.0,-7.0,-8.0,18.0
256,215,0.005887826904654503,0.09439320117235184,-7.0,18.0,-7.0,-8.0
257,318,0.0061941915191709995,0.1631191521883011,-6.0,18.0,-7.0,-7.0
258,317,0.0061477781273424625,0.4574604332447052,-7.0,18.0,-4.0,-5.0
259,261,0.0061075929552316666,0.02669696696102619,-8.0,-8.0,-6.0,18.0
260,349,0.006090862210839987,0.36740240454673767,-8.0,-5.0,-8.0,18.0
261,522,0.006154326722025871,0.06868527829647064,-3.0,-6.0,18.0,-3.0
262,776,0.0060387179255485535,54.31339645385742,-6.0,-5.0,-3.0,18.0
263,695,0.006036109756678343,37.0971794128418,-3.0,-3.0,-5.0,18.0
264,601,0.006242688279598951,0.18923698365688324,-4.0,-5.0,18.0,-5.0
265,378,0.006029194686561823,139.0425262451172,-7.0,-8.0,-5.0,18.0
266,289,0.006024606991559267,61.423866271972656,-7.0,-6.0,18.0,-7.0
267,357,0.0060186260379850864,135.46119689941406,-7.0,-3.0,18.0,-5.0
268,300,0.006162228528410196,0.04180316999554634,-8.0,18.0,-7.0,-5.0
269,336,0.0061548626981675625,0.04227244853973389,-7.0,-3.0,-7.0,18.0
270,393,0.006173758301883936,0.4296332895755768,-8.0,18.0,-6.0,-8.0
271,317,0.006214259658008814,0.24954721331596375,-8.0,18.0,-3.0,-5.0
272,406,0.00604955293238163,0.04007052630186081,-8.0,-6.0,18.0,-6.0
273,637,0.00618094764649868,0.9547102451324463,-5.0,18.0,-4.0,-5.0
274,488,0.005973833613097668,94.69754028320312,-8.0,-7.0,-5.0,18.0
275,320,0.006197912618517876,1.9594489336013794,-8.0,18.0,-3.0,-7.0
276,301,0.00595752103254199,173.30860900878906,-7.0,-6.0,-7.0,18.0
277,377,0.005308120511472225,0.013434145599603653,-8.0,18.0,-5.0,-5.0
278,526,0.00629913154989481,0.09151649475097656,-7.0,-7.0,-5.0,18.0
279,419,0.0062625291757285595,0.16260112822055817,-8.0,-5.0,18.0,-3.0
280,858,0.005924390163272619,396.4476623535156,-7.0,-3.0,-4.0,18.0
281,285,0.005914933513849974,265.0015869140625,-8.0,-5.0,18.0,-8.0
282,374,0.006565581075847149,2.8386383056640625,-8.0,-5.0,-6.0,18.0
283,473,0.006477189250290394,3.0932650566101074,-7.0,-7.0,18.0,-3.0
284,254,0.006381504237651825,0.20877297222614288,-8.0,18.0,-8.0,-7.0
285,396,0.006338552571833134,0.24493709206581116,-8.0,-8.0,-5.0,18.0
286,357,0.005880978424102068,261.8290100097656,-8.0,-4.0,-5.0,18.0
287,346,0.006468464154750109,2.949749708175659,-7.0,18.0,-8.0,-5.0
288,487,0.005872617941349745,586.2259521484375,-8.0,-3.0,-4.0,18.0
289,721,0.006387931294739246,0.9029218554496765,-7.0,18.0,-5.0,-7.0
290,274,0.006170004606246948,4.885284900665283,-8.0,-8.0,-8.0,18.0
291,381,0.006365617271512747,0.8490589261054993,-8.0,-3.0,-6.0,18.0
292,603,0.0058657522313296795,527.5694580078125,-8.0,18.0,-3.0,-3.0
293,298,0.006316971033811569,0.030430113896727562,-8.0,-6.0,-5.0,18.0
294,231,0.0058636292815208435,857.3236083984375,-8.0,-4.0,18.0,-8.0
295,444,0.0064147235825657845,0.6495433449745178,-8.0,-6.0,-7.0,18.0
296,250,0.0061209602281451225,3.121568441390991,-8.0,-8.0,-6.0,18.0
297,446,0.006335907150059938,0.01293743122369051,-8.0,18.0,-7.0,-5.0
298,413,0.0063133095391094685,3.059149742126465,-7.0,-5.0,18.0,-3.0
299,397,0.006184726487845182,3.3222649097442627,-8.0,-6.0,18.0,-7.0
300,493,0.006257540080696344,0.07354229688644409,-8.0,18.0,-5.0,-5.0
301,423,0.005902864038944244,2040.8243408203125,-8.0,18.0,-8.0,-6.0
302,323,0.00629715621471405,2.509852409362793,-8.0,18.0,-7.0,-6.0
303,494,0.005913556087762117,2305.8173828125,-7.0,-6.0,-5.0,18.0
304,264,0.006327902432531118,0.4491429328918457,-8.0,-7.0,18.0,-8.0
305,312,0.006296086125075817,2.3893656730651855,-8.0,18.0,-4.0,-6.0
306,560,0.006314367055892944,5.795474529266357,-8.0,-4.0,18.0,-5.0
307,333,0.006310579366981983,1.4626210927963257,-8.0,-4.0,-6.0,18.0
308,394,0.005927297752350569,3133.7958984375,-7.0,-6.0,-5.0,18.0
309,466,0.006294438615441322,1.0616991519927979,-8.0,-5.0,18.0,-5.0
310,752,0.006304901093244553,17.258499145507812,-8.0,-6.0,-5.0,18.0
311,349,0.005926919635385275,3249.563720703125,-7.0,-6.0,18.0,-7.0
312,255,0.006286490708589554,13.116243362426758,-8.0,-7.0,-8.0,18.0
313,366,0.006263905670493841,3.963250160217285,-8.0,-5.0,-4.0,18.0
314,270,0.006301757879555225,1.0457228422164917,-8.0,-8.0,18.0,-7.0
315,600,0.005914895795285702,3329.22265625,-8.0,-6.0,18.0,-3.0
316,359,0.005906291306018829,3355.889404296875,-8.0,18.0,-5.0,-4.0
317,408,0.005888860207051039,2030.644775390625,-8.0,-4.0,18.0,-6.0
318,542,0.0063137635588645935,13.61662483215332,-8.0,18.0,-4.0,-5.0
319,313,0.006225802935659885,0.19225500524044037,-8.0,18.0,-5.0,-8.0
320,449,0.006120108999311924,0.09418294578790665,-8.0,-5.0,-4.0,18.0
321,460,0.006272339262068272,29.586488723754883,-5.0,-3.0,-7.0,18.0
322,307,0.0062755439430475235,0.32129156589508057,-8.0,-8.0,-6.0,18.0
323,377,0.00584075041115284,4957.75146484375,-8.0,-8.0,18.0,-8.0
324,290,0.005831778980791569,4328.87353515625,-8.0,-4.0,18.0,-7.0
325,401,0.006292636506259441,0.5765600204467773,-8.0,-7.0,-5.0,18.0
326,256,0.006268621888011694,3.1642684936523438,-7.0,-8.0,-5.0,18.0
327,438,0.0062701767310500145,6.846675395965576,-8.0,18.0,-8.0,-3.0
328,322,0.005776592995971441,4175.7578125,-7.0,18.0,-8.0,-7.0
329,226,0.006085313390940428,24.343660354614258,-7.0,-8.0,18.0,-7.0
330,440,0.005740178748965263,4891.40966796875,-8.0,-7.0,18.0,-8.0
331,342,0.006283348426222801,27.569229125976562,-8.0,18.0,-3.0,-3.0
332,397,0.005682827439159155,1460.3045654296875,-8.0,-6.0,-3.0,18.0
333,814,0.006073176860809326,18.31192398071289,-8.0,-4.0,-6.0,18.0
